contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),VVD,"Groen, Water & Land",Boeren Burgers Waterbelang,Algemene Waterschapspartij,Gewest NH/U KNSB,Partij voor Mens en Spirit (MenS),50PLUS,ChristenUnie-SGP,Koninklijke Schuttevaer
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Stadhuis,0405::SB11,1625 HV,1709,1097,29,8,0,0,0,1049,85,0,0,0,0,0,0,1134,241,113,145,148,156,72,46,37,17,88,27,7
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Wijkcentrum De Huesmolen,0405::SB12,1625 HZ,1707,778,14,11,0,0,2,730,71,0,0,0,0,0,0,803,167,69,122,82,120,54,25,11,18,71,24,15
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Wijkcentrum De Huesmolen,0405::SB13,1625 HZ,1707,803,25,10,0,0,1,782,55,0,0,0,0,0,0,838,149,69,122,86,120,59,43,27,22,67,25,14
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Centrum ouderenzorg Avondlicht,0405::SB14,1625 NX,1648,779,33,12,0,0,1,764,59,0,0,0,0,0,0,824,135,116,145,94,88,49,28,30,11,47,26,10
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau West-Friese Hockeyclub Hoorn,0405::SB15,1689 VR,1730,408,11,8,0,0,0,390,37,0,0,0,0,0,0,427,100,46,52,52,48,21,19,16,3,31,15,5
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau West-Friese Hockeyclub Hoorn,0405::SB16,1689 VR,1730,549,22,7,0,0,0,530,49,0,1,0,1,0,0,579,106,50,91,69,97,25,17,22,17,39,14,2
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Wijkcentrum De Cogge,0405::SB17,1689 NT,1781,803,32,12,0,0,0,778,69,0,0,0,0,0,0,847,164,55,100,74,127,47,38,33,29,81,45,10
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Wijkcentrum De Cogge,0405::SB18,1689 NT,1780,398,13,4,0,0,0,386,29,0,0,0,0,0,0,415,78,31,61,20,72,26,25,15,5,45,19,1
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Centrum ouderenzorg De Perelaar,0405::SB19,1689 GN,1718,821,11,3,0,0,0,771,64,0,0,0,0,0,0,835,124,102,89,115,97,101,13,90,3,59,20,8
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Openbare basisschool Socrates,0405::SB20,1689 CP,1645,457,10,2,0,0,0,414,55,0,0,0,0,0,0,469,64,66,58,83,74,38,16,8,6,27,11,6
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Openbare basisschool Socrates,0405::SB21,1689 CP,1645,604,12,0,0,0,0,538,78,0,0,0,0,0,0,616,104,65,56,124,83,45,12,39,13,38,18,7
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau S.V. Westfriezen,0405::SB22,1689 EJ,1742,631,16,3,0,0,0,596,54,0,0,0,0,0,0,650,103,110,62,91,59,72,18,55,5,44,10,2
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Centrum ouderenzorg St. Jozefpark,0405::SB23,1695 AM,1835,1082,21,7,0,0,0,1017,93,0,0,0,0,0,0,1110,180,161,97,112,96,198,39,63,14,101,14,7
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Sporthal Lingeweg,0405::SB24,1628 AW,1515,435,12,9,0,0,1,407,48,0,0,0,0,0,0,456,81,44,60,48,65,34,22,10,7,52,8,4
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Sporthal Lingeweg,0405::SB25,1628 AW,1515,350,8,4,0,0,0,336,26,0,0,0,0,0,0,362,65,25,57,45,52,25,9,14,6,36,12,4
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Wijkcentrum Kersenboogerd,0405::SB26,1628 LZ,2086,752,23,9,0,0,0,724,60,0,0,0,0,0,0,784,150,76,106,62,102,49,27,10,15,91,50,14
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Openbare basisschool De Klipper, Locatie Dubloen",0405::SB27,1628 RV,1477,581,13,6,0,0,0,543,57,0,0,0,0,0,0,600,122,62,80,109,80,24,16,5,5,48,21,9
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau TVH Jenaplanschool de Tandem,0405::SB28,1628 SB,1484,530,15,4,0,0,0,495,54,0,0,0,0,0,0,549,95,55,60,87,90,21,29,14,19,34,20,6
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Oecumenische basisschool Dynamis, Locatie Hanebalk",0405::SB29,1628 MA,1836,651,18,3,0,0,1,617,54,0,0,0,0,0,0,672,116,57,88,113,110,25,20,14,14,62,20,12
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Oec. basisschool Dynamis, Locatie Stan Kentonhof",0405::SB30,1628 TR,1548,693,22,4,0,0,0,642,77,0,0,0,0,0,0,719,156,64,79,111,107,40,24,21,6,59,18,8
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Oecumenische basisschool Het Spectrum,0405::SB31,1628 XH,1669,651,24,8,0,0,2,608,73,0,0,0,0,0,0,683,96,62,63,178,95,31,19,31,9,35,31,1
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Oecumenische basisschool Het Spectrum,0405::SB32,1628 XH,1669,629,14,3,0,0,0,575,71,0,0,0,0,0,0,646,105,50,77,149,94,19,24,18,14,47,28,4
Hollands Noorderkwartier,Hoorn,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Bibliotheek Kersenboogerd,0405::SB33,1628 NW,2048,647,19,13,0,0,0,647,32,0,0,0,0,0,0,679,147,53,93,52,102,29,30,13,18,82,23,5
