contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),CDA,Lagere Lasten Burger,"Bedrijf, Boer en Burger",FNP,VVD,ChristenUnie,50PLUS,Partij voor de Dieren
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Gymlokaal obs Trianova,0080::SB23,8926 NA,1444,652,14,2,0,1,0,633,36,0,0,0,1,0,0,669,104,120,58,75,7,61,50,61,44,72
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau De Schakel,0080::SB24,8925 AZ,1409,740,19,2,0,0,0,711,48,0,0,2,0,0,0,759,106,145,105,82,11,49,70,42,77,53
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Gymlokaal Algraschool,0080::SB25,8925 AG,1431,644,20,3,0,1,0,624,44,0,0,0,1,0,0,668,107,107,87,87,18,41,70,45,48,34
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Gymlokaal De Wielen,0080::SB26,8925 GZ,1420,969,25,5,0,0,0,904,93,0,0,0,0,0,0,997,168,177,148,99,13,62,134,64,43,61
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Gymlokaal Menno van Coehoorn,0080::SB27,,1335,501,14,1,0,0,0,480,36,0,0,0,0,0,0,516,107,81,52,46,9,49,40,29,30,58
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkzorgcentrum Greunshiem,0080::SB28,8937 AS,1474,365,5,3,0,0,0,350,23,0,0,0,0,0,0,373,58,73,41,46,9,30,15,28,18,47
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkcentrum 't Knooppunt,0080::SB29,8933 GS,1296,457,16,4,0,0,0,430,47,0,0,0,0,0,0,477,74,115,31,56,11,34,41,17,26,52
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Opstandingskerk,0080::SB30,8933 CX,1811,722,16,4,0,1,0,694,47,0,0,1,0,0,0,741,119,101,70,97,14,77,45,51,47,101
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Zorgcentrum Abbingahiem,0080::SB31,8934 BM,1020,598,20,5,0,0,0,560,63,0,0,0,0,0,0,623,106,103,93,68,8,41,48,39,59,33
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkgebouw Gerard Dou,0080::SB32,8632 JG,1358,662,20,1,0,0,0,625,62,0,0,0,4,0,0,687,111,134,83,61,14,60,54,26,41,78
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkgebouw Gerard Dou,0080::SB33,8632 JG,1589,579,9,5,0,0,0,559,34,0,0,0,0,0,0,593,107,109,66,47,14,57,34,36,31,78
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Cultuurcentrum Huizum,0080::SB34,8932 CT,1427,556,13,6,1,1,0,573,0,0,0,2,0,0,0,573,109,110,41,77,12,50,33,23,37,64
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkcentrum Nijlân,0080::SB35,8931 CX,1549,644,14,4,0,0,0,624,40,0,2,0,2,0,0,664,98,122,91,66,20,61,51,38,31,66
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Serviceflat Nijlânstate,0080::SB36,8931 EP,1607,767,34,5,0,0,0,757,49,0,0,0,0,0,0,806,97,155,132,89,19,63,65,54,41,52
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Serviceflat Aldlânstate,0080::SB37,8935 AA,1152,601,20,11,0,2,0,579,51,0,0,2,0,0,0,630,81,103,110,47,22,40,91,32,49,26
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Zorgcentrum Erasmushiem,0080::SB38,8935 BD,1355,633,12,6,0,2,0,614,39,0,0,0,2,0,0,653,81,120,104,76,11,51,41,25,60,64
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkgebouw De Frosk,0080::SB39,8935 SC,1140,751,13,7,1,0,0,706,64,0,0,1,0,0,0,770,112,114,95,92,21,51,71,61,68,66
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkgebouw De Frosk,0080::SB40,8935 SC,1584,599,4,0,0,3,0,562,44,0,0,0,3,0,0,606,93,98,58,82,10,53,58,51,39,57
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Lekkum Dorpshuis De Weeme,0080::SB41,9081 AS,547,313,6,3,0,0,0,298,24,0,0,0,0,0,0,322,60,71,26,40,10,30,31,4,21,20
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Hempens dorpshuis de Bining,0080::SB42,9086 CH,1459,560,9,5,0,0,0,502,72,0,0,0,0,0,0,574,77,98,60,85,11,48,101,35,17,28
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB43,9084 BB,1982,555,10,4,0,1,0,521,49,0,0,0,1,0,0,570,86,95,48,52,16,50,107,33,32,36
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wirdum Dorpshuis de Golle,0080::SB44,9088 AP,897,534,3,3,0,0,0,486,56,0,0,0,2,0,0,542,90,52,102,59,27,79,45,37,11,32
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wytgaard Parochiezaal RK Kerk,0080::SB45,9089 BG,487,305,5,3,0,0,1,285,27,0,0,0,0,0,0,313,41,23,59,39,12,66,21,10,12,22
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkcentrum Màrkant,0080::SB46,8939 CC,1245,768,13,1,0,0,0,702,80,0,0,0,0,0,0,782,112,102,100,114,12,39,172,46,27,44
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Oranjehotel t.o. station NS,0080::SB47,8911 AG,0,442,23,6,0,0,0,460,11,0,0,0,0,0,0,471,105,72,26,44,13,42,47,31,11,51
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Provinciehuis,0080::SB48,8911 KZ,1387,629,22,3,0,1,1,615,37,0,0,1,0,0,0,653,122,126,57,57,12,63,64,28,18,82
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Café Cambuur,0080::SB49,8921 JX,1404,443,9,2,0,2,0,427,30,0,1,0,3,0,0,457,57,84,34,70,3,50,35,17,43,50
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau M.f.c. Camminghastins,0080::SB50,8925 CK,1416,580,7,2,0,0,0,556,33,0,0,0,0,0,0,589,74,114,62,94,5,42,40,51,41,57
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Pitch & Putt Golf,0080::SB51,8939 DA,1345,604,21,4,0,0,1,552,76,0,0,0,0,0,0,629,93,110,83,52,4,42,118,31,27,44
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Goutum Dorpshuis Ien en Mien,0080::SB52,9084 BB,0,649,14,1,0,0,1,593,70,0,0,0,0,0,0,664,89,130,88,64,14,50,135,25,22,32
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Parkkerk,0080::SB53,8932 DD,1404,690,20,3,0,0,0,669,45,0,1,0,1,0,0,714,122,141,54,81,12,64,41,43,41,91
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau M.f.c. Ludingawaard,0080::SB54,8918 GX,1183,451,11,5,0,0,0,429,38,0,0,0,0,0,0,467,72,100,53,64,10,32,16,16,43,45
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wijkzorgcentrum De Hofwijck,0080::SB55,8917 AZ,0,574,13,4,0,0,0,521,70,0,0,0,0,0,0,591,97,109,85,33,13,39,99,22,23,54
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Stenden Hogeschool Leeuwarden,0080::SB56,8917 DD,2,248,11,0,0,0,3,249,7,0,0,0,0,0,0,259,40,58,27,20,6,23,36,15,4,19
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Albertine Agnesschool,0080::SB57,8915 BB,1008,431,8,5,0,0,0,410,34,0,0,0,0,0,0,444,65,67,70,37,8,34,72,28,22,28
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Projectbureau Techum,0080::SB58,8941 AH,770,350,2,2,0,0,0,325,29,0,0,0,0,0,0,354,64,75,38,34,7,34,43,29,2,24
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Fries Museum,0080::SB59,8911 BS,934,464,15,6,0,0,0,465,21,0,0,0,0,0,0,486,78,103,37,32,11,43,79,9,13,59
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Kerkgebouw,0080::SB60,8934 BK,962,346,2,1,0,0,0,328,21,0,0,0,0,0,0,349,76,48,24,30,11,28,29,30,18,52
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Grou sporthal de Twine,0080::SB61,9001 LB,1536,838,16,5,0,1,1,802,57,0,0,0,1,0,0,860,128,145,94,100,32,146,122,8,35,28
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Grou Friesmastate,0080::SB62,9001 CM,1486,876,25,5,0,0,1,842,63,0,0,0,0,0,0,906,136,135,85,80,35,192,126,16,33,38
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Grou Zeilcentrum,0080::SB63,9001 KE,1573,795,16,12,0,0,0,754,69,0,0,0,0,0,0,823,126,123,93,65,33,146,137,13,23,36
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Warten Consistorie NH-Kerk,0080::SB64,9003 LE,729,380,7,4,0,0,0,352,39,0,0,0,0,0,0,391,35,54,70,26,30,76,32,16,14,27
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Wergea Us Doarpshûs,0080::SB65,9005 PL,1287,701,9,2,0,0,0,663,48,0,0,1,0,0,0,711,108,153,74,62,45,125,65,11,30,28
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Reduzum Gymlokaal,0080::SB66,9008 TB,990,578,15,5,0,0,0,556,42,0,0,0,0,0,0,598,80,102,53,67,46,134,56,6,15,19
Fryslân,Leeuwarden,AB2015_Fryslan,Algemeen bestuur van het wetterskip Fryslân 2015,,Fryslân,2015-03-18,Stembureau Jirnsum doarpshûs It Kattehûs,0080::SB67,9011 VJ,993,486,6,1,0,0,0,453,40,0,0,0,0,0,0,493,79,61,49,51,34,95,72,12,17,16
