contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),VVD,"Groen, Water & Land",Boeren Burgers Waterbelang,Algemene Waterschapspartij,Gewest NH/U KNSB,Partij voor Mens en Spirit (MenS),50PLUS,ChristenUnie-SGP,Koninklijke Schuttevaer
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Amateur tuindersver. ""Texelstroom""",0400::SB11,,1295,431,3,1,0,0,0,394,41,0,0,0,0,0,0,435,54,54,43,25,130,9,16,9,4,41,38,8
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Buurthuis ""de Kroft""",0400::SB12,,903,225,2,1,0,0,0,207,21,0,0,0,0,0,0,228,28,17,32,12,74,4,18,2,2,18,15,3
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Muziekvereniging ""Winnubst""",0400::SB13,,1691,671,15,4,0,0,0,632,58,0,0,0,0,0,0,690,78,120,64,65,177,19,28,9,8,39,57,7
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau mfc ""t Wijkhuis""",0400::SB14,,2072,518,15,7,0,0,0,501,39,0,0,0,0,0,0,540,45,95,79,41,106,22,27,0,10,48,40,5
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Buurthuis ""Zuid-Ooster""",0400::SB15,,2028,714,11,4,0,0,0,671,58,0,0,0,0,0,0,729,69,103,66,97,220,21,19,4,13,48,49,5
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Gebouw tennispark naast sporth ""De Brug""",0400::SB16,,1883,534,7,5,0,0,0,516,30,0,0,0,0,0,0,546,45,70,38,110,145,11,12,4,7,48,29,15
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Sticht. Huurdersbelangen De Schooten,0400::SB17,,1431,417,8,2,1,0,0,392,36,0,0,0,1,0,0,428,39,106,49,42,93,4,11,2,4,51,13,3
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Baptistengemeente ""Het Lichtbaken""",0400::SB18,,1341,464,11,6,0,0,0,450,31,0,0,0,0,0,0,481,61,74,55,68,93,10,21,2,4,40,34,2
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau MFC ""De Boerderij""",0400::SB19,,1754,789,15,3,0,0,0,729,78,0,0,0,0,0,0,807,102,120,77,73,212,28,25,6,8,88,41,9
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau De Vredeskerk,0400::SB20,,1625,825,12,6,0,1,0,730,114,0,0,0,1,0,0,844,72,155,78,113,223,22,29,5,7,76,30,15
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Woon- en zorgcentrum ""Buitenveld""",0400::SB21,,1341,675,4,4,0,0,0,616,67,0,0,0,0,0,0,683,66,161,65,126,125,31,11,7,8,38,27,10
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau MFC "" 't Dorpshuis """,0400::SB22,,1872,658,4,3,0,0,1,599,65,0,0,0,0,0,0,665,125,78,52,75,144,38,25,4,8,64,35,10
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Gymzaal OBS ""Vogelwei""",0400::SB23,,1491,528,8,2,0,1,0,480,59,0,0,0,1,0,0,539,55,61,66,99,126,6,17,5,7,35,45,6
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Gymzaal OBS ""Vogelwei""",0400::SB24,,1199,550,15,1,0,0,0,507,59,0,0,0,0,0,0,566,53,81,59,127,112,20,19,0,6,42,22,9
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Dorpshuis Julianadorp ""Drooghe Bol""",0400::SB25,,1575,618,6,3,0,0,0,564,63,0,0,0,0,0,0,627,97,86,55,104,105,19,17,9,13,61,35,17
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Dorpshuis Julianadorp ""Drooghe Bol""",0400::SB26,,1557,574,10,5,0,0,0,534,55,0,0,0,0,0,0,589,59,88,58,111,104,30,18,3,8,42,47,6
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Wijksteunpunt ""De Verbinding""",0400::SB27,,1313,354,3,1,0,1,0,320,37,0,0,1,0,0,0,357,46,54,36,83,62,5,13,0,3,22,25,5
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Verenigingsgebouw ""De Jutter""",0400::SB28,,1585,476,10,11,0,1,0,436,60,0,0,1,0,0,0,496,43,63,55,58,149,12,18,1,13,27,30,7
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Gymlokaal Lombokstraat,0400::SB29,,1417,549,18,3,0,0,0,500,70,0,0,0,0,0,0,570,46,94,63,109,173,9,7,3,5,18,21,1
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Sport en jeugdcentrum ""De Draaikolk""",0400::SB30,,612,362,1,2,0,0,0,327,38,0,0,0,0,0,0,365,25,61,33,43,118,12,15,3,0,20,30,2
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,"Stembureau Wijksteunpunt ""De Verbinding""",0400::SB31,,1291,367,1,2,0,0,0,339,31,0,0,0,0,0,0,370,43,59,33,83,62,17,14,0,2,21,32,1
Hollands Noorderkwartier,Den Helder,AB2015_HollandsNoorderkwartier,Algemeen bestuur van het hoogheemraadschap Hollands Noorderkwartier 2015,,Hollands Noorderkwartier,2015-03-18,Stembureau Stadhuis Den Helder,0400::SB32,,0,153,5,2,0,0,0,146,14,0,0,0,0,0,0,160,24,23,15,19,37,2,8,1,0,14,6,4
