contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,CDA,Partij van de Arbeid (P.v.d.A.),VVD,Waterschap@inwonersbelangen,Algemene Waterschapspartij,ChristenUnie,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau OBS De Brug,0321::SB11,3994 EK,1284,819,28,8,0,4,0,780,71,0,0,4,0,0,0,851,226,102,129,107,63,31,81,26,54
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau SCC De Ploeg,0321::SB12,3997 MH,459,270,5,0,0,0,0,249,26,0,0,0,0,0,0,275,22,119,9,36,13,6,9,30,26
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau SCC De Wiese,0321::SB13,3998 MD,1328,681,19,4,0,3,0,625,76,0,0,3,0,0,0,701,100,271,51,100,49,14,25,37,34
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau SCC 't Gebouw,0321::SB14,3999 NR,716,361,8,0,0,0,0,312,57,0,0,0,0,0,0,369,52,85,21,56,11,11,22,77,26
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau RKBS De Vlinder,0321::SB15,3994 PB,2226,1118,29,4,0,0,0,970,180,0,0,1,0,1,0,1150,292,153,91,271,56,52,93,34,76
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau Woonzorgcomplex De Loericker Stee,0321::SB16,3994 VT,2407,1098,32,8,0,1,0,1006,133,0,0,0,1,0,0,1139,231,142,108,184,91,48,147,63,84
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau Wijkcentrum De Vuurtoren,0321::SB18,3994 KE,2204,983,22,4,0,0,0,887,122,0,0,0,0,0,0,1009,234,131,115,182,75,25,94,44,83
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau App.complex  De Gordel van Smaragd,0321::SB19,3994 NS,1035,473,10,2,0,0,0,423,62,0,0,0,0,0,0,485,105,43,43,103,49,19,43,23,45
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau PCBS De Zonnewijzer,0321::SB20,3991 MV,2108,932,19,3,0,0,0,838,116,0,0,0,0,0,0,954,187,104,87,177,112,31,115,55,64
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau Wijkcentrum Schoneveld,0321::SB21,3991 MX,2454,1061,6,36,0,2,0,942,163,0,0,0,2,0,0,1105,255,111,121,209,99,56,84,41,85
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau OBS De Plantage,0321::SB22,3991 ZE,2274,910,37,4,0,0,0,822,129,0,0,0,0,0,0,951,203,106,84,230,91,38,60,53,45
De Stichtse Rijnlanden,Houten,AB2015_DeStichtseRijnlanden,Algemeen bestuur van het hoogheemraadschap De Stichtse Rijnlanden 2015,,De Stichtse Rijnlanden,2015-03-18,Stembureau Het Haltna Huis,0321::SB23,3995 GZ,0,40,1,0,0,0,0,39,2,0,0,0,0,0,0,41,6,12,7,2,6,2,2,1,2
