contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Lokale Regiobelangen Rivierenland,Algemene Waterschapspartij,Staatkundig Gereformeerde Partij (SGP),VVD,ChristenUnie,Huiseigenaren,Partij voor de Dieren,PSP'92 Rivierenland,50PLUS
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Lingewijkgebouw,0512::SB13,,1051,326,14,3,0,0,0,314,29,0,0,0,0,0,0,343,37,47,51,49,33,1,28,17,6,38,1,18
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Gebouw Leger des Heils,0512::SB14,,1142,414,7,0,0,2,0,374,49,0,0,0,2,0,0,423,65,51,54,52,21,17,46,55,15,20,4,14
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Schoolgebouw E,0512::SB15,,1261,534,11,7,0,0,0,500,52,0,0,0,0,0,0,552,76,46,87,81,23,53,57,40,13,28,13,17
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dienstencentrum Rozenobel,0512::SB16,,1827,429,5,4,0,0,0,375,63,0,0,0,0,0,0,438,50,70,96,59,22,11,20,37,8,27,20,9
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau De Schutse,0512::SB17,,1334,468,8,1,0,0,0,421,56,0,0,0,0,0,0,477,67,47,80,54,28,35,30,50,3,35,10,29
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Schoolgebouw F,0512::SB18,,1547,565,15,7,0,0,0,526,61,0,0,0,0,0,0,587,77,88,91,84,18,29,57,49,22,26,9,15
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Schoolgebouw G,0512::SB19,,994,309,5,5,0,0,0,289,30,0,0,0,0,0,0,319,50,39,34,40,16,19,23,28,9,29,4,18
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Het Gasthuis,0512::SB20,,1165,323,5,6,0,0,0,312,22,0,0,0,0,0,0,334,51,32,33,54,18,16,34,19,11,18,1,36
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Huize St. Clara,0512::SB21,,1162,432,6,2,0,0,0,402,38,0,0,0,0,0,0,440,67,40,84,73,23,19,28,22,9,29,6,32
Rivierenland,Gorinchem,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau WonenLerenZorg gebouw,0512::SB22,,1219,492,10,3,0,0,1,456,48,0,0,0,0,0,0,505,84,57,88,93,35,20,44,29,5,14,2,21
