contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Partij van de Arbeid (P.v.d.A.),ChristenUnie,Water Natuurlijk,Staatkundig Gereformeerde Partij (SGP),50PLUS,CDA,VVD,AWP Vallei en Veluwe,Lokaal Waterbeheer
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Woon- en Zorgcentrum De Loohof,0200::SB15,,914,541,7,5,0,0,0,491,63,0,1,0,1,0,0,554,56,43,65,19,19,98,158,40,43
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Locatie Berkenhove (voorheen Spainkbosd),0200::SB16,,1188,719,28,6,0,0,0,689,63,0,0,2,0,2,0,752,126,43,151,18,56,78,137,63,47
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Serviceflat Lindenhove,0200::SB17,,1191,617,13,8,0,0,0,588,50,0,0,0,0,0,0,638,84,44,91,16,41,95,151,50,45
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Gereformeerde Kerk,0200::SB18,,1424,877,12,8,0,0,0,804,93,0,0,0,0,0,0,897,114,73,115,24,23,117,259,103,49
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Koningin Julianaschool,0200::SB19,,1516,792,28,1,0,1,0,763,59,0,0,0,1,0,0,822,135,72,112,25,59,107,150,66,66
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau CODA museum,0200::SB20,,1214,478,11,1,0,0,0,444,46,0,0,0,0,0,0,490,106,30,82,16,29,35,101,39,40
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Woon- en Zorgcentrum De Veenkamp,0200::SB21,,1576,764,19,10,0,0,0,726,67,0,0,0,0,0,0,793,110,72,113,26,53,110,134,82,64
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Wijkcentrum De Groene Hoven,0200::SB22,,1462,839,27,7,0,11,0,797,87,0,0,0,11,0,0,884,118,102,107,48,60,123,134,87,60
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Open Hofkerk,0200::SB23,,1303,512,12,1,0,0,0,486,39,0,0,0,0,0,0,525,83,57,61,28,47,84,70,44,38
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Zorggroep Apeldoorn Casa Bonita,0200::SB24,,1540,616,10,5,0,0,0,582,49,0,0,0,0,0,0,631,103,66,90,35,43,81,96,53,49
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Sporthal Welgelegen(voorheen Dynamo),0200::SB25,,1134,389,4,3,0,6,0,362,40,0,0,0,6,0,0,402,70,31,60,9,23,49,67,48,32
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Prinses Beatrixschool,0200::SB26,,891,425,8,1,0,0,0,378,56,0,0,0,0,0,0,434,50,28,42,36,24,73,105,28,39
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Kantine WWNA,0200::SB27,,838,341,9,1,0,0,0,337,14,0,0,0,0,0,0,351,27,17,54,14,23,43,97,22,44
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Woonmensen,0200::SB28,,1605,660,15,4,0,0,0,605,74,0,0,0,0,0,0,679,85,48,96,23,53,76,147,81,51
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Zaal achter Julianakerk,0200::SB29,,976,745,18,3,1,0,0,725,40,0,0,1,0,0,0,765,109,87,104,38,46,116,127,62,56
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Zonnewende,0200::SB30,,1398,464,14,2,0,0,0,418,63,0,1,0,1,0,0,481,75,50,63,17,21,67,92,34,45
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Eben-Haezerkerk,0200::SB31,,1522,613,7,3,0,0,0,560,64,0,1,0,1,0,0,624,91,96,64,44,70,89,82,40,37
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Geref. Basisschool 't Schrijvertje,0200::SB32,,1524,435,7,3,0,0,0,393,52,0,0,0,0,0,0,445,70,73,54,31,52,61,16,37,41
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Veluwse College Mheenpark,0200::SB33,,1191,590,13,5,0,0,0,559,49,0,0,0,0,0,0,608,90,39,88,35,67,70,81,75,45
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Ichthusschool,0200::SB34,,1673,725,28,6,0,0,0,700,59,0,0,0,0,0,0,759,101,79,119,22,60,104,94,77,69
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau GGNet (Spatie),0200::SB35,,1755,676,15,5,0,0,0,619,77,0,0,0,0,0,0,696,97,57,67,49,39,107,149,58,53
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Bundel,0200::SB36,,1449,723,19,4,0,0,0,686,60,0,0,0,0,0,0,746,115,76,94,17,66,108,127,52,68
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Kantine ZVV,0200::SB37,,1401,337,6,1,0,0,0,313,31,0,0,0,0,0,0,344,55,26,47,21,32,47,54,29,26
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Woon-Zorgcentrum Kon. Wilhelmina,0200::SB38,,1164,682,13,9,0,0,0,651,53,0,0,0,0,0,0,704,106,56,71,50,83,118,79,53,66
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau O.B.S. Het Web,0200::SB39,,1421,346,0,2,0,0,0,317,31,0,0,0,0,0,0,348,70,28,44,15,35,45,31,51,27
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Verzorgingshuis Talma Borgh,0200::SB40,,1552,843,27,7,0,0,0,805,73,0,1,0,1,0,0,878,122,89,108,41,74,122,131,73,83
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Het Atrium,0200::SB41,,1370,460,8,2,0,0,0,425,44,0,0,1,0,1,0,469,109,33,63,16,67,60,41,38,33
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau PCBS De Regenboog-Woudhuis,0200::SB42,,1639,614,16,2,0,0,0,582,50,0,0,0,0,0,0,632,73,56,61,18,45,86,139,70,66
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Buurthuis Ons Huus,0200::SB43,,599,330,3,2,0,0,0,297,38,0,0,0,0,0,0,335,10,20,27,48,17,86,49,20,53
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Horst,0200::SB44,,1486,617,13,4,0,0,0,579,55,0,0,0,0,0,0,634,124,66,74,31,61,54,60,85,62
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Klootschietvereniging Het Woudhuis,0200::SB45,,1630,713,10,3,0,0,0,653,74,0,1,0,1,0,0,727,111,59,83,35,43,86,181,53,62
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Voormalig BSO De Zonnehoek,0200::SB46,,1554,616,7,3,0,0,0,578,48,0,0,0,0,0,0,626,123,67,88,30,56,74,47,71,60
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Woon- en Zorgcentrum Berghorst,0200::SB47,,1025,523,9,2,0,0,0,485,49,0,0,0,0,0,0,534,79,48,54,30,68,73,60,45,66
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Obs. De Kosmos,0200::SB48,,1282,643,13,4,0,0,0,600,60,0,0,0,0,0,0,660,114,72,81,15,59,88,80,60,74
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Schakel- RK-school loc.Muntersdonk,0200::SB49,,1386,593,11,5,0,0,0,551,55,0,0,3,0,3,0,606,85,84,92,16,40,71,92,62,51
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Regenboog,0200::SB50,,1488,652,10,2,0,0,0,600,64,0,0,0,0,0,0,664,75,50,92,17,51,89,130,76,72
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Bongerd,0200::SB51,,1327,538,9,6,0,0,0,501,51,0,0,1,0,1,0,552,88,70,89,21,53,77,40,49,51
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School Het Gilde,0200::SB52,,1050,460,12,4,0,0,0,434,42,0,0,0,0,0,0,476,82,48,67,22,46,63,49,39,44
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Schakel,0200::SB53,,1522,596,16,0,0,0,0,552,59,0,0,1,0,1,0,611,103,58,93,16,54,78,89,52,53
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Terebint,0200::SB54,,1341,702,9,2,0,0,0,648,65,0,0,0,0,0,0,713,114,59,102,30,76,107,86,61,67
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Wijkcentrum De Stolp,0200::SB55,,1431,566,14,1,0,0,4,551,26,0,0,0,0,0,0,581,93,64,87,22,70,70,44,44,72
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Woon- en Zorgcentrum De Matenhof,0200::SB56,,1580,566,25,7,0,0,0,548,50,0,0,0,0,0,0,598,100,73,96,9,56,71,53,52,56
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau SV Groen Wit '62,0200::SB57,,1669,589,8,0,0,0,0,538,59,0,0,0,0,0,0,597,88,66,76,36,65,81,66,56,55
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Marke,0200::SB58,,1574,732,10,9,0,0,0,688,63,0,0,0,0,0,0,751,147,67,106,22,69,102,78,71,70
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Ploeg,0200::SB59,,1426,626,8,4,0,0,0,595,43,0,0,0,0,0,0,638,86,68,60,20,77,114,99,45,57
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Veluws College Cortenbosch,0200::SB60,,1559,485,6,6,0,0,0,462,35,0,0,0,0,0,0,497,97,41,72,11,25,63,90,40,46
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Buurthuis Ugchelens Belang,0200::SB61,,1500,802,22,1,0,0,0,753,72,0,0,0,0,0,0,825,94,50,112,24,59,118,144,111,90
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Steenbeek,0200::SB62,,1243,725,22,7,0,0,0,683,71,0,0,0,0,0,0,754,110,44,123,17,37,102,145,71,76
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Woon- en Zorgcentrum Sprengenhof,0200::SB63,,1522,736,20,4,0,0,0,682,78,0,0,0,0,0,0,760,135,62,88,30,54,111,85,97,74
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Zorggroep Apeldoorn loc Randerode,0200::SB64,,1017,525,15,0,1,0,0,491,48,0,0,1,0,0,0,539,80,43,78,21,53,75,84,45,46
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Verkeersschool Frank Schuurman,0200::SB65,,962,262,5,2,1,0,0,268,0,0,0,1,0,0,0,268,46,26,39,7,18,35,49,26,16
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Zaal Vrijzicht,0200::SB66,,1564,594,11,2,0,0,0,558,47,0,0,2,0,2,0,605,96,58,91,11,61,68,68,67,74
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Rietendakschool,0200::SB67,,1256,466,7,2,0,0,0,438,37,0,0,0,0,0,0,475,81,29,76,16,53,43,61,48,59
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau School De Eendracht,0200::SB68,,1339,656,15,7,0,0,0,630,48,0,0,0,0,0,0,678,106,37,103,35,65,68,75,67,100
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Lokaal bij As Soena moskee,0200::SB69,,1477,546,16,4,0,0,0,526,40,0,0,0,0,0,0,566,104,51,77,19,47,61,89,45,53
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Duivensportcentrum,0200::SB70,,1545,570,8,2,0,1,0,524,55,0,0,1,0,0,0,579,84,46,75,23,60,57,95,59,71
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Meester Lugtmeijerschool,0200::SB71,,1317,537,14,3,0,0,0,502,52,0,0,0,0,0,0,554,93,47,89,19,44,50,56,79,60
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Woon- zorgcentrum Avondzon,0200::SB72,,1451,517,9,1,0,0,0,486,41,0,0,0,0,0,0,527,95,52,66,16,50,61,47,60,70
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Koningin Emmaschool,0200::SB73,,1424,450,17,4,0,0,0,434,37,0,0,0,0,0,0,471,112,32,50,11,62,41,36,51,55
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Openbare Basisschool Zuiderpark,0200::SB74,,1085,257,4,2,0,0,0,248,15,0,0,0,0,0,0,263,60,17,22,6,23,27,37,31,34
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Clubgebouw Gelvandria,0200::SB75,,1690,311,6,4,0,0,0,292,29,0,0,0,0,0,0,321,53,25,37,7,19,53,49,40,28
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Nieuw Zuidzicht,0200::SB76,,1311,305,8,1,0,0,0,293,21,0,0,0,0,0,0,314,65,18,37,11,38,38,23,32,43
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Woon- en Zorgcentrum Sainte Marie,0200::SB77,,1028,556,16,2,0,0,0,525,49,0,0,0,0,0,0,574,74,37,74,24,41,91,95,41,79
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Sebastiaanschool,0200::SB78,,1041,328,8,2,1,0,0,308,31,0,0,0,1,0,0,339,72,20,39,15,25,27,34,30,66
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Buurthuis Maasstraat,0200::SB79,,1300,619,9,7,0,0,0,561,74,0,0,0,0,0,0,635,97,74,88,25,48,82,59,65,81
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau De Hofstad,0200::SB80,,1547,406,8,6,0,0,0,383,37,0,0,0,0,0,0,420,84,37,43,7,50,63,36,37,49
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Dok Zuid,0200::SB81,,1381,588,17,4,0,0,0,540,69,0,0,0,0,0,0,609,122,36,87,24,53,73,60,60,73
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Dorpshuis Het Blanke Schot,0200::SB82,,1679,1052,5,1,0,0,0,891,167,0,0,0,0,0,0,1058,22,115,13,745,23,47,54,15,18
Vallei en Veluwe,Apeldoorn,AB2015_ValleienVeluwe,Algemeen bestuur van het waterschap Vallei en Veluwe 2015,,Vallei en Veluwe,2015-03-18,Stembureau Kamp Nieuw Milligen gebouw 70,0200::SB83,,356,208,2,6,0,0,0,174,42,0,0,0,0,0,0,216,11,20,21,91,5,18,29,6,7
