contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),CDA,Betaalbaar Water,ChristenUnie,VVD,50PLUS,Algemene Waterschapspartij (AWP),Partij voor Mens en Spirit (MenS),Partij voor de Dieren
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Dorpshuis Oudemolen,1730::SB11,9484 TA,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau MFA De Zeijer Hoogte,1730::SB12,9491 AA,575,329,3,4,0,0,0,308,28,0,0,0,0,0,0,336,62,55,10,26,16,114,14,7,3,22
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Gebouw buurtvereniging,1730::SB13,9473 TL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Chr.Basisschool De Tol,1730::SB14,9472 WH,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Sprookjeshof,1730::SB15,9471 AR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Sporthal De Zwet,1730::SB16,9472 RN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Geref.Kerk Vrijgemaakt,1730::SB17,9471 PR,0,3,0,0,0,0,0,2,1,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Tienelswolde Woon Zorg Centrum,1730::SB18,9471 JD,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Rest. De Gasterie,1730::SB19,9475 PA,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Soc.Cult.Gebouw,1730::SB20,9474 PD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Gemeentehuis,1730::SB21,9481 AW,1171,414,9,1,0,0,0,382,44,0,0,0,0,0,0,426,72,64,52,96,18,78,8,6,3,17
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau Openbare Bibliotheek Eelde,1730::SB22,9761 BA,362,124,5,1,1,0,0,119,12,0,0,0,1,0,0,131,30,31,7,18,0,5,16,6,2,9
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau O.b.s. De Ekkel,1730::SB23,9761 HJ,1271,689,18,4,0,0,0,666,45,0,0,0,0,0,0,711,154,156,54,73,28,92,40,33,10,49
Noorderzijlvest,Tynaarlo,AB2015_Noorderzijlvest,Algemeen bestuur van het waterschap Noorderzijlvest 2015,,Noorderzijlvest,2015-03-18,Stembureau De Synagoge,1730::SB24,9471 KJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
