contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),Lokale Regiobelangen Rivierenland,Algemene Waterschapspartij,Staatkundig Gereformeerde Partij (SGP),VVD,ChristenUnie,Huiseigenaren,Partij voor de Dieren,PSP'92 Rivierenland,50PLUS
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkgebouw Wijchen West,0296::SB11,6602 XW,1853,1030,22,13,0,0,0,950,115,0,0,0,0,0,0,1065,267,141,174,68,93,2,149,14,32,40,11,39
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Basisschool De Bolster,0296::SB12,6601 XR,1383,520,9,6,0,0,0,535,0,0,0,0,0,0,0,535,72,96,64,52,46,1,59,2,15,48,8,57
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Basisschool Samsam,0296::SB13,6601 RM,1362,527,6,5,0,0,0,496,42,0,0,0,0,0,0,538,79,74,61,49,75,0,78,8,23,41,10,29
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Basisschool 't Palet,0296::SB14,6605 HK,2199,649,20,3,0,0,0,606,68,0,2,0,2,0,0,674,92,93,110,60,43,4,51,12,17,72,23,72
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Kulturhus de Zandloper,0296::SB15,6617 AC,1400,661,11,2,0,0,0,590,84,0,0,0,0,0,0,674,157,56,77,74,93,4,106,6,24,33,5,26
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dorpshuis 'de Mijlpaal',0296::SB16,6616 AM,781,377,5,0,0,0,0,340,42,0,0,0,0,0,0,382,137,28,23,34,51,2,36,2,17,20,11,16
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dorpshuis 't Ballegooijke,0296::SB17,6613 AH,535,303,7,1,0,0,0,270,41,0,0,0,0,0,0,311,109,27,20,18,64,1,30,6,4,9,3,12
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Dorpshuis 'De Hostert',0296::SB18,6634 AC,506,222,15,1,0,0,0,214,24,0,0,0,0,0,0,238,57,19,16,34,28,1,23,0,4,25,2,13
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Basisschool De Boskriek,0296::SB19,6605 SG,1749,805,21,6,0,0,0,757,75,0,0,0,0,0,0,832,163,89,106,63,76,3,113,16,36,62,8,70
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Basisschool De Trinoom,0296::SB20,6605 XH,1746,757,39,5,0,0,0,716,85,0,0,0,0,0,0,801,127,128,99,55,71,1,149,13,39,32,7,36
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Wijkcentrum De Brink,0296::SB21,6603 JR,2136,582,15,4,0,0,0,536,65,0,0,0,0,0,0,601,99,90,59,64,35,1,117,4,20,48,6,39
Rivierenland,Wijchen,AB2015_Rivierenland,Algemeen bestuur van het waterschap Rivierenland 2015,,Rivierenland,2015-03-18,Stembureau Station,0296::SB22,6602 BN,0,354,9,1,0,0,0,322,42,0,0,0,0,0,0,364,69,36,65,23,33,2,48,5,16,32,4,21
