contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_kwijtgeraakte stembiljetten,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,Waterschapspartij Hollandse Delta,CDA,Partij van de Arbeid (P.v.d.A.),Water Natuurlijk,VVD,Staatkundig Gereformeerde Partij (SGP),Hollandse Delta Natuurlijk,ChristenUnie,50PLUS,Trots op Nederland (TROTS),Inwonersbelang - AWP
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Vogelenzang,1930::SB12,,1191,465,12,4,0,0,0,431,50,0,0,0,0,0,0,481,170,23,66,56,16,4,17,21,43,20,29
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Tandem,1930::SB13,,1879,533,22,9,0,0,0,498,66,0,0,0,0,0,0,564,175,39,72,45,44,3,26,15,54,22,38
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Wijkcentrum De Akkers,1930::SB14,,2082,672,8,13,2,0,0,631,62,0,0,0,2,0,0,693,228,36,73,58,32,4,36,30,88,44,43
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Vogelenzang,1930::SB15,,2053,524,17,2,0,1,0,494,48,0,0,1,0,0,0,542,191,20,56,53,29,7,35,30,51,23,29
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School 't Baken,1930::SB16,,2635,788,19,5,0,0,1,727,84,0,0,0,0,0,0,812,305,38,94,88,53,11,43,38,46,31,41
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School Toermalijn/De Bron,1930::SB17,,2585,697,19,2,0,0,0,643,75,0,0,0,0,0,0,718,219,59,76,84,38,4,57,23,71,29,37
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Dorpshuis Hekelingen,1930::SB19,,1225,534,6,8,0,0,0,495,53,0,0,0,0,0,0,548,189,47,48,52,52,21,35,19,31,22,18
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Duif,1930::SB20,,2158,752,25,11,0,0,0,676,112,0,0,0,0,0,0,788,279,49,79,84,75,5,30,27,49,33,42
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Veenvlinder,1930::SB21,,1837,655,16,6,0,0,0,595,82,0,0,0,0,0,0,677,236,35,77,72,46,11,36,21,58,30,33
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Wegwijzer,1930::SB22,,2533,733,33,11,0,0,0,698,79,0,0,0,0,0,0,777,286,47,66,71,43,11,44,39,55,36,35
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Piramide,1930::SB24,,1369,538,18,8,0,0,0,516,48,0,0,0,0,0,0,564,191,47,62,52,30,2,32,16,45,32,29
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Hoeksteen,1930::SB25,,2550,991,19,13,0,0,0,917,106,0,0,0,0,0,0,1023,393,92,63,65,108,7,49,44,59,34,77
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Wijkcentrum Maaswijk,1930::SB26,,2193,791,26,6,0,0,0,727,96,0,0,0,0,0,0,823,302,48,66,82,81,6,42,24,66,27,47
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School Annie M.G. Schmidt,1930::SB27,,2272,665,20,7,0,0,0,600,92,0,0,0,0,0,0,692,238,45,68,51,100,0,35,10,42,31,45
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Maasoever,1930::SB28,,1137,477,10,1,0,0,0,409,79,0,0,0,0,0,0,488,174,28,47,44,83,3,23,14,30,16,15
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School Het Anker,1930::SB29,,2521,842,12,4,0,0,0,727,131,0,0,0,0,0,0,858,290,63,80,54,124,16,38,17,85,29,46
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Recreatieruimte Boezemvrienden,1930::SB30,,942,364,7,3,0,0,0,349,25,0,0,0,0,0,0,374,130,42,62,26,32,5,16,11,23,6,11
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Jan Broekhuishal stadhuis,1930::SB31,,1278,669,30,13,0,0,0,628,84,0,0,0,0,0,0,712,214,44,91,64,66,13,36,36,67,19,19
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Mobielstembureau,1930::SB32,,0,237,6,2,0,0,0,232,13,0,0,0,0,0,0,245,64,27,47,17,12,5,6,7,33,6,13
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Wijkcentrum Groenewoud,1930::SB38,,1893,641,21,7,0,0,1,602,66,0,0,0,0,0,0,669,211,55,74,82,45,15,27,23,61,27,21
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School De Vogelenzang,1930::SB39,,1361,434,13,5,0,0,0,404,48,0,0,0,0,0,0,452,161,26,49,50,52,3,25,15,19,16,18
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Jongerencentrum Maaswijk,1930::SB46,,1125,502,9,6,0,1,0,463,53,0,0,1,0,0,0,516,187,32,54,27,80,5,30,15,32,13,27
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Elementenhuis,1930::SB52,,1561,626,32,8,0,0,0,608,59,0,1,0,1,0,0,667,201,43,88,50,76,4,31,13,56,27,37
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Voormalig gemeentehuis Abbenbroek,1930::SB63,,1012,493,8,2,0,0,0,465,38,0,0,0,0,0,0,503,254,16,20,36,61,13,24,18,15,21,15
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau School Markenburg,1930::SB64,,1389,638,17,1,0,0,0,595,61,0,0,0,0,0,0,656,230,61,55,83,83,15,48,17,19,12,15
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Sportinst. Kam Lung vh De Witte Oliphant,1930::SB65,,2021,852,28,11,0,0,0,803,88,0,0,0,0,0,0,891,397,70,49,76,84,8,44,35,34,26,29
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau De Meent,1930::SB67,,963,373,12,2,0,0,0,350,37,0,0,0,0,0,0,387,141,32,25,48,47,11,20,10,19,9,11
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Voetbalvereniging Simonshaven,1930::SB68,,421,190,8,2,0,0,0,177,23,0,0,0,0,0,0,200,76,15,17,24,18,5,4,7,5,8,11
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Bernissesteyn,1930::SB69,,1381,696,13,1,0,0,0,635,75,0,0,0,0,0,0,710,269,137,36,56,60,20,23,45,32,8,10
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau Brede School,1930::SB70,,1397,458,7,4,0,0,0,433,36,0,0,0,0,0,0,469,149,58,27,53,88,12,18,20,9,14,10
Hollandse Delta,Nissewaard,AB2015_HollandseDelta,Algemeen bestuur van het waterschap Hollandse Delta 2015,,Hollandse Delta,2015-03-18,Stembureau De Aanwas,1930::SB71,,1406,813,8,2,0,0,0,740,83,0,0,0,0,0,0,823,282,145,43,100,57,25,28,69,28,13,23
