contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Dorpshuis De Uijtkijk, Maarten Breetstraat 1 Sint Maartensbrug",0441::SB13,1752 AG,1057,626,1,6,0,0,1,582,50,0,0,0,0,0,633,100,27,65,35,46,97,43,32,18,15,0,9,120,3,16
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Basisschool St. Josephschool, Den Gouden Hoeck 6 Burgerbrug",0441::SB14,1754 KL,705,337,0,1,0,0,0,308,30,0,0,0,0,0,338,62,18,29,22,19,62,40,10,5,8,1,4,53,0,4
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau De Zandstee, Wilhelminastraat 1 't Zand",0441::SB15,1756 TH,1850,1076,3,1,0,0,0,994,86,0,0,0,0,0,1080,241,53,66,60,39,281,60,19,22,39,1,7,173,3,12
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Sportcomplex Oudesluis, Melchiorstraat 2 Oudesluis",0441::SB16,1757 PN,587,327,0,0,0,0,0,303,24,0,0,0,0,0,327,55,15,19,34,13,48,24,10,8,17,1,13,70,0,0
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Cultureel Centrum, Plein 1945 27 Petten",0441::SB17,1755 NH,1262,821,0,6,0,0,0,765,60,0,2,0,0,0,825,112,42,103,71,67,78,78,42,29,24,0,13,149,0,13
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Brekers, Helmweg 9 Callantsoog",0441::SB18,1759 NE,357,207,0,0,0,1,0,190,16,0,1,0,0,0,206,45,8,13,9,12,26,13,6,1,4,0,9,57,0,4
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Dorpshuis Kolfweid, Jewelweg 7 Callantsoog",0441::SB19,1759 HA,1617,980,6,4,0,0,3,907,80,0,0,0,0,0,990,165,31,120,62,90,71,91,55,26,43,0,15,194,1,16
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Dorpshuis Waarland, Kerkstraat 63 Waarland",0441::SB20,1738 BJ,2044,1109,4,2,0,0,0,1025,92,0,0,2,0,0,1117,189,56,78,72,53,280,51,32,34,46,1,21,180,0,16
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Dorpshuis Ahoj, Dorpsstraat 37 Tuitjenhorn",0441::SB22,1747 HA,1767,1256,4,5,0,0,1,1151,115,0,0,2,0,0,1267,171,52,127,71,67,307,74,39,26,44,3,14,244,0,17
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Dorpshuis Warmenhuizen, Dorpsstraat 126 Warmenhuizen",0441::SB24,1749 AJ,1814,1451,4,3,0,3,0,1350,111,0,0,3,0,0,1461,218,77,180,65,59,326,127,64,43,35,1,17,223,0,16
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Bibliotheek Tuitjenhorn, Oostwal 6 Tuitjenhorn",0441::SB26,1747 EZ,2213,913,0,0,0,0,0,832,81,0,0,0,0,0,913,139,51,98,40,37,219,66,39,17,28,0,13,147,0,19
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Dorpshuis Sint Maarten, Dorpsstraat 9c Sint Maarten",0441::SB27,1744 KJ,1330,666,1,1,0,0,1,627,40,0,0,0,0,0,668,87,48,79,45,61,85,52,36,18,32,0,5,101,0,17
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Dorpshuis Dirkshorn, Dorpsstraat 15 Dirkshorn",0441::SB28,1746 AA,1375,876,4,1,0,0,0,797,82,0,2,0,0,0,879,151,33,111,53,37,129,86,38,11,33,0,11,164,0,19
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Albert Heijn, Theresiaplein 8 Warmenhuizen",0441::SB29,1749 GX,1858,1096,0,6,0,0,0,1006,96,0,0,0,0,0,1102,168,65,107,52,53,246,107,52,17,18,1,23,177,0,10
Den Helder,Schagen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau NS Station Schagen,0441::SB30,1741 EM,0,259,0,0,0,0,0,241,18,0,0,0,0,0,259,41,25,34,14,21,21,37,10,6,7,1,4,37,0,1
