contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Caumerbron,0917::SB17,6418 CV,1893,1178,1,4,0,1,0,1060,122,0,1,0,0,0,1182,119,194,246,56,45,81,99,51,80,43,146,11,7
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Vitalis Parc Imstenrade,0917::SB18,6418 PP,1825,846,0,3,0,1,1,746,103,0,0,1,0,0,850,159,54,72,165,52,52,50,28,39,61,102,8,4
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau A GENE BEK,0917::SB19,6417 TZ,1751,831,4,5,0,0,0,748,92,0,0,0,0,0,840,107,62,120,100,54,79,83,25,57,25,108,8,3
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau BMV Molenberg,0917::SB22,6416 CC,2096,1046,1,5,0,2,3,942,109,0,0,2,0,0,1054,90,205,183,59,56,58,82,34,89,17,146,10,17
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Verpleeghuis Bergweide,0917::SB23,6416 AK,890,333,1,2,0,1,0,289,48,0,0,1,0,0,337,50,53,39,19,16,25,24,18,32,10,32,3,12
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis 't Leiehoes,0917::SB26,6415 VT,2923,1172,1,7,0,4,0,1039,145,0,0,4,0,0,1184,62,249,262,71,32,55,68,38,66,33,172,20,44
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Scouting St. Jan Baptist,0917::SB27,6415 JN,1121,400,2,3,0,0,1,362,42,0,0,0,0,0,405,18,121,90,10,6,19,13,11,33,11,51,2,15
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum De Regenboog,0917::SB29,6415 SC,905,442,2,2,0,1,0,403,42,0,1,0,0,0,445,43,101,108,25,12,11,23,21,28,7,57,2,4
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis 't Juphuis,0917::SB30,6412 XM,1966,726,5,1,0,0,0,663,69,0,0,0,0,0,732,40,131,178,37,30,43,46,26,50,19,98,6,22
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Cultuurhuis Heerlen,0917::SB32,6412 CD,1757,832,1,2,0,0,1,762,72,0,0,0,0,0,835,63,153,192,31,27,63,71,31,45,22,108,8,18
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool Frans Postma,0917::SB33,6413 VV,1420,656,0,2,0,0,0,573,85,0,0,0,0,0,658,74,151,124,31,14,33,31,25,37,24,102,5,5
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Ouderencentrum Hooghendael,0917::SB34,6413 ER,1093,498,2,0,0,0,0,445,55,0,0,0,0,0,500,139,75,75,24,7,27,20,9,17,32,63,9,1
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum Ter Eyck,0917::SB35,6413 HN,2165,1123,0,3,0,1,1,1001,123,0,1,0,0,0,1125,272,237,173,36,20,50,25,45,32,49,159,12,13
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool Windekind,0917::SB36,6417 ES,2047,1355,4,1,0,0,2,1199,159,0,0,0,0,0,1360,184,99,166,190,142,110,117,41,93,30,169,13,1
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Sporthal Varenbeuk,0917::SB37,6414 NL,1671,633,1,1,0,1,1,568,67,0,0,1,0,0,636,63,179,133,35,9,39,19,9,18,18,103,6,2
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum 't Heitje,0917::SB39,6414 EW,2355,927,3,3,0,1,0,812,120,0,1,0,0,0,932,72,290,157,30,9,29,39,31,47,17,183,7,16
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Heksenberg,0917::SB42,6414 BT,2040,1064,2,3,0,1,0,931,139,0,0,1,0,0,1070,125,225,212,48,43,52,45,26,50,48,174,10,6
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Ouderencentrum Vogelsanck,0917::SB43,6413 HV,1210,374,0,1,0,0,0,336,39,0,0,0,0,0,375,50,106,82,12,1,19,13,9,7,14,45,7,9
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool Sint Paulus,0917::SB44,6413 RR,1048,424,1,10,0,1,0,373,63,0,0,1,0,0,436,42,120,78,18,4,12,25,18,16,9,61,8,13
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool Mijn Spoor,0917::SB46,6413 LZ,1866,758,2,9,0,4,0,683,82,0,4,0,0,0,765,65,227,165,15,19,27,25,18,32,27,124,7,7
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool De Windwijzer,0917::SB47,6418 JA,1838,949,1,3,0,1,0,845,109,0,0,1,0,0,954,92,110,178,93,44,84,58,45,62,38,132,11,2
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Brede School SAM SAM,0917::SB48,6412 EN,2678,1076,3,5,0,1,2,966,117,0,0,1,0,0,1085,73,233,222,47,39,52,72,46,73,26,148,13,32
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Amicitia,0917::SB101,6431 LG,1632,629,0,4,0,0,0,564,68,0,1,0,0,0,632,67,147,99,50,16,42,23,19,26,20,103,9,8
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum de Koffiepot,0917::SB104,6433 AJ,1371,643,1,5,0,0,0,585,65,0,0,1,0,0,650,46,136,135,33,9,46,42,22,44,23,91,11,5
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau De Woontuin,0917::SB106,6433 CC,1973,807,3,1,0,1,0,731,81,0,0,1,0,0,812,73,174,113,46,22,52,56,27,42,40,149,10,3
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Multifunctioneel Centrum Gebrook,0917::SB107,6433 GJ,1912,929,1,5,0,1,0,842,92,0,1,0,0,0,934,82,226,139,47,22,46,72,25,51,52,139,7,21
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau BMV Maria-Gewanden,0917::SB109,6432 CP,1892,754,3,0,0,8,0,659,106,0,0,8,0,0,765,55,182,128,30,45,37,46,25,31,20,136,16,3
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Ouderencentrum Weijenberg,0917::SB112,6431 AZ,1792,717,7,2,0,8,2,657,59,0,8,0,0,0,718,86,161,104,42,8,40,52,35,29,38,107,7,8
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Mariarade,0917::SB114,6431 GB,1857,902,6,0,0,2,0,805,105,0,0,2,0,0,910,85,168,143,73,25,55,59,37,36,71,139,9,2
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau BMV Aldenhof,0917::SB115,6431 JL,1554,616,2,1,0,0,0,548,71,0,0,0,0,0,619,70,101,121,42,16,38,34,18,29,25,107,14,1
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Ouderencentrum Butting Inn,0917::SB116,6431 JK,1444,691,9,4,0,0,0,627,76,0,1,0,0,0,703,58,162,142,21,14,32,33,28,35,35,118,9,4
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Mobiel stembureau 1,0917::SB200,6419 PC,0,64,0,1,0,0,0,61,4,0,0,0,0,0,65,5,12,8,6,4,3,4,2,9,2,9,0,0
Maastricht,Heerlen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Mobiel stembureau 2,0917::SB201,6416 AL,0,79,0,0,0,0,1,71,7,0,0,0,0,0,79,11,10,8,2,5,12,13,4,2,5,7,0,0
