contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gemeenschapshuis Maagdenberg,0983::SB12,5915 CP,1279,697,3,2,0,0,0,638,64,0,0,0,0,0,702,70,109,65,58,36,58,84,29,33,20,109,10,16
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Huis van de Wijk,0983::SB13,5915 ES,1100,462,0,2,0,0,0,412,52,0,0,0,0,0,464,37,115,52,30,17,32,40,21,12,14,53,10,29
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Scheidsrechtersvereniging Venlo eo,0983::SB14,5915 CM,1718,728,5,3,0,1,2,637,96,0,1,0,0,0,735,132,82,44,171,42,31,63,16,29,7,99,9,3
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Scouting St Paulus,0983::SB16,5912 CG,1404,452,3,4,0,0,0,406,53,0,0,0,0,0,459,50,93,44,28,31,42,53,11,13,13,66,1,7
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Huis van de Wijk Venlo-Zuid,0983::SB17,5912 XN,1530,726,4,3,0,0,0,639,94,0,0,0,0,0,733,84,163,50,33,14,56,44,18,13,18,112,5,116
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool de Zuidstroom,0983::SB18,5912 BT,1412,653,3,0,0,0,0,582,74,0,0,0,0,0,656,94,87,55,38,42,51,63,31,19,23,108,7,35
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gemeenschapsruimte d'n Baand,0983::SB19,5913 SE,1362,615,6,0,0,0,0,555,66,0,0,0,0,0,621,98,92,65,50,36,46,73,32,11,16,86,2,8
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau 't Raodhoes,0983::SB20,5921 GV,2069,1141,5,6,0,0,0,1014,138,0,0,0,0,0,1152,263,159,91,125,58,74,77,56,28,38,166,6,0
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Medisch Centrum Lambertus,0983::SB21,5922 VV,1986,749,1,4,0,0,1,673,80,0,0,0,0,0,754,134,129,69,77,38,57,64,31,17,23,101,7,2
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zorggroep inzake Ruysdonck,0983::SB22,5921 VJ,1130,528,3,0,0,0,0,462,69,0,0,0,0,0,531,77,147,63,33,11,34,32,29,11,13,59,6,13
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool Mikado,0983::SB23,5922 BL,1174,535,0,2,0,0,0,489,48,0,0,0,0,0,537,68,116,51,21,10,40,25,12,11,22,79,6,74
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Kentalis,0983::SB24,5921 AZ,1285,402,0,5,0,0,0,358,49,0,0,0,0,0,407,48,111,52,10,9,16,20,14,7,9,60,2,44
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau  Het Muspelheim,0983::SB25,5922 AT,1465,653,4,3,0,0,0,597,63,0,0,0,0,0,660,94,160,50,35,24,33,39,22,12,15,76,2,91
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basissschool 't Palet,0983::SB26,5923 CJ,1362,641,2,1,0,0,0,584,60,0,0,0,0,0,644,97,111,54,51,30,40,36,26,19,22,107,8,40
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zaal de Egelantier,0983::SB27,5925 AV,2687,976,3,5,0,0,0,889,95,0,0,0,0,0,984,74,224,122,65,32,61,50,45,20,35,175,9,64
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau MFC Op Expeditie,0983::SB29,5924 AC,2623,1278,4,8,0,0,0,1151,143,0,0,4,0,0,1294,116,261,125,90,40,83,86,79,28,70,191,15,94
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stichting de Ark,0983::SB31,5923 AJ,1342,569,3,0,0,0,0,518,54,0,0,0,0,0,572,84,99,52,47,24,22,56,38,15,23,92,7,10
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zalzershaof,0983::SB32,5926 PL,2089,1269,3,1,0,0,0,1124,149,0,0,0,0,0,1273,292,131,64,253,51,76,85,35,26,61,171,23,1
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Cafe Feestzaal de Boostenhof,0983::SB33,5927 NP,722,403,3,2,0,0,0,363,45,0,0,0,0,0,408,119,45,42,29,18,21,16,11,7,41,47,7,0
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool de Koperwiek,0983::SB34,5912 PB,1711,828,3,1,0,0,0,732,100,0,0,0,0,0,832,96,100,59,102,50,78,91,20,24,26,100,6,76
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stadskantoor,0983::SB35,5912 AT,1161,591,3,1,0,0,2,542,51,0,0,0,0,0,595,94,66,53,83,34,49,51,27,23,12,82,8,9
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Raadhuis Tegelen,0983::SB101,5931 NR,1211,741,6,3,0,0,0,683,67,0,0,0,0,0,750,145,131,55,58,29,67,50,43,26,41,83,6,7
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool Maasveld,0983::SB102,5931 DP,1544,810,3,0,0,0,1,731,81,0,0,0,0,0,813,87,107,60,136,53,77,62,25,17,40,120,9,17
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool PassePartout,0983::SB103,5931 KS,1437,804,2,2,0,0,0,712,96,0,0,0,0,0,808,122,109,81,63,25,80,65,45,15,28,134,7,30
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Café Schillings,0983::SB104,5931 BW,1739,858,0,8,0,0,0,772,94,0,0,0,0,0,866,130,118,74,102,43,84,64,39,13,55,128,3,5
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Bijbelgemeente,0983::SB105,5935 AX,1767,1059,7,4,0,0,1,970,99,0,0,0,0,0,1070,196,143,67,117,36,113,83,35,32,44,146,16,31
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stichting Marokkaanse Moskee Elfath,0983::SB106,5931 PC,1521,500,0,3,0,0,0,437,67,0,0,1,0,0,504,60,75,42,50,16,44,43,28,13,23,62,5,39
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Cafe de Witte,0983::SB107,5932 CE,1309,550,0,1,0,0,0,491,60,0,0,0,0,0,551,77,101,51,41,27,26,52,32,10,27,88,7,11
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Ontmoetingscentrum De Glazenap,0983::SB108,5932 VK,1300,700,5,6,0,0,0,616,95,0,0,0,0,0,711,50,163,70,41,22,47,50,33,12,35,117,15,45
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool de Toermalijn,0983::SB109,5932 TP,1374,546,1,1,0,0,0,486,62,0,0,0,0,0,548,41,129,78,19,9,46,43,26,18,27,86,6,18
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Huize Julia,0983::SB110,5931 GT,1171,473,2,2,0,0,0,432,45,0,0,0,0,0,477,85,94,42,41,16,33,38,8,6,30,60,10,10
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau 't Prônk-Eppelke Belfeld,0983::SB201,5951 CW,1664,450,2,0,0,0,0,407,45,0,0,0,0,0,452,69,68,24,22,10,18,37,5,7,129,59,0,2
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool  KOM Mijn,0983::SB202,5951 BR,1442,835,4,3,0,0,1,736,105,0,0,0,0,0,842,112,106,50,50,25,52,36,24,21,224,119,1,15
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gemeenschapscentrum De Hamar,0983::SB203,5951 DV,1155,845,1,3,0,0,0,755,94,0,0,0,0,0,849,113,120,52,78,30,45,35,16,19,226,98,2,11
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau MFA De Schans Arcen,0983::SB301,5944 BN,2058,1221,3,3,0,0,0,1110,117,0,0,0,0,0,1227,268,117,153,127,61,76,145,47,34,18,170,4,1
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Pastoorshof Lomm,0983::SB302,5943 AE,789,477,1,1,0,0,0,427,52,0,0,0,0,0,479,255,36,21,22,10,8,21,13,11,14,59,7,0
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Jeugdklup JFK Velden,0983::SB303,5941 HJ,1691,642,0,1,0,1,0,587,55,0,1,0,0,0,642,299,59,31,51,18,24,26,21,11,9,91,2,0
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau BMV de Vilgaard,0983::SB304,5941 CP,2422,1693,2,1,0,0,0,1520,176,0,0,0,0,0,1696,604,190,109,147,88,72,125,62,40,42,196,15,3
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Mobiel stembureau 1,0983::SB305,5913 AA,0,299,1,0,0,0,0,275,25,0,0,0,0,0,300,25,27,22,36,34,27,42,5,15,6,52,1,7
Venlo,Venlo,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Mobiel stembureau 2,0983::SB306,5912 BL,0,237,0,2,0,0,1,221,17,0,0,0,0,0,239,36,22,23,34,12,17,24,8,9,13,27,3,9
