contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau De Vijf Lelies, Streefkerk",1978::SB14,2959BS,1048,707,4,0,0,0,0,611,100,0,0,0,0,0,711,72,25,17,95,36,23,160,133,10,8,21,0,1,4,88,11,3
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau De Strevenaer, Streefkerk",1978::SB15,2959BJ,819,504,4,1,0,0,0,458,51,0,0,0,0,0,509,43,23,21,48,65,25,79,55,21,12,21,0,0,1,84,5,1
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau 't Waellant, Nieuw-Lekkerland",1978::SB16,2957NH,1634,1044,1,1,0,4,0,909,133,0,4,0,0,0,1042,93,59,17,87,72,21,272,210,25,23,26,0,0,2,130,7,0
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Sporthal De Klipper, Nieuw-Lekkerland",1978::SB17,2957EM,1397,1029,0,2,0,2,0,907,122,0,2,0,0,0,1029,47,81,17,67,77,43,277,199,24,22,34,1,2,0,129,6,3
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Ontmoetingskerk, Nieuw-Lekkerland",1978::SB18,2957CH,1709,1119,0,2,0,0,0,935,186,0,0,0,0,0,1121,71,44,23,80,46,28,426,201,16,12,27,0,3,5,129,5,3
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Brede School, Nieuw-Lekkerland",1978::SB19,2957RK,1393,996,0,1,0,4,1,887,113,0,0,4,0,0,1001,55,74,21,43,48,43,325,175,24,15,22,1,0,4,138,7,1
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Partycentrum De Klok, Kinderdijk",1978::SB20,2961AK,600,405,0,0,0,0,0,356,49,0,0,0,0,0,405,28,22,11,28,24,15,84,66,22,22,12,0,2,7,58,4,0
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Gemeentehuis, Hoornaar",1978::SB21,4223ME,1463,1007,0,0,0,2,0,882,127,0,0,2,0,0,1009,181,71,53,180,62,35,57,131,52,22,16,0,0,1,134,12,0
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Ons Dorpshuis, Schelluinen",1978::SB22,4209AP,981,652,1,0,0,0,0,581,72,0,0,0,0,0,653,140,42,37,64,36,36,46,67,34,19,20,2,0,2,93,4,10
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Gemeenschapshuis De Til, Giessenburg",1978::SB23,3381BS,1453,1103,0,2,0,4,0,1004,105,0,0,4,0,0,1109,149,51,27,210,67,42,68,237,36,21,33,1,0,1,155,5,0
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau De Oude School, Giessenburg",1978::SB24,3381KR,636,502,0,1,0,0,0,446,57,0,0,0,0,0,503,130,16,14,77,9,5,58,104,13,6,11,0,0,0,56,3,0
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Zalencentrum De Stigt, Giessenburg",1978::SB25,3381KT,1639,883,1,1,0,2,0,804,83,0,0,2,0,0,887,182,48,30,147,34,23,76,168,31,14,18,0,0,2,105,2,3
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau MFC Het Noorderhuis, Noordeloos",1978::SB26,4225RT,1308,960,1,2,0,0,0,868,95,0,0,0,0,0,963,140,30,39,211,41,17,186,156,29,9,13,1,0,2,82,4,0
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau De Korenschoof, Hoogblokland",1978::SB27,4221LA,1206,734,1,0,0,0,0,638,97,0,0,0,0,0,735,152,27,28,112,41,25,52,124,17,21,20,2,1,4,101,7,0
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau De Lingehof, Arkel",1978::SB28,4241CA,1206,638,2,0,0,0,0,576,64,0,0,0,0,0,640,107,54,35,56,77,54,9,15,32,27,43,2,3,3,117,4,0
Dordrecht,Molenlanden,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau De Peperhof, Arkel",1978::SB29,4241BW,1422,922,1,2,0,0,2,831,92,0,0,0,0,0,925,160,77,50,80,98,81,39,42,40,27,36,5,1,11,170,4,1
