contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Fort Garry Horse,0222::SB12,7007BK,1086,492,1,1,0,0,0,457,37,0,0,0,0,0,494,63,46,29,58,62,41,9,4,51,27,12,8,75,7,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Den Ooiman,0222::SB13,7009AM,1140,578,0,1,0,0,0,522,57,0,0,0,0,0,579,99,77,46,30,27,70,26,18,60,30,24,10,61,0,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS Hagen,0222::SB14,7009CZ,1662,866,0,2,0,0,0,766,100,0,2,0,2,0,866,115,88,74,62,72,114,35,25,80,39,39,4,91,27,1
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Noorderlicht,0222::SB15,7002CC,1683,479,2,3,0,0,0,436,49,0,0,1,0,1,485,16,35,17,82,79,52,10,5,39,19,16,2,67,38,2
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Wijngaard,0222::SB16,7009DZ,1639,956,0,2,0,0,0,865,93,0,0,0,0,0,958,115,76,57,72,33,98,49,144,114,32,39,18,101,7,1
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Graafschap College,0222::SB17,7001EA,0,63,0,0,0,0,0,57,6,0,0,0,0,0,63,12,6,5,6,0,8,0,1,6,7,1,0,11,0,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Pol,0222::SB18,7011BJ,1664,1066,2,0,0,0,0,991,78,1,0,1,0,0,1069,128,234,52,115,80,83,18,1,100,37,62,11,116,28,1
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wis en Wierig,0222::SB19,7011BP,1383,427,2,0,0,0,0,384,45,0,0,0,0,0,429,69,78,37,45,29,35,8,1,35,10,17,9,54,0,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Pelgrim,0222::SB20,7011MK,1424,1056,2,1,0,0,0,951,105,0,3,0,0,0,1056,134,239,50,107,84,90,18,1,96,24,45,14,143,11,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS de Huet,0222::SB21,7006DG,1004,656,0,1,0,0,0,657,0,0,0,0,0,0,657,84,80,56,51,47,81,17,7,68,29,27,13,90,6,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Waterschapsgebouw,0222::SB22,7006GG,1848,763,3,3,0,0,0,723,46,0,0,0,0,0,769,117,99,72,45,34,84,42,15,93,32,36,11,82,1,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OCTA,0222::SB23,7006SM,1649,762,2,0,0,2,0,683,83,0,0,2,0,0,766,96,85,66,72,59,83,27,1,87,34,28,17,105,2,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Bongerd,0222::SB24,7006NH,1440,1196,1,1,0,0,0,1101,97,0,0,0,0,0,1198,159,117,99,108,74,164,35,14,121,41,72,13,169,10,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Plattenburg,0222::SB25,7006SM,1443,889,5,3,0,0,0,837,60,0,0,0,0,0,897,130,89,76,77,36,115,27,6,87,35,61,8,141,0,1
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau DE Wingerd,0222::SB26,7006NK,1161,627,2,2,0,0,1,590,39,0,1,0,1,0,630,59,108,42,72,26,87,20,8,63,21,30,12,78,1,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stadsmuseum,0222::SB27,7001BS,779,401,0,5,0,0,0,376,30,0,0,0,0,0,406,85,48,33,38,16,27,12,6,48,11,22,2,52,0,1
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dichterbij,0222::SB28,7007LA,1042,842,1,1,0,0,0,763,81,0,0,0,0,0,844,180,74,68,69,47,101,23,2,91,18,20,7,124,18,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Waterrijk,0222::SB29,7007LB,1608,977,3,3,0,0,0,907,76,0,0,0,0,0,983,185,128,75,67,45,96,45,14,102,48,45,15,109,3,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Oldershove,0222::SB30,7031EE,1579,996,4,4,0,0,3,905,96,0,0,0,0,0,1004,115,251,52,104,100,73,19,8,63,22,32,10,142,3,2
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Ons Huis,0222::SB31,7031AG,2020,1120,6,3,0,0,2,1022,105,0,0,0,0,0,1129,140,291,70,96,79,73,10,2,55,35,65,14,189,1,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Horst,0222::SB32,7031HJ,1196,549,1,0,0,0,0,496,54,0,0,0,0,0,550,84,177,19,35,39,36,5,5,26,11,12,3,97,0,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Dichtertje,0222::SB33,7007GZ,1075,298,2,1,0,0,0,265,36,0,0,0,0,0,301,58,32,24,15,22,23,1,2,28,6,13,10,59,5,0
Arnhem,Doetinchem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Brandweerkarzerne,0222::SB34,7031AM,903,288,0,3,0,0,0,262,29,0,0,0,0,0,291,47,87,19,15,17,28,2,1,19,6,4,1,42,0,0
