contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Brede School Boechorst,0575::SB15,2201 DN,1379,818,0,1,0,0,1,726,91,0,1,0,1,0,818,242,47,55,81,43,27,7,23,37,19,33,0,0,1,195,8
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Noordwijkerduin,0575::SB16,2201 ZR,711,158,3,1,0,0,0,146,16,0,0,0,0,0,162,13,10,3,23,10,6,6,8,22,9,4,0,1,0,43,0
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Bibliotheek Noordwijkerhout,0575::SB17,2211 CC,1523,950,1,2,0,0,0,861,93,0,0,1,0,0,954,203,55,72,122,49,34,5,11,70,39,29,0,1,1,233,26
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Witte Kerk,0575::SB18,2211GA,1194,753,2,2,0,0,3,682,71,0,1,0,0,0,756,165,51,45,94,40,24,1,21,56,28,25,1,0,2,187,13
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau De Speelakker,0575::SB19,2211 EL,1692,755,1,4,0,0,0,667,93,0,0,0,0,0,760,130,49,54,79,57,44,1,9,61,33,42,1,2,3,177,13
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau De Regenboogschool,0575::SB20,2211 JN,1668,870,3,1,0,0,0,780,94,0,0,0,0,0,874,198,72,77,89,48,34,1,13,59,22,44,2,0,1,198,12
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Puyckendam,0575::SB21,2211 NA,2079,1372,8,8,0,0,0,1240,148,0,0,0,0,0,1388,298,84,83,195,70,53,4,25,97,38,55,2,0,0,328,40
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau De Schelft,0575::SB22,2211 WV,1231,804,2,1,0,0,0,719,88,0,0,0,0,0,807,206,51,69,92,39,16,0,9,48,29,40,3,0,3,181,18
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau De Duinpan,0575::SB23,2191 XH,1792,1094,6,6,0,0,1,988,118,0,0,1,0,0,1107,257,80,68,155,55,28,1,25,60,32,77,0,0,2,240,14
Leiden,Noordwijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Munnekeweij,0575::SB24,2211 HW,1355,963,4,1,0,0,0,885,83,0,0,0,0,0,968,247,58,68,144,59,23,2,10,45,18,51,1,2,4,216,15
