contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Drive in (afvalbrengstation Zevenhuizen),1892::SB12,2761 JL,0,367,1,0,0,0,0,314,53,0,1,0,0,0,367,88,32,29,21,10,6,34,23,12,15,10,1,0,0,83,3
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Christelijke basisschool de Eendragt,1892::SB13,2761VL,1746,587,0,1,0,0,0,538,50,0,0,0,0,0,588,90,26,48,65,36,30,14,64,41,16,44,7,0,2,93,11
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Dorpshuis Swanla  (Catgeszaal),1892::SB14,2761 BJ,1941,1186,1,3,0,0,1,1072,117,0,0,0,0,0,1190,217,87,85,107,79,35,73,87,61,36,50,2,0,4,250,13
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau De Vierkap (Oud Verlaat) 13.00-21.00 uur,1892::SB15,2761DT ,448,234,0,0,0,0,0,212,22,0,0,0,0,0,234,53,5,21,28,6,6,1,22,12,6,14,1,1,3,53,2
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Zorgcentrum  Beth-San,1892::SB21,2751 EE,1483,1066,6,2,0,0,0,924,150,0,0,0,0,0,1074,92,33,36,56,21,25,441,166,24,9,27,3,2,2,121,8
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Dorpshuis  Op Moer,1892::SB22,2751 AW,1864,1173,2,3,0,1,0,1018,161,0,0,1,0,0,1179,140,53,31,60,38,35,332,188,29,22,45,4,0,6,183,7
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Dorpshuis in Brede School het Turfhuis,1892::SB31,2841 LN,1635,1219,3,5,0,0,1,1082,144,0,0,0,0,0,1227,242,65,107,106,67,60,59,106,59,37,47,17,4,2,224,17
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Voetbalvereniging Moordrecht,1892::SB32,2841 EB,1811,849,7,1,0,1,0,784,74,0,0,1,0,0,858,130,66,45,69,65,41,73,75,46,21,42,14,2,3,149,8
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Vivere Verzorgd Wonen ingang dijk,1892::SB33,2841 BN,1674,842,2,4,0,0,0,787,61,0,0,0,0,0,848,133,50,53,71,53,46,60,57,85,32,44,8,0,1,140,9
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Moordrechtse IJsvereniging,1892::SB34,2841 BB,1379,690,4,2,0,0,0,635,61,0,0,0,0,0,696,109,36,40,58,57,31,56,53,33,29,30,22,0,0,127,9
Leiden,Zuidplas,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Mobiel stembureau,1892::SB41,,0,356,1,0,0,0,1,312,44,0,0,0,0,0,357,68,19,38,23,38,5,14,39,27,12,10,0,0,3,57,3
