contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Poppodium Volt,1883::SB13,6131 GZ,2089,1056,6,4,0,0,0,943,123,0,0,0,0,0,1066,121,210,104,68,65,72,105,48,56,20,165,13,9
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau DVO Sportpark Overhoven,1883::SB14,6136 XX,1130,574,0,0,0,0,0,512,62,0,0,0,0,0,574,73,91,62,25,44,34,70,32,21,25,87,8,2
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Oos Kaar,1883::SB15,6136 AS,1696,957,3,3,0,0,0,853,110,0,0,0,0,0,963,138,148,100,75,48,45,126,56,53,23,127,14,4
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Activiteitencentrum Sittard,1883::SB16,6135 EN,1122,504,4,5,0,0,1,452,60,0,0,0,0,0,513,52,107,66,23,20,36,54,19,23,26,73,4,1
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum Limbrichterveld,1883::SB17,6135 BN,1565,706,2,0,0,0,0,643,63,0,2,0,2,0,706,53,160,90,29,24,59,68,39,28,23,111,6,16
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum Hoogstaete,1883::SB18,6135 JL,2038,1157,4,4,0,0,0,1044,121,0,0,0,0,0,1165,168,117,90,153,130,96,129,36,51,31,133,17,6
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool De Lemborgh,1883::SB19,6141 LK,1076,701,3,2,0,0,0,624,82,0,0,0,0,0,706,134,47,40,105,70,55,71,36,21,21,92,8,1
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Limbricht,1883::SB20,6141 AG,1002,587,1,5,0,0,0,538,55,0,0,0,0,0,593,130,77,46,48,32,45,52,28,24,13,85,7,0
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis 't Tuurhoes,1883::SB21,6143 BC,1000,547,2,1,0,0,0,486,64,0,0,0,0,0,550,170,93,25,34,30,32,25,40,8,26,63,1,0
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis 't Klaverblad,1883::SB22,6142 AD,1114,630,7,3,0,0,0,565,75,0,0,0,0,0,640,163,83,45,61,37,36,51,33,24,18,69,10,0
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Jeugdhuis Scouting Munstergeleen,1883::SB23,6151 BX,1845,954,0,3,0,0,0,863,93,0,1,0,1,0,956,231,109,74,80,58,62,76,49,40,28,132,13,2
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis 't Trefpunt,1883::SB24,6151 CD,2026,1293,3,4,0,0,0,1170,130,0,0,0,0,0,1300,253,192,119,92,67,79,137,63,42,32,199,15,3
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Stadswinkel Sittard-Geleen,1883::SB25,6161 GE,1625,1227,7,1,0,0,1,1110,126,2,0,2,0,0,1237,179,187,89,116,75,89,114,42,53,56,203,8,16
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Multifunctioneel Centrum de Reunïe,1883::SB26,6161 SX,1240,580,0,2,0,0,0,517,65,0,0,0,0,0,582,50,126,41,42,15,38,25,36,32,22,125,5,23
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau VuMaasland,1883::SB27,6162 XZ,2012,740,7,5,0,0,98,653,1,0,0,0,0,0,752,76,139,76,55,38,59,56,32,28,34,135,5,7
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Wijksteunpunt Olympiastaete,1883::SB28,6162 ED,1686,618,1,3,0,0,0,568,54,0,0,0,0,0,622,96,107,56,61,24,37,57,29,28,30,80,9,4
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool de Springplank,1883::SB29,6163 XW,1737,737,5,2,0,0,0,645,99,0,0,0,0,0,744,51,254,73,23,20,44,38,31,28,17,113,7,38
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis 't Volkshoes,1883::SB30,6163 BW,1711,1092,3,3,0,0,0,950,148,0,0,0,0,0,1098,102,345,99,49,36,54,66,41,47,38,181,4,30
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Partners in Welzijn,1883::SB31,6163 BH,1586,544,0,3,0,0,0,471,76,0,0,0,0,0,547,50,217,35,13,7,31,26,26,18,12,100,6,3
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool de Hoefer,1883::SB32,6164 GM,2116,863,4,2,0,0,0,782,86,0,1,0,1,0,868,108,132,75,73,67,66,86,34,41,33,133,6,9
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau WZC Bunderhof,1883::SB33,6164 EM,1818,855,4,3,0,0,0,860,1,0,1,0,1,0,861,180,113,65,55,42,55,81,60,31,33,119,7,14
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Wijksteunpunt Amusant,1883::SB34,6164 XR,1968,759,0,3,0,0,2,690,70,0,0,0,0,0,762,95,150,71,54,32,45,59,32,33,28,137,8,15
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Scouting Verkenners Kluis,1883::SB35,6165 SR,1940,1162,8,4,0,1,1,1021,153,0,0,1,0,0,1175,167,112,87,130,112,79,141,52,55,37,167,14,9
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau SBO-De Blinker,1883::SB36,6166 XM,1519,639,1,4,0,0,0,542,102,0,0,0,0,0,644,86,88,68,58,36,43,64,14,32,43,97,10,0
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau WZC Oud Geleen,1883::SB37,6166 CT,1553,791,5,2,0,0,0,706,92,0,0,0,0,0,798,92,155,72,45,45,49,74,35,52,40,119,11,2
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool de Driesprong,1883::SB38,6166 EG,1726,1279,6,7,0,0,0,1175,118,1,0,1,0,0,1293,181,131,127,108,98,91,121,93,49,82,177,14,7
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zuyderland Medisch Centrum,1883::SB39,6162 BG,1852,601,2,3,0,0,1,519,86,0,0,0,0,0,606,83,70,68,58,50,29,62,25,27,17,94,7,11
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Buchten,1883::SB40,6122 CK,1373,809,4,2,0,0,0,730,85,0,0,0,0,0,815,153,186,63,52,30,40,42,31,19,41,144,8,0
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Holtum,1883::SB41,6123 AL,989,590,0,0,0,0,0,537,53,0,0,0,0,0,590,140,107,31,46,15,26,40,24,20,33,106,2,0
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Voormalig Gemeentehuis Born,1883::SB42,6121 XK,1707,706,9,3,0,0,0,635,83,0,0,0,0,0,718,109,118,65,66,38,34,55,18,29,54,114,3,3
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Born,1883::SB43,6121 JE,1598,1037,4,2,0,0,2,919,122,0,0,0,0,0,1043,164,203,73,68,40,63,74,63,27,79,174,7,2
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zorgcentrum Aldenhof,1883::SB44,6121 NZ,1590,833,3,6,0,0,0,755,87,0,0,0,0,0,842,144,95,50,103,65,42,80,30,20,73,120,10,1
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Harmoniezaal Obbicht,1883::SB45,6125 BE,1509,884,3,3,0,0,0,789,102,0,0,1,0,1,891,145,152,55,165,16,45,66,37,22,41,131,9,0
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Oos Hoes,1883::SB46,6127 BG,1280,766,10,2,0,0,0,677,101,0,0,0,0,0,778,168,127,56,70,27,43,52,39,33,35,105,11,0
Maastricht,Sittard-Geleen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zaal Aurora Grevenbicht,1883::SB47,6127 BL,1279,689,8,1,0,0,0,639,59,0,0,0,0,0,698,165,85,48,80,43,39,40,33,26,26,98,6,0
