contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau KindCentrum Cascade,1916::SB15,2273 CS,2095,505,1,0,0,0,0,466,40,0,0,0,0,0,506,73,37,44,43,45,28,3,15,47,24,23,7,2,6,101,7
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Sporthal Essesteijn,1916::SB16,2272 EB,1461,1009,5,6,0,0,0,938,82,0,0,0,0,0,1020,235,59,126,80,88,32,6,28,88,46,39,4,2,1,170,5
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Sporthal Essesteijn (2),1916::SB17,2272 CB,1461,949,2,0,0,0,0,800,152,1,0,1,0,0,952,234,44,113,58,75,25,5,29,85,46,55,8,2,1,160,9
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Woonzorgcentrum De Mantel,1916::SB18,2272 BV,1407,1173,3,8,0,0,0,1084,100,0,0,0,0,0,1184,212,75,110,137,111,40,15,51,86,51,53,2,1,0,218,11
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Stadskantoor Leidschendam,1916::SB19,2264 BM,1698,1036,0,4,0,0,0,938,102,0,0,0,0,0,1040,256,55,132,91,79,28,5,31,92,44,35,5,2,3,157,21
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Stadskantoor Leidschendam (2),1916::SB20,2264 BM,1699,1247,5,6,0,0,0,1113,145,0,0,0,0,0,1258,265,58,180,112,90,40,4,26,110,64,50,14,2,3,222,7
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkgebouw De Blauwe Tram,1916::SB21,2265 CA,1629,1082,2,2,0,0,0,961,125,0,0,0,0,0,1086,278,62,120,98,73,25,0,30,78,54,71,4,1,1,169,18
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkgebouw Het Koophuys,1916::SB22,2266 KN,930,503,3,2,0,0,1,465,42,0,0,0,0,0,508,90,46,23,22,43,28,1,12,35,29,41,0,2,1,116,14
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau WZH Schoorwijck,1916::SB23,2265 WZ,1640,949,2,0,0,0,0,856,95,0,0,0,0,0,951,197,78,85,129,78,36,5,18,71,27,48,3,4,1,150,19
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkgebouw Ons Tolhuis,1916::SB24,2266 CN,2236,1020,4,7,0,0,0,920,111,0,0,0,0,0,1031,148,101,60,99,64,56,3,28,66,48,70,9,1,4,243,20
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Dienstencentrum Duivenvoorde,1916::SB25,2261 AN,1454,879,3,3,0,0,0,815,70,0,0,0,0,0,885,135,62,63,80,87,48,9,31,60,43,77,2,1,1,166,14
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Dorpshuis Stompwijk,1916::SB26,2266 EW,1837,932,8,2,0,1,0,844,97,0,1,0,0,0,941,233,69,52,145,48,26,2,30,41,31,59,2,0,2,174,18
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum De Plint,1916::SB27,2263 GZ,1809,1312,2,6,0,2,2,1225,95,0,0,2,0,0,1322,154,127,66,130,136,75,10,48,109,66,96,51,4,6,199,35
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkgebouw De Heuvel,1916::SB28,2262 EB,1546,923,4,3,0,0,0,855,75,0,0,0,0,0,930,137,78,65,101,92,58,5,24,56,53,48,26,5,2,151,22
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Gymnastieklokaal,1916::SB29,2264 KW,2076,1322,4,1,0,0,0,1186,141,0,0,0,0,0,1327,212,79,101,97,175,68,7,41,116,53,82,13,4,2,248,24
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau HMC Antoniushove,1916::SB30,2262 BA,1771,1282,10,0,0,0,0,1154,138,0,0,0,0,0,1292,356,64,139,124,97,24,6,53,105,63,72,5,1,4,152,17
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau WZH Prinsenhof,1916::SB31,2263 AA,1946,794,2,1,0,0,0,716,81,0,0,0,0,0,797,162,63,66,92,69,27,9,24,57,31,35,3,2,4,127,23
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Sportcentrum De Fluit - Zij ingang,1916::SB32,2262 ED,1985,735,3,4,0,1,0,687,54,0,1,0,1,0,741,105,61,58,50,57,48,3,31,59,37,41,34,14,5,123,9
Leiden,Leidschendam-Voorburg,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau De Binnenhof,1916::SB33,2266 AS,1236,483,1,0,0,1,1,447,35,0,1,0,0,0,483,88,27,53,46,27,18,3,12,53,26,22,1,0,2,86,19
