contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS De Driesprong,1859::SB11,7261 SN,1095,588,0,1,0,0,1,519,69,0,0,0,0,0,589,183,143,19,26,16,22,20,8,21,22,15,11,82,0,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau CBS WonderWijs,1859::SB12,7261 XW,1295,724,3,1,0,0,0,679,49,0,0,0,0,0,728,111,86,44,107,50,104,18,5,75,20,34,13,55,1,1
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Zalencentrum de Huve,1859::SB13,7151 BD,1835,992,5,2,0,0,0,907,92,0,0,0,0,0,999,189,166,45,72,38,105,24,8,120,25,62,9,129,0,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum de Meergaarden,1859::SB14,7151 DW,1253,911,5,0,0,0,0,855,61,0,0,0,0,0,916,111,159,43,120,54,110,6,4,82,28,65,10,118,1,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Voormalige RK Basisschool De Regenboog,1859::SB15,7151 XV,1462,869,3,2,0,0,0,813,61,0,0,0,0,0,874,95,122,48,119,70,114,15,0,63,31,40,8,131,11,2
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau FYSIO Eibergen,1859::SB16,7151 CE,1403,663,4,2,0,0,0,611,58,0,0,0,0,0,669,123,132,35,58,25,87,12,3,55,15,30,6,82,0,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Centrum Goud,1859::SB17,7152 BA,1324,1018,0,4,0,0,0,939,83,0,0,0,0,0,1022,157,153,51,111,56,94,17,1,97,44,71,12,152,1,1
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Centrum d'n Hof,1859::SB18,7157 AL,1221,784,2,1,0,0,0,708,79,0,0,0,0,0,787,156,180,33,50,27,50,24,6,82,37,38,10,90,1,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum De Hassinkhof,1859::SB19,7156 LL,1054,593,2,0,0,0,1,533,61,0,0,0,0,0,595,111,264,23,29,21,21,6,2,15,0,24,2,75,0,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kulturhus Beltrum,1859::SB20,7156 MG,1259,870,3,2,0,0,0,799,76,0,0,0,0,0,875,156,413,21,25,18,20,2,8,35,9,32,3,125,2,1
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Hofmaat,1859::SB21,7161 GM,1363,844,1,2,0,0,0,797,50,0,0,0,0,0,847,111,87,60,99,56,103,28,5,78,32,61,11,109,2,2
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Assink Lyceum,1859::SB22,7161 CR,1311,708,2,0,0,0,0,710,0,0,0,0,0,0,710,124,95,43,56,69,57,17,2,55,20,31,7,127,3,2
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS De Hofmaat,1859::SB23,7161 JH,1426,814,0,1,0,0,0,750,65,0,0,0,0,0,815,112,94,64,71,82,93,17,0,61,18,41,8,151,2,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kard. Alfrinkschool,1859::SB24,7161 WP,1339,672,4,0,0,0,0,623,53,0,0,0,0,0,676,118,101,47,47,27,81,21,3,57,19,44,2,105,0,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool de Marke,1859::SB25,7161 XZ,1369,826,2,4,0,0,0,760,72,0,0,0,0,0,832,131,126,51,78,53,89,16,0,71,23,35,8,139,3,3
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpsaccommodatie Rietmolen,1859::SB26,7165 CD,829,519,5,1,0,1,0,465,61,0,0,1,0,0,526,94,209,22,26,30,11,4,2,18,12,18,4,69,0,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeenschaphuis 't Haarhoes,1859::SB27,7161 MX,750,449,3,0,0,0,0,412,40,0,0,0,0,0,452,136,64,28,20,27,39,13,0,34,15,11,3,59,0,0
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Pickerhal,1859::SB28,7151 BW,1414,666,2,0,0,0,0,614,54,0,0,0,0,0,668,104,94,47,63,45,85,9,1,62,14,43,11,85,2,1
Arnhem,Berkelland,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kulturhus Ruurlo,1859::SB29,7261 NL,1412,956,1,4,0,0,2,861,98,0,0,0,0,0,961,251,113,81,27,34,84,22,3,98,42,41,25,134,1,0
