contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gebouw De Driesprong,0505::SB15,3312 GD,1781,925,1,2,2,0,2,832,96,0,0,2,0,0,930,95,39,104,40,87,65,24,63,166,70,29,52,3,2,75,10,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zorgcentrum De Linde,0505::SB17,3312 GT,1876,1099,2,2,0,0,0,995,108,0,0,0,0,0,1103,114,79,91,62,87,59,39,88,167,71,44,19,2,6,161,8,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kerkgebouw Pinkstergemeente,0505::SB19,3312 AM,921,450,0,1,0,0,0,398,53,0,0,0,0,0,451,112,26,31,33,38,28,22,38,28,21,21,15,2,0,31,2,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dordtse Vrije School,0505::SB20,3312 NB,1282,656,1,2,0,0,0,602,57,0,0,0,0,0,659,31,48,49,18,48,59,29,63,129,69,30,20,1,1,57,3,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Repelaer,0505::SB22,3312 LN,1333,772,0,3,0,2,0,704,73,0,0,2,0,0,777,68,64,66,56,54,43,56,61,99,44,36,25,2,0,96,2,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Sportcomplex Sport+,0505::SB23,3312 KJ,410,197,1,0,0,0,1,176,21,0,0,0,0,0,198,30,16,15,15,17,9,19,19,17,8,5,0,0,0,26,1,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wantijschool,0505::SB26,3313 GL,1187,579,0,0,0,1,0,506,72,0,1,0,0,0,578,48,77,37,17,42,47,20,32,51,28,20,38,0,4,109,6,3
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Regenboog,0505::SB27,3313 BN,1008,468,4,1,0,0,0,438,35,0,0,0,0,0,473,32,77,18,31,48,32,10,21,37,13,26,26,1,3,86,7,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zorgcentrum Merwelanden,0505::SB29,3313 EM,1045,547,0,0,0,0,0,504,43,0,0,0,0,0,547,39,85,14,55,47,21,3,20,45,13,58,26,2,3,110,4,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Prinses Julianaschool,0505::SB33,3314 KT,1112,560,5,3,0,0,0,494,74,0,0,0,0,0,568,27,64,26,27,48,30,18,35,53,15,17,100,11,5,77,3,4
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Prinsemarij,0505::SB34,3314 JR,2329,1135,2,3,0,0,0,1006,134,0,0,0,0,0,1140,61,115,66,65,82,86,91,67,106,76,52,147,4,3,109,3,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gebouw Dorswedo,0505::SB36,3314 GR,1690,824,3,1,0,1,0,827,0,0,1,0,0,0,827,72,86,42,33,46,47,46,78,51,40,35,87,1,3,146,9,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Prins Bernhardschool,0505::SB37,3314 WZ,1306,671,2,3,0,0,0,598,77,0,1,0,1,0,675,47,102,39,39,46,45,26,66,39,37,37,12,2,4,125,5,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Weizigt NMC,0505::SB38,3314 BH,1203,624,1,2,0,0,0,562,65,0,0,0,0,0,627,72,37,63,37,45,41,30,64,84,29,21,26,0,1,69,4,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Fontein,0505::SB42,3314 TN,1855,758,3,4,0,25,1,661,78,0,25,0,0,0,740,36,76,29,24,55,42,16,42,46,27,24,191,2,2,140,2,4
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Waterwiel,0505::SB50,3317 NJ,1237,550,3,6,0,28,0,486,45,0,28,0,0,0,531,41,99,16,18,55,49,17,23,36,23,30,46,2,1,88,3,3
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Speeltuin Zeehavenkwartier,0505::SB51,3317 ZV,309,173,0,1,0,0,0,138,36,0,0,0,0,0,174,4,59,3,2,6,5,2,0,2,5,6,2,0,0,77,0,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum De Admiraal,0505::SB52,3317 BC,1192,553,0,5,0,0,0,481,77,0,0,0,0,0,558,58,83,20,21,48,40,11,18,37,14,30,62,3,2,100,3,3
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wooncentrum Watersteijn,0505::SB54,3317 NV,964,533,2,3,0,0,0,475,63,0,0,0,0,0,538,125,50,39,36,39,23,35,26,33,26,22,0,0,0,77,0,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Postillion Hotel,0505::SB55,3316 EH,603,321,0,0,0,0,1,289,31,0,0,0,0,0,321,52,21,9,21,26,24,30,22,21,11,16,0,0,1,67,0,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wooncentrum De Klockelaer,0505::SB60,3317 JR,1080,504,3,5,0,2,0,477,33,0,2,0,0,0,510,49,90,24,26,59,34,11,25,28,21,37,17,0,1,79,1,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau J.F. Kennedyschool,0505::SB61,3317 KM,1123,524,0,4,0,0,0,475,53,0,0,0,0,0,528,37,55,29,29,59,41,19,35,37,22,37,33,7,0,78,6,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Trefpunt de Nieuwe Stoof,0505::SB65,3317 LA,1483,673,3,6,0,0,1,629,53,1,0,1,0,0,683,48,90,30,38,72,49,16,30,58,27,49,48,4,3,107,2,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zorgcentrum Vreedonk,0505::SB66,3317 HS,1035,528,0,0,0,0,0,484,43,0,0,0,0,0,527,66,31,38,54,31,19,84,66,40,14,17,4,0,0,60,3,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Bewonersvereniging 't Trefpunt,0505::SB70,3318 JJ,1294,647,2,1,0,0,0,583,66,0,1,0,1,0,649,70,70,26,69,73,52,29,38,41,23,37,3,0,2,110,2,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Winkelcentrum Sterrenburg,0505::SB71,3318 JW,1361,928,5,2,0,6,1,852,88,0,0,6,0,0,941,118,78,41,60,92,72,35,59,82,34,57,29,3,2,157,5,4
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Cultureel Centrum Sterrenburg,0505::SB72,3318 CB,1568,789,0,6,0,0,0,728,67,0,0,0,0,0,795,49,94,32,50,93,63,34,56,68,43,46,38,4,4,112,3,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Albert Schweitzerziekenhuis, Dordtwijk",0505::SB73,3318 AT,1263,584,0,3,0,0,0,531,56,0,0,0,0,0,587,98,30,50,42,52,31,29,40,55,28,32,15,0,7,70,4,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Verpleeghuis De Sterrenlanden,0505::SB74,3328 HN,1495,834,5,8,0,6,0,755,86,0,6,0,0,0,841,103,57,47,83,62,43,37,93,61,37,49,3,2,2,153,2,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Polyanderschool,0505::SB75,3328 GD,1064,533,0,0,0,1,0,467,65,0,1,0,0,0,532,28,47,32,54,48,22,109,55,22,25,19,4,1,0,62,3,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Driehoek,0505::SB76,3328 KG,1343,846,4,1,0,0,0,764,87,0,0,0,0,0,851,136,49,69,54,73,53,17,47,76,44,57,1,0,2,161,5,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Portacabin Eulerlaan,0505::SB77,3328 KC,1163,410,1,1,0,0,0,363,49,0,0,0,0,0,412,71,23,40,35,43,33,3,30,39,11,12,0,2,0,66,2,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gymzaal Ockenburg,0505::SB78,3328 TG,746,368,1,1,0,1,0,341,30,0,0,1,0,0,371,49,28,11,29,32,30,1,17,35,11,21,2,0,2,98,2,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Ontmoetingskerk,0505::SB81,3328 DN,2345,1261,1,1,0,0,1,1145,117,0,0,0,0,0,1263,175,103,110,73,117,65,23,78,116,61,74,8,0,5,237,15,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Meridiaan,0505::SB82,3328 AE,1543,778,1,0,0,1,0,703,77,0,0,1,0,0,780,118,55,67,58,61,43,14,37,72,24,48,8,3,5,156,9,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School Het Kristal Dependance,0505::SB83,3328 VC,717,359,0,0,0,0,0,333,26,0,0,0,0,0,359,41,43,12,30,27,26,3,32,12,21,12,0,6,2,89,3,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School Het Kristal,0505::SB84,3328 ME,1778,936,1,2,0,0,0,842,93,0,4,0,4,0,935,110,74,67,86,77,52,27,92,77,42,51,1,2,4,167,6,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Verzorgingshuis Dubbelmonde,0505::SB91,3319 PH,2163,1125,1,6,0,0,0,1010,123,1,0,1,0,0,1133,192,60,73,148,72,26,64,106,75,34,60,6,0,4,196,7,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Beatrixschool, de boerderij",0505::SB93,3319 EL,1618,830,3,1,0,0,2,731,101,0,0,0,0,0,834,138,46,59,77,61,50,58,63,59,27,26,2,0,3,156,5,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Verpleeghuis Het Parkhuis,0505::SB94,3319 GB,2300,994,4,5,0,2,0,878,123,0,2,0,0,0,1001,189,77,73,86,60,29,64,83,68,44,54,0,0,5,148,9,5
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Postduivenvereniging 'De Luchtbode',0505::SB95,3319 ET,410,415,0,1,0,0,0,377,39,0,0,0,0,0,416,77,30,25,52,26,17,38,40,21,16,12,0,1,0,57,2,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau OBS Dubbeldam,0505::SB96,3319 SC,1825,924,1,3,0,0,0,821,107,0,0,0,0,0,928,207,60,55,84,54,38,64,71,72,26,24,0,2,2,162,2,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Gravenhorst,0505::SB97,3319 PK,1531,826,1,3,0,3,1,756,76,0,0,3,0,0,833,139,70,35,113,60,36,43,81,49,32,50,2,0,1,106,8,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Hotel De Watertoren,0505::SB98,3319 LC,1095,804,2,2,0,0,3,710,95,0,0,0,0,0,808,238,31,66,59,40,19,54,59,49,23,29,0,0,4,127,5,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Griffioen,0505::SB102,3315 AE,1854,881,3,2,0,0,0,784,102,0,0,0,0,0,886,100,102,51,41,62,63,15,60,75,27,47,39,3,4,183,5,4
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Lucina Verloskundigenpraktijk,0505::SB103,3315 TD,1447,790,0,2,0,0,0,707,85,0,0,0,0,0,792,71,61,51,41,61,56,40,67,63,48,57,5,6,5,154,4,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Geert Grooteschool,0505::SB105,3315 SB,2149,1110,7,4,0,0,1,997,123,0,0,0,0,0,1121,171,95,69,86,91,83,26,68,67,44,64,11,0,4,222,9,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Wielborgh, Het Polderwiel",0505::SB106,3315 KA,2390,1226,1,4,0,0,0,1146,90,2,0,5,3,0,1236,171,116,75,80,113,96,15,59,97,43,101,6,2,4,238,6,4
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Portacabin Parkeerplaats Stadspolderring,0505::SB107,3315 CK,1630,881,2,5,0,0,1,783,104,0,0,0,0,0,888,82,85,43,47,65,48,60,81,76,37,63,2,2,2,174,12,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kandelaarkerk,0505::SB109,3315 KW,968,572,0,3,0,0,0,529,46,0,0,0,0,0,575,55,43,51,56,52,24,26,67,41,18,28,5,0,4,96,5,1
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Speeltuin Stadspolders,0505::SB110,3315 TR,1018,552,2,1,0,0,0,499,56,0,0,0,0,0,555,80,50,51,39,42,19,4,36,36,23,33,35,2,2,97,3,0
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Bever,0505::SB111,3315 MB,1934,964,1,1,1,0,0,866,99,0,1,0,0,0,965,181,83,78,75,54,29,10,48,78,55,40,40,4,4,181,2,2
Dordrecht,Dordrecht,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Johan Frisoschool Dependance,0505::SB112,3315 WX,1565,811,0,1,0,0,0,719,94,1,0,1,0,0,813,151,70,65,43,89,30,15,51,63,24,41,18,2,2,139,7,1
