contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,VVD,SP (Socialistische Partij),Partij van de Arbeid (P.v.d.A.),Democraten 66 (D66),PVV (Partij voor de Vrijheid),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,50PLUS,Partij voor de Dieren,Forum voor Democratie,DENK
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Woonzorgcentrum Ludgerus,0150::SB19,7415 LM,1923,926,12,7,0,2,0,875,68,0,2,0,0,0,943,97,127,65,138,67,63,32,5,128,38,42,90,34
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Woon- en zorgcentrum Humanitas,0150::SB20,7415 VA,1682,824,10,5,0,0,1,792,46,0,0,0,0,0,839,50,60,56,164,51,67,22,2,114,43,42,85,68
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau De Kroon,0150::SB21,7415 KP,1510,665,3,5,0,0,0,633,40,0,0,0,0,0,673,31,57,70,122,53,75,18,1,80,27,32,70,29
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau De Finsehof,0150::SB22,7415 RM,1641,787,5,7,0,0,0,737,62,0,0,0,0,0,799,22,65,66,142,49,95,33,0,94,35,45,106,35
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,"Stembureau Stembureau Grand Café, Sint Jozef Verpleeghuis",0150::SB23,7415 EH,1321,728,1,1,0,0,0,660,71,0,0,1,0,1,731,55,120,35,108,100,25,34,0,143,13,38,42,15
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Speeltuin Rivierenwijk,0150::SB24,7417 XD,1394,369,5,0,0,0,0,330,44,0,0,0,0,0,374,4,8,24,65,15,77,9,0,27,8,6,39,87
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Huis van de Wijk,0150::SB25,7417 WM,1465,746,3,4,0,1,0,670,82,0,1,0,0,0,752,33,42,42,127,53,42,29,4,69,21,37,57,190
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Saxion Hogeschool,0150::SB26,7417 DH,1018,607,1,3,0,1,0,548,60,1,3,0,1,0,608,18,68,38,92,87,21,16,2,122,15,48,57,23
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Buurthuis Wijk 16,0150::SB27,7411 AC,1132,691,1,2,0,0,0,631,63,0,0,0,0,0,694,43,96,41,97,58,73,26,2,88,19,42,73,33
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau PW Janssen Verpleeghuis,0150::SB28,7423 EJ,1415,794,3,3,0,0,0,761,39,0,0,0,0,0,800,53,75,56,128,48,72,32,7,97,53,41,99,33
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Kunstcircuit Deventer,0150::SB29,7423 DS,1878,1365,2,3,0,0,0,1254,116,0,0,0,0,0,1370,68,105,148,192,80,97,115,11,186,60,63,213,27
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau SV Colmschate'33,0150::SB30,7425 AC,1554,677,1,0,0,0,0,621,57,0,0,0,0,0,678,69,129,34,99,53,36,39,7,92,25,24,67,3
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Wijkcentrum De Vijfhoek,0150::SB31,7425 GX,1523,870,2,2,0,0,0,784,90,0,0,0,0,0,874,45,156,48,123,84,35,34,2,133,40,38,102,30
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Openbare basisschool De Wiz@rd,0150::SB32,7425 GX,1372,1065,2,2,0,0,0,958,111,0,0,0,0,0,1069,80,194,63,150,108,32,58,3,171,36,47,103,20
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Gezondheidscentrum Spikvoorde,0150::SB33,7425 RH,1947,950,0,3,0,0,0,843,110,0,0,0,0,0,953,50,183,41,161,99,47,46,0,134,36,18,92,43
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Deventer Ziekenhuis,0150::SB35,7416 SE,0,438,1,2,0,0,0,395,46,0,0,0,0,0,441,36,60,24,62,52,14,14,1,98,16,23,29,9
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau De Vijf-er,0150::SB36,7424 DE,2033,981,1,4,0,0,0,881,105,0,0,0,0,0,986,65,227,43,111,108,56,41,3,140,11,22,98,56
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Huize Salland,0150::SB37,7429 AL,1395,848,1,2,0,0,0,778,73,0,0,0,0,0,851,105,186,35,108,85,16,30,6,120,36,37,83,1
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Basisschool Het Roessink,0150::SB38,7422 MZ,1612,880,4,2,0,0,0,829,57,0,0,0,0,0,886,47,107,63,125,67,63,50,10,108,46,40,151,3
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau ICB Wereldwijzer,0150::SB39,7422 NR,1478,887,0,1,0,0,0,821,67,0,0,0,0,0,888,53,118,71,141,60,62,56,10,109,48,25,124,10
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Gemeenschapshuis De Kuip,0150::SB40,7429 AL,1281,787,2,2,0,0,0,704,85,2,2,0,0,0,789,68,113,65,106,66,36,33,2,126,35,31,99,7
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Gebouw voetbalvereniging Helios,0150::SB41,7421 LN,1701,909,4,2,0,0,0,845,70,0,0,0,0,0,915,98,145,59,117,85,75,37,5,119,23,30,112,4
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Bej.centrum 't Dijkhuis,0150::SB42,7437 BE,1936,1264,0,0,0,0,1,1123,140,0,0,0,0,0,1264,223,314,72,129,105,55,34,3,102,46,21,158,2
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Noaber LOOkaal,0150::SB43,7437 RG,785,469,3,0,0,0,1,436,35,0,0,0,0,0,472,128,119,16,27,38,15,14,3,35,16,11,47,0
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Cultuurhuus Braakhekke,0150::SB44,7437 AE,1773,1223,1,4,0,0,2,1141,85,0,0,0,0,0,1228,203,286,55,141,111,48,19,6,124,47,35,148,0
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Zorgcentrum Park Braband,0150::SB45,7433 DZ,1854,1103,2,2,0,0,0,1016,91,0,0,0,0,0,1107,202,225,47,99,99,27,54,6,148,37,38,119,2
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Zorgcentrum Sparrenheuvel,0150::SB46,7431 BA,1815,1244,1,2,0,0,0,1140,107,0,0,0,0,0,1247,116,250,76,145,154,46,43,5,200,44,49,112,4
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Kulturhus De Spil,0150::SB47,7434 RZ,1159,746,2,1,0,0,2,691,56,0,0,0,0,0,749,299,84,38,50,42,21,19,5,78,27,23,59,1
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Kulturhus Diepenveen,0150::SB48,7431 CL,1793,1345,1,1,0,0,5,1249,93,0,0,0,0,0,1347,202,265,48,137,187,25,54,2,224,34,60,105,2
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Restaurant Nunu,0150::SB49,7433 RA,417,303,1,0,0,0,0,276,28,0,0,0,0,0,304,117,60,12,15,15,5,11,0,34,7,4,23,0
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Ons Centrum,0150::SB50,7435 PJ,387,266,0,0,0,0,0,242,24,0,0,0,0,0,266,75,38,15,19,11,14,9,0,25,13,9,38,0
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Brasserie De Lindeboom,0150::SB51,7433 BH,2036,1366,1,8,0,1,0,1301,75,0,0,1,0,0,1376,171,237,80,158,130,47,62,1,198,41,62,155,24
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau De Ulebelt,0150::SB52,7425NC,1526,747,2,2,0,0,0,677,74,0,0,0,0,0,751,55,87,74,98,61,33,59,2,132,23,34,72,17
,Deventer,PS2019_Overijssel,Provinciale Staten Overijssel 2019,,Overijssel,2019-03-20,Stembureau Stembureau Station Deventer,0150::SB53,7411 HB,0,481,1,3,0,0,0,463,22,0,0,0,0,0,485,28,28,23,59,78,16,25,3,152,2,34,30,3
