contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau BS De Piramide (welzijnsruimte),0603::SB11,2283 GX,1250,622,1,2,1,0,0,566,58,0,1,0,0,0,624,129,47,46,49,45,23,8,26,52,32,29,9,0,2,121,4,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Nieuwe Kerk,0603::SB12,2284 EH,2143,1075,3,2,0,0,0,1007,73,0,0,0,0,0,1080,164,115,58,79,87,63,6,34,81,49,115,7,3,1,200,11,2
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gebouw Trias,0603::SB13,2284 XL,1005,424,2,1,0,0,0,390,37,0,0,0,0,0,427,50,64,28,29,29,19,2,9,31,20,38,16,2,0,83,3,1
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Woonzorgcentrum Steenvoorde,0603::SB14,2285 CH,990,458,0,1,0,0,0,416,43,0,0,0,0,0,459,92,50,24,57,36,13,2,22,34,26,32,2,1,0,64,3,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau sportcentrum De Schilp,0603::SB15,2285 SP,1453,967,2,3,0,1,1,884,86,0,1,0,0,0,971,193,83,89,63,70,19,4,31,81,47,44,12,5,0,216,10,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Centrum voor jeugd en gezin,0603::SB16,2285 XM,1333,570,0,0,0,0,0,533,37,0,0,0,0,0,570,84,57,41,52,51,21,4,18,66,25,23,15,2,0,105,6,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Basisschool Steenvoorde (gymzaal),0603::SB17,2285 VD,1116,527,2,0,0,0,0,481,48,0,0,0,0,0,529,60,64,33,27,40,35,4,17,32,19,33,14,6,1,137,5,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Basisschool Wethouder Brederode,0603::SB18,2286 MV,1491,834,4,4,0,0,0,787,55,0,0,0,0,0,842,111,84,42,72,74,47,3,22,64,27,68,31,4,3,171,9,2
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Petrusschool,0603::SB19,2286 RL,1277,685,2,4,0,0,5,613,67,0,6,0,6,0,685,67,96,29,54,63,38,6,20,44,31,59,25,2,1,137,11,2
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Kristal (vh Shalomschool),0603::SB20,2286 GE,1116,684,0,3,0,9,3,623,70,0,0,9,0,0,696,53,102,33,49,80,32,6,12,42,24,43,43,7,0,153,5,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stervoorde,0603::SB21,2286 BA,1202,832,2,2,0,1,0,751,86,0,0,1,0,0,837,187,62,43,64,60,35,6,21,58,20,52,15,3,2,183,19,2
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gemeenschappelijke ruimte  t Hoekje,0603::SB22,2286 AJ,1224,532,6,2,0,0,1,495,48,0,4,0,0,0,544,75,71,42,47,41,16,7,16,30,12,39,2,0,1,129,4,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Groepswonen voor ouderen,0603::SB23,2287 EE,1613,650,2,7,0,1,0,607,51,0,1,0,0,0,658,91,93,35,38,48,35,5,14,36,23,43,13,2,6,160,8,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau CBS Melodie,0603::SB24,2287 BS,1213,504,1,2,0,0,0,460,47,0,0,0,0,0,507,62,66,18,30,39,17,6,14,48,17,36,26,8,2,112,3,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Buurthuis De Drassige Driehoek,0603::SB25,2288 CN,482,363,0,0,0,0,0,338,25,0,0,0,0,0,363,59,15,51,24,23,12,4,18,73,24,12,0,1,0,43,4,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kunstgebouw,0603::SB26,2289 BE,1255,789,3,6,0,0,1,736,61,0,0,0,0,0,798,154,47,112,41,83,37,1,29,107,37,30,2,0,1,102,5,1
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Prog.Bureau RijswijkBuiten,0603::SB27,2286 KC,1093,603,0,2,0,0,0,516,89,0,0,0,0,0,605,135,18,88,50,44,8,2,29,82,19,6,13,0,3,98,5,3
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Bibliotheek Rijswijk,0603::SB28,2288 AG,597,355,0,2,0,0,0,328,29,0,0,0,0,0,357,83,22,41,27,25,5,1,6,38,18,26,6,0,1,52,4,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wellantcollege,0603::SB30,2283 SG,547,358,1,0,0,0,0,322,37,0,0,0,0,0,359,64,28,31,34,24,10,3,18,35,14,21,4,0,0,68,4,0
Dordrecht,Rijswijk,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau KC BuitenRijck,0603::SB31,2286 WH,1126,664,0,0,0,7,0,574,83,0,7,0,0,0,657,152,40,102,33,40,11,2,16,119,14,7,9,2,14,100,2,1
