contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,ChristenUnie-SGP,Lokaal Brabant,Ouderen Appèl - Hart voor Brabant,Forum voor Democratie,DENK,Senioren Brabant,Code Oranje
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sporthal Tuinwijk,0748::SB11,4613CT,1416,813,6,2,0,0,0,739,82,2,0,2,0,0,821,128,76,79,64,77,52,87,31,29,8,19,3,119,29,7,5
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Basisschool de Welle,0748::SB12,4613 GP,1469,888,1,2,0,0,0,786,105,0,0,0,0,0,891,130,60,64,77,79,73,96,52,33,16,25,4,147,22,6,4
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau School de Noordster,0748::SB13,4613GP,1610,445,3,2,0,0,0,399,51,1,1,0,0,0,450,89,20,36,61,38,29,38,21,12,4,9,3,76,2,6,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau NS Station Bergen op Zoom,0748::SB14,4611BX,1359,544,3,0,0,0,3,486,58,0,0,0,0,0,547,73,30,65,42,45,37,57,19,16,0,17,8,88,45,1,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Centrum Elsenborgh,0748::SB15,4621BW,1475,480,8,4,0,0,0,437,55,0,0,0,0,0,492,37,36,64,48,20,27,22,20,29,2,13,3,45,110,2,2
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Algemene School Oost,0748::SB16,4624ES,1542,645,3,4,0,1,0,580,72,0,0,1,0,0,652,68,43,50,51,63,47,85,17,23,3,16,5,111,57,3,3
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sporthal Gageldonk,0748::SB17,4623AH,1689,770,0,0,0,0,0,680,99,0,0,0,0,0,779,66,74,75,76,43,46,63,29,23,8,21,5,115,116,9,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau School Anton van Duinkerken,0748::SB18,4623XP,1751,722,5,2,0,0,0,653,76,0,0,0,0,0,729,102,71,51,73,46,57,41,28,20,11,14,4,98,100,6,0
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Woonzorgcentrum Jacqueline,0748::SB19,4624AK,944,419,1,2,0,0,0,370,51,0,1,0,0,0,421,57,71,25,52,19,29,24,24,12,5,9,3,64,23,1,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Steunpunt Zonneplein,0748::SB20,4624BA,1468,768,4,3,0,1,0,678,97,0,0,1,0,0,775,78,76,61,83,41,60,61,62,28,6,14,5,108,78,7,0
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ontmoetingscentrum Het Hoofdkwartier,0748::SB21,4625CC,1633,718,1,0,0,0,0,648,72,1,0,1,0,0,720,105,56,56,79,46,46,69,38,29,12,22,1,110,43,4,2
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Zalencentrum de Raayberg,0748::SB22,4624JH,1495,703,0,1,0,0,0,626,80,0,0,0,0,0,706,98,47,52,86,53,29,51,33,29,13,16,4,140,46,4,2
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau School de Kreek,0748::SB23,4617NC,2097,1313,4,0,0,7,172,1150,2,0,0,7,0,0,1324,297,128,76,93,136,99,97,47,47,11,29,4,225,16,7,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Residentie Aquacite,0748::SB24,4617AX,1881,1275,2,2,0,0,1,1145,134,0,0,1,0,0,1280,269,132,86,87,99,75,119,81,36,22,29,11,217,6,6,0
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sporthal De Boulevard,0748::SB25,4617HD,1873,682,2,3,0,0,0,621,66,0,0,0,0,0,687,134,76,44,56,45,47,46,49,21,4,21,2,130,2,4,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ontmoetingscentrum de Wittenhorst,0748::SB26,4661JK,1122,651,3,2,0,0,0,589,67,0,0,0,0,0,656,60,80,70,62,37,46,37,51,24,11,26,7,127,3,6,4
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Verzorgingstehuis St.Elisabeth,0748::SB27,4661JG,1179,503,2,1,0,0,0,454,52,0,0,0,0,0,506,51,75,46,47,28,29,46,34,19,5,17,7,93,1,3,2
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Brandweerkazerne Halsteren,0748::SB28,4661VM,1359,540,0,0,0,0,0,474,66,0,0,0,0,0,540,117,62,40,34,41,28,36,22,21,10,14,1,109,1,3,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau School de Springplank,0748::SB29,4661CJ,1779,860,2,4,0,0,0,778,88,0,0,0,0,0,866,100,109,84,109,49,50,44,50,29,15,51,7,155,2,5,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Ìntratuin Halsteren,0748::SB30,4661KM,1193,560,1,0,0,0,0,504,57,0,0,0,0,0,561,124,64,46,45,63,31,43,18,16,7,14,6,78,0,2,3
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau SKW 't Weike,0748::SB31,4664BS,1588,760,1,2,0,0,0,679,84,0,0,0,0,0,763,94,125,58,115,34,31,29,38,24,10,39,5,147,1,9,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau de Sprenge,0748::SB32,4661AA,347,161,1,1,0,0,0,146,17,0,0,0,0,0,163,16,19,18,11,11,25,18,7,10,5,3,0,17,0,0,1
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau de Toermalijn,0748::SB33,4661TS,1449,860,3,2,0,0,0,759,106,0,0,0,0,0,865,205,98,59,48,76,42,40,46,35,12,29,4,157,2,4,3
Tilburg,Bergen op Zoom,PS2019_NoordBrabant,Provinciale Staten Noord-Brabant 2019,,Noord-Brabant,2019-03-20,Stembureau Sporthal de Kannebuis,0748::SB34,4661LR,1449,1005,5,1,0,0,1,888,121,0,0,0,0,0,1010,142,97,87,80,89,52,82,73,53,21,22,13,181,4,7,2
