contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Het Subudhuis,0502::SB19,2908 BG,1362,312,0,0,0,0,0,289,23,0,0,0,0,0,312,34,45,18,12,26,20,9,26,18,6,15,3,1,1,73,5
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Serviceflat Bermensteyn,0502::SB20,2907 GH,1310,785,3,3,0,0,0,722,69,0,0,0,0,0,791,78,63,60,38,74,53,7,73,69,42,62,4,1,1,159,1
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Buurtcentrum (hoofdingang),0502::SB21,2907 BD,1568,605,2,0,0,0,0,541,66,0,0,0,0,0,607,65,63,38,16,52,28,9,30,62,39,36,6,1,4,152,4
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Buurtcentrum (hoofdingang),0502::SB22,2907 BD,1403,890,6,3,0,1,1,811,88,0,0,1,0,0,900,111,94,63,30,72,49,7,46,96,43,47,12,0,1,209,10
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Ref.basisschool Rehoboth,0502::SB23,2907 TK,1687,509,2,1,0,1,0,458,55,0,0,1,0,0,513,59,68,20,22,38,24,44,33,34,28,29,7,3,2,97,1
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kerkgebouw  De Voorhof,0502::SB24,2907 LA,1196,549,1,2,0,1,0,500,53,0,0,1,0,0,553,100,23,47,33,24,14,116,58,29,11,7,0,0,0,80,7
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Schenkelkerk,0502::SB25,2906 LA,1537,747,4,1,0,0,1,657,94,0,0,0,0,0,752,101,40,39,60,33,31,177,60,31,27,21,15,2,2,106,2
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Serviceflat Schinckelhove,0502::SB26,2906 AA,1394,633,3,1,0,0,0,582,55,0,0,0,0,0,637,61,48,36,41,41,23,132,30,40,34,41,4,1,0,94,7
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Buurthuis de Wel,0502::SB27,2906 VK,1125,994,3,2,0,0,1,896,102,0,0,0,0,0,999,139,53,66,51,95,53,41,81,98,49,75,7,2,2,172,10
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Verpleeghuis Rijckehove,0502::SB28,2901 HM,1741,1403,8,3,0,0,0,1222,192,0,0,0,0,0,1414,248,83,122,72,126,53,52,86,99,45,87,16,1,1,297,15
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum De Harp,0502::SB29,2901 CN,1913,718,7,0,0,0,0,622,103,0,0,0,0,0,725,105,44,53,39,51,22,55,68,45,29,49,4,4,4,142,4
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau O.B.S. West,0502::SB30,2901 GA,1650,1076,2,1,0,1,0,938,140,0,1,0,0,0,1078,267,44,129,59,87,43,24,35,83,38,49,8,0,5,196,9
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Moriakerk,0502::SB31,2901 AJ,1810,892,0,3,0,0,0,771,124,0,0,0,0,0,895,133,66,35,44,51,42,175,63,45,35,41,3,2,3,145,9
Leiden,Capelle aan den IJssel,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau MFC Fascinatio,0502::SB32,2909 PK,1974,877,4,4,0,0,0,768,123,0,0,6,0,0,891,203,50,116,46,61,30,6,47,86,19,27,38,8,5,129,6
