contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau OBS De Wereldwijzer,0622::SB11,3132 EL,2057,988,9,4,0,2,0,915,88,0,0,2,0,0,1003,89,101,31,76,65,86,17,50,75,40,52,72,10,2,213,7,2
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum West,0622::SB12,3132 AZ,1968,812,12,3,0,2,0,747,78,0,2,0,0,0,825,46,94,18,29,55,60,2,20,55,22,48,189,10,5,153,4,2
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Marnix Revalidatiecentrum,0622::SB13,3132 PL,1334,417,4,0,0,0,0,385,36,0,0,0,0,0,421,14,54,29,24,33,32,4,26,27,15,29,18,1,4,103,3,1
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Basisschool Het Spectrum,0622::SB14,3134 XC,724,429,0,0,0,0,1,389,39,0,0,0,0,0,429,37,40,33,24,51,27,4,19,38,27,22,22,3,5,73,3,1
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Daltonschool De Klinker,0622::SB15,3134 NH,1752,788,2,3,0,0,0,739,54,0,0,0,0,0,793,73,71,58,40,86,64,8,26,74,50,31,31,0,3,162,5,6
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau GBS Het Christal,0622::SB16,3135 PS,2186,801,5,2,0,1,0,723,84,0,1,0,0,0,807,61,84,51,36,70,65,8,56,50,25,39,54,0,4,196,1,1
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Kerkgenootschap Leger des Heils,0622::SB17,3135 VR,2183,1217,2,4,3,0,1,1105,120,0,0,3,0,0,1226,144,104,93,67,102,91,13,37,94,46,64,111,7,7,231,5,1
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Bethelkerk,0622::SB18,3135 KZ,1689,1396,4,3,0,4,0,1272,135,0,0,4,0,0,1407,257,46,157,173,116,54,26,92,172,62,63,0,2,7,164,4,1
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Begraafplaats Emaus,0622::SB19,3135 JC,1503,920,8,1,0,0,0,848,81,0,0,0,0,0,929,144,40,82,55,94,50,5,56,105,47,47,9,0,11,170,5,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Hotel Restaurant Campanile,0622::SB20,3135 GP,2057,663,0,2,0,10,0,575,80,0,10,0,0,0,655,71,69,46,38,53,36,5,16,72,17,27,67,4,0,139,3,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Zorgcentrum De Meerpaal,0622::SB21,3136 AS,1096,678,4,2,0,0,0,628,56,0,0,0,0,0,684,170,48,44,83,61,21,3,35,31,18,31,4,1,3,123,2,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Vaartland,0622::SB22,3136 EA,906,565,2,1,0,0,0,516,52,0,0,0,0,0,568,102,49,28,70,48,25,10,29,50,22,29,4,0,4,91,2,2
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Het Zonnehuis,0622::SB23,3136 EA,827,496,3,4,0,2,1,463,41,0,0,2,0,0,505,61,52,21,36,55,34,4,14,36,18,42,12,0,4,104,2,1
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Drieënhuysen Zuid,0622::SB24,3136 CZ,1337,752,2,4,0,1,0,691,68,0,0,1,0,0,759,101,58,41,101,78,65,8,40,39,30,61,1,0,3,122,1,3
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau 't Palet Holy,0622::SB25,3136 JB,2491,1221,3,4,0,7,2,1138,95,0,0,7,0,0,1235,99,125,63,92,96,77,28,58,96,49,83,68,11,8,263,5,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Kerk van de Nazarener,0622::SB26,3136 GZ,1786,685,1,1,0,2,0,617,72,0,0,2,0,0,689,44,65,30,47,66,52,12,34,42,35,59,33,8,4,150,4,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Woonzorgcentrum Uitzicht,0622::SB27,3137 XB,1599,678,4,2,0,1,0,630,55,0,0,1,0,0,685,76,54,42,40,56,34,64,55,43,22,23,5,1,3,160,0,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Hoylede,0622::SB28,3137 XE,1329,750,4,0,0,0,0,686,68,0,0,0,0,0,754,126,53,68,61,63,32,16,37,45,29,39,5,0,6,166,4,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau IKC De Ark,0622::SB29,3137 LR,2147,1028,2,9,0,1,0,940,98,0,1,0,0,0,1038,115,89,50,70,117,107,2,41,67,48,77,37,5,7,194,2,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau De Wouthof,0622::SB30,3137 RL,2347,1194,7,2,0,5,0,1098,110,0,0,5,0,0,1208,66,138,53,69,113,103,23,47,79,62,99,34,1,8,287,10,2
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Begraafplaats Holy,0622::SB31,3137 CR,1840,985,1,5,0,6,0,894,103,0,0,6,0,0,997,210,49,86,89,88,38,6,35,68,37,43,1,0,6,222,7,0
Dordrecht,Vlaardingen,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau RK Basisschool De Hoeksteen,0622::SB32,3137 CR,1287,1318,1,1,0,3,0,1205,118,0,0,3,0,0,1323,264,78,132,99,147,59,6,47,105,49,56,5,0,9,251,10,1
