contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Hugo de Grootschool,0202::SB50,6828TT,1229,539,0,3,0,1,0,499,42,0,1,0,0,0,541,30,22,59,28,50,69,22,4,109,50,14,2,51,29,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool De Sterrenkring,0202::SB51,6828EW,1809,727,2,2,0,0,0,685,47,1,0,1,0,0,732,62,28,114,35,12,88,25,4,183,115,5,7,46,2,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Bizar-Bazar in voormalige Lutherse kerk,0202::SB52,6828AS,1262,571,2,0,0,0,2,540,31,0,0,0,0,0,573,49,26,60,44,25,64,15,8,113,82,6,2,77,0,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Buurtcentrum De Lommerd,0202::SB53,6828DC,2110,1285,2,2,0,4,0,1225,71,0,0,4,0,0,1296,105,34,169,74,23,123,18,4,397,194,11,11,108,13,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum Westerkade,0202::SB55,6827AS,2061,576,1,1,0,0,0,536,42,0,0,0,0,0,578,52,29,49,43,32,59,19,0,120,82,11,2,56,21,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau MFC De Spil,0202::SB58,6841GD,1507,688,3,2,0,0,0,642,51,0,0,0,0,0,693,55,18,45,63,45,75,32,0,147,79,17,12,56,44,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kantine v.v. MASV,0202::SB59,6841EE,1601,572,2,3,2,0,0,532,44,0,2,0,0,0,576,57,30,57,37,38,57,15,0,78,24,18,3,86,70,2
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau MFC De Malburcht (Margarethaschool),0202::SB60,6833CE,2574,934,5,8,0,1,0,869,81,0,0,3,1,1,950,59,29,60,62,118,91,33,3,131,64,22,20,152,90,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum Eilandstaete,0202::SB62,6833LR,1940,775,1,3,0,0,0,693,86,0,0,0,0,0,779,98,41,81,44,68,64,31,6,106,51,19,9,82,75,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool Het Mozaïek,0202::SB64,6834CZ,2240,677,0,8,0,0,0,620,66,1,0,1,0,0,686,46,23,33,74,88,73,15,0,69,43,21,16,95,80,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool Het Mozaïek,0202::SB65,6832HG,2002,568,1,2,0,0,1,495,75,0,0,0,0,0,571,26,11,25,50,77,47,11,0,55,18,19,5,79,145,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum Malburgstaete,0202::SB67,6832AT,2087,795,2,9,0,0,0,737,69,0,0,0,0,0,806,37,45,44,57,107,83,40,3,112,36,39,9,101,78,4
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool De Piramide,0202::SB70,6835HZ,1389,854,2,8,0,3,0,773,87,0,3,0,0,0,860,110,63,79,41,44,101,49,2,118,42,37,17,131,19,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau OBS Da Vinci Arnhem,0202::SB71,6835CD,1589,629,1,2,0,0,0,570,62,0,0,0,0,0,632,40,29,46,46,43,79,28,2,97,32,24,9,107,47,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau SWOA De Petersborg,0202::SB72,6835DX,1041,618,8,2,0,1,0,587,39,1,0,2,0,0,626,43,39,37,40,55,59,33,6,76,51,34,17,96,30,2
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Jongerencentrum De Madser,0202::SB74,6831EJ,2877,981,3,8,0,0,0,919,73,0,0,0,0,0,992,74,46,55,105,131,89,36,7,117,70,39,18,158,36,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Ons Gebouw Elden,0202::SB76,6842BD,1981,1079,3,2,0,0,0,993,91,0,0,0,0,0,1084,155,120,98,44,72,101,44,3,124,55,63,14,186,0,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Elderveld,0202::SB77,6843JM,1572,722,0,0,1,0,0,659,64,0,0,1,0,0,723,62,42,65,59,45,91,31,4,113,54,42,14,95,5,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Elderveld,0202::SB78,6843JM,1270,757,0,2,0,0,0,685,74,0,0,0,0,0,759,82,42,52,59,32,98,44,1,108,47,53,15,120,4,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau SWOA De Gaanderij,0202::SB79,6843AN,1382,723,0,5,0,0,0,666,62,0,0,0,0,0,728,51,20,53,70,89,60,28,13,83,38,46,19,134,17,2
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wooncentrum Jan Hovingflat,0202::SB80,6843GW,1414,719,3,2,0,0,0,657,67,0,0,0,0,0,724,60,50,36,53,76,80,54,12,70,42,50,15,111,9,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kerkelijk Centrum De Kandelaar,0202::SB81,6843LP,1399,724,6,7,0,0,0,674,63,0,0,0,0,0,737,48,47,55,47,85,77,47,4,67,39,43,35,120,7,3
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Brede School Jeroen Boschschool-Toermalijn,0202::SB83,6844GA,3194,1093,5,2,0,0,1,983,114,0,2,0,0,0,1098,110,57,75,83,101,119,50,9,119,70,62,22,201,13,2
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sport&Ontmoetingscentr De Laar-West,0202::SB85,6844GA,1369,906,5,7,0,3,0,837,84,0,0,3,0,0,921,94,55,65,63,85,93,37,1,82,59,45,12,194,18,3
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool De Laarhorst,0202::SB87,6845JE,1627,949,1,4,0,0,0,871,83,0,0,0,0,0,954,96,54,74,81,102,121,29,7,106,56,50,9,150,14,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Boerderij De Kroon,0202::SB88,6845AC,1562,751,3,4,0,0,0,709,49,0,0,0,0,0,758,63,35,38,51,70,88,38,2,105,56,48,11,126,19,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool Toermalijn,0202::SB89,6845JE,1557,480,0,5,0,2,0,443,40,0,2,0,0,0,483,50,24,29,54,44,60,20,1,65,23,40,7,58,4,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gemeenschapsruimte Rijkershof,0202::SB90,6836HB,1918,735,6,1,0,0,0,693,49,0,0,0,0,0,742,95,29,51,55,64,81,24,1,76,47,50,9,123,30,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sportcentrum Rijkerswoerd,0202::SB91,6836BK,540,548,0,1,0,0,0,487,62,0,0,0,0,0,549,91,42,58,27,25,52,15,1,57,35,9,4,115,15,2
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Activiteitencentrum Rijkerswoerd (Siza),0202::SB92,6836KS,2559,1283,4,5,0,0,0,1145,147,0,0,0,0,0,1292,195,74,105,72,87,169,42,7,146,67,28,18,212,60,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woongemeenschap Bloemenburcht,0202::SB93,6836RG,2766,1024,6,2,0,0,0,929,102,0,0,0,0,0,1031,131,65,93,70,83,109,47,2,117,86,53,5,145,18,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau EBS De Rank\BS de Madelief,0202::SB94,6836GA,1214,626,0,0,0,0,0,567,59,0,0,0,0,0,626,90,23,47,53,43,77,21,1,78,31,34,7,109,12,0
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Brede school De Salamander,0202::SB96,6846HR,1948,1246,2,2,0,3,0,1111,142,0,0,3,0,0,1253,308,80,160,57,60,98,59,4,150,61,20,14,144,26,5
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau MFC De Omnibus,0202::SB97,6846XA,2726,1341,2,6,0,0,0,1182,170,0,0,3,0,0,1352,216,87,173,66,72,129,58,6,178,77,20,20,196,40,3
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Buitenplaats (Siza),0202::SB98,6846DX,2821,1036,2,1,0,0,0,930,109,0,0,0,0,0,1039,210,69,122,50,52,102,52,5,129,45,33,19,133,14,1
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,"Stembureau Station, ontvangsthal Arnhem CS",0202::SB105,6811KL,0,1282,2,7,0,0,4,1196,91,0,0,0,0,0,1291,88,43,164,69,39,131,35,1,359,184,13,8,118,28,2
Arnhem,Arnhem,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Ziekenhuis Rijnstate (hal),0202::SB106,6815AD,0,320,0,1,0,0,0,286,35,1,0,1,0,0,321,36,21,33,24,21,48,9,1,56,21,11,5,31,3,0
