contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Obs Wheermolen,0439::SB14,1443 WT,1388,642,2,4,0,0,0,594,54,0,0,0,0,0,648,50,43,71,76,45,40,77,24,22,22,3,11,122,11,25
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Hengelsportvereniging HSV XI,0439::SB15,1443 WJ,1409,537,1,0,0,0,0,485,53,0,0,0,0,0,538,41,30,72,86,35,33,46,23,21,19,4,13,94,7,13
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Oec. Basisschool Trifolium,0439::SB16,1441 RJ,1709,894,3,1,0,0,0,807,91,0,0,0,0,0,898,83,92,77,72,44,44,121,58,37,17,2,13,213,2,19
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Dijklander Ziekenhuis,0439::SB17,1441 RN,1710,1083,3,2,0,1,2,980,107,0,0,1,0,0,1089,94,56,95,105,86,39,152,59,50,33,1,29,246,15,23
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau Prinsenstichting, locatie Hoornblad",0439::SB18,1441 VS,1944,955,6,2,0,3,0,851,115,0,0,3,0,0,966,71,61,90,110,69,43,94,62,39,36,6,14,232,2,26
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Korfbalvereniging Purmer,0439::SB19,1446 HC,1678,641,1,4,0,0,0,581,65,0,0,0,0,0,646,55,27,54,88,42,25,53,44,27,21,4,6,179,8,8
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurtcentrum Gildeplein,0439::SB20,1445 CW,1744,1169,4,6,0,0,0,1084,98,3,0,3,0,0,1182,83,44,103,174,109,45,116,77,57,34,4,28,269,9,17
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Dalton Kindcentrum Het Parelhof,0439::SB21,1445 HC,1641,806,0,5,0,0,0,724,88,0,0,1,0,0,812,57,30,84,104,60,35,101,40,33,17,2,23,189,10,21
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Waterlands Welzijn,0439::SB22,1446 CX,1865,726,4,0,0,0,0,654,76,0,0,0,0,0,730,79,43,57,87,48,30,64,36,30,12,2,6,207,5,20
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Oec. Basisschool De Toermalijn,0439::SB23,1445 KD,1374,534,0,6,0,1,0,502,39,0,0,1,0,0,541,30,32,50,85,38,23,53,27,21,17,0,5,142,5,6
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Oec. Basisschool De Toermalijn,0439::SB24,1445 KD,1354,637,1,2,0,1,0,573,68,0,0,0,0,0,641,70,28,60,86,47,29,67,21,32,16,1,9,157,1,13
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Obs De Boemerang,0439::SB25,1445 NM,1448,619,0,0,0,1,0,578,42,0,0,1,0,0,620,27,17,63,99,56,15,77,41,29,24,2,13,134,11,11
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Obs De Delta,0439::SB26,1447 AV,1413,749,2,2,0,4,0,672,85,0,0,4,0,0,757,74,37,70,106,50,22,56,29,31,15,4,7,226,11,11
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Oec. Basisschool Het Baken,0439::SB27,1447 AS,1290,828,2,3,0,0,0,789,44,0,0,0,0,0,833,120,59,78,65,50,47,71,51,37,28,1,16,182,7,16
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Squash en Fitness Purmerend,0439::SB28,1447 CP,1409,802,1,1,0,0,0,706,98,0,0,0,0,0,804,131,71,67,55,29,47,81,43,25,13,2,17,201,1,19
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Kinderopvang Zuidpool,0439::SB29,1447 HX,1864,836,1,4,0,1,0,765,77,0,0,1,0,0,842,107,64,60,107,50,33,81,41,39,30,0,11,198,1,14
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Oec. Basisschool De Vlieger,0439::SB30,1447 EN,2120,1074,3,6,0,0,0,957,126,0,0,0,0,0,1083,132,87,99,105,67,51,80,39,45,20,5,28,298,4,14
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau De Zorgcirkel, locatie Molentocht",0439::SB31,1447 EG,2078,1297,3,3,0,9,1,1127,166,0,9,0,0,0,1294,167,79,114,138,72,71,96,49,47,43,3,18,373,8,19
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Obs De Koempoelan,0439::SB32,1448 BV,1871,1154,5,1,0,2,0,1026,132,0,2,0,0,0,1158,151,85,89,137,53,58,92,42,50,28,13,19,286,30,21
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau De Zorgcirkel, locatie Zuidland",0439::SB33,1448 NL,1493,705,1,2,0,0,0,642,69,1,0,3,0,2,711,90,45,65,81,47,43,61,23,28,27,1,15,163,5,11
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Oec. Basisschool De Marimba,0439::SB34,1448 TP,1638,800,2,2,0,2,0,732,70,0,2,0,0,0,802,106,69,53,89,43,35,68,29,18,9,0,15,225,23,18
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Obs De Nieuwe Wereld,0439::SB35,1448 XW,1822,980,1,7,0,0,0,885,103,0,0,0,0,0,988,163,79,77,86,32,44,78,39,32,28,1,25,256,19,21
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Oeboentoe/Kawama,0439::SB36,1448 PN,1685,948,1,3,0,0,0,839,110,0,3,0,0,0,949,186,77,94,88,50,37,88,39,14,25,9,11,201,15,14
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau De Zorgcirkel, locatie Woonstate",0439::SB37,1448 PJ,2070,873,5,1,0,1,0,780,98,0,1,0,0,0,878,128,78,86,83,39,66,70,40,16,27,2,14,192,21,11
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Brede School De Weide,0439::SB38,1448 JJ,2519,1104,1,3,0,7,0,960,141,0,7,0,0,0,1101,148,75,88,109,59,81,37,107,32,29,4,14,272,30,19
Den Helder,Purmerend,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Mobiel Stembureau (Verkiezingsbus),0439::SB39,,0,158,0,1,0,0,1,144,14,0,0,0,0,0,159,22,14,8,9,9,10,33,8,2,1,2,4,32,1,3
