contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau 't Kerkheem,0228::SB40,6721 EZ,1528,1499,4,2,0,1,2,1375,127,0,1,0,0,0,1504,232,223,143,30,39,101,224,61,223,77,30,13,98,2,3
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau De Ontmoeting,0228::SB41,6721 ET,1803,1330,0,0,0,1,0,1199,132,0,0,1,0,0,1331,222,143,173,27,18,101,140,49,251,56,14,17,115,0,4
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau de Ichtuskerk,0228::SB42,6721 CV,1609,1087,0,0,0,0,0,1004,85,0,0,2,0,0,1089,135,122,82,44,70,71,130,67,145,67,23,15,111,5,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Verpleeghuis Machtella,0228::SB43,6721 PL,1612,960,0,0,0,0,0,864,97,0,0,1,0,0,961,149,127,72,40,26,46,144,86,117,32,14,8,99,0,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau De Brink,0228::SB45,6721 WR,1838,1251,4,3,0,3,0,1121,140,0,0,3,0,0,1261,132,178,96,27,38,91,189,104,160,55,51,17,112,0,1
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau CNS-basisschool Juliana,0228::SB46,6721 ZJ,1661,1216,3,0,0,0,3,1106,112,0,0,2,0,0,1221,130,173,86,49,55,66,183,71,150,46,33,18,155,0,1
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Tennishal Keltenwoud,0228::SB47,6721 MR,1247,684,1,0,0,0,3,609,73,0,0,0,0,0,685,109,98,58,15,24,34,93,67,63,19,22,6,76,0,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau de School met de Bijbel,0228::SB49,6721 NP,930,709,0,4,0,0,0,601,112,0,0,0,0,0,713,53,145,13,8,22,8,128,219,20,13,8,4,67,0,1
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau De Honskamp,0228::SB50,6741 AK,1830,1310,0,0,0,0,0,1139,166,0,5,0,5,0,1305,172,193,36,18,38,26,163,380,41,29,26,8,179,0,1
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School met de Bijbel De Bron,0228::SB51,6741 BA,1630,1160,0,5,0,9,1,1034,139,0,0,9,0,0,1174,125,169,17,6,44,23,187,355,29,16,18,4,163,1,3
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Het Westhoffhuis,0228::SB52,6741 AL,1971,1341,1,4,0,0,2,1187,153,0,4,0,0,0,1342,158,180,51,34,44,34,173,286,79,38,25,19,217,0,3
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Buurtcentrum De Schakel,0228::SB53,6741 WV,1190,646,3,0,0,0,0,589,60,0,0,0,0,0,649,19,112,16,20,41,37,75,133,16,16,20,6,132,2,1
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Hotel-Bistro De Wormshoef,0228::SB55,6741 NE,1333,1023,0,3,0,0,0,879,153,4,0,6,0,2,1032,89,134,23,15,36,16,100,398,17,17,5,6,165,0,2
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau de Nederwoudschool,0228::SB58,6741 NE,1023,774,3,2,0,0,0,659,120,0,0,0,0,0,779,36,58,7,1,22,0,71,464,9,5,2,1,98,0,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Basisschool De Valk,0228::SB59,6741 GK,1080,923,1,1,0,3,0,781,147,0,0,3,0,0,928,60,64,9,5,26,7,58,597,8,8,7,6,66,2,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Dorpshuis De Zicht,0228::SB60,6744 WJ,3169,2134,4,2,0,4,0,1809,335,0,0,4,0,0,2144,156,233,14,16,91,28,282,1033,17,12,20,5,222,2,3
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Wijkservicecentrum Metje,0228::SB70,6732 CD,1150,740,2,0,0,4,0,645,93,0,4,0,0,0,738,55,45,6,8,84,9,44,319,11,6,17,3,133,0,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Dorpscentrum De Spil,0228::SB71,6732 BL,1389,881,0,3,0,0,1,765,116,0,2,0,0,0,882,60,58,11,13,57,12,44,463,12,9,13,3,124,1,1
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Kulturhus Wekerom,0228::SB80,6733 AV,1754,1210,0,5,0,0,0,1020,196,0,0,1,0,0,1216,59,72,13,12,39,10,77,743,22,18,7,3,134,1,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau 's Heeren Loo; Het Hart,0228::SB89,6733 SC,244,55,1,0,0,0,1,48,7,0,0,0,0,0,56,5,2,5,3,5,4,10,7,5,3,2,1,3,0,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Dorpshuis De Aanloop,0228::SB90,6731 BD,1741,1187,2,2,0,1,2,1049,139,0,1,0,0,0,1190,222,165,31,19,66,41,104,153,79,24,27,11,245,0,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau NS-station Ede-Wageningen,0228::SB98,6711 PN,0,333,0,2,0,0,2,319,13,0,1,0,1,0,334,27,24,42,7,6,13,79,12,65,27,0,4,20,7,0
Arnhem,Ede,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Hotel-Restaurant Buitenlust,0228::SB99,7351 AB,69,51,0,0,0,0,0,46,5,0,0,0,0,0,51,13,3,3,1,1,5,0,0,10,7,1,2,5,0,0
