contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool Klein Heyendaal,0268::SB12,6524 NP,1379,996,2,2,0,1,1,902,98,0,0,1,0,0,1001,166,70,178,31,6,125,28,1,269,55,8,9,47,3
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Boekhandel Augustinus,0268::SB13,6524 DG,1450,822,2,2,0,15,0,749,62,0,15,0,0,0,811,89,33,149,45,10,87,17,0,229,96,15,8,40,4
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Daalsehof,0268::SB14,6521 GT,1423,1200,12,2,1,3,0,1151,67,0,0,4,0,0,1218,98,33,166,106,20,138,28,6,376,133,13,12,66,5
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Badhuis,0268::SB15,6523 CD,1613,1800,2,0,0,4,1,1662,135,0,4,0,0,0,1798,152,62,271,136,27,232,27,1,624,173,19,10,58,8
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Ark van Oost,0268::SB16,6523 HR,820,601,0,2,0,3,0,562,44,0,0,3,0,0,606,25,23,48,80,29,62,11,1,176,66,14,5,49,12
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Amrâth Hotel Belvoir,0268::SB17,6522 AX,1786,1192,4,2,0,0,1,1114,83,0,0,0,0,0,1198,210,66,195,44,19,144,24,1,281,101,19,3,82,3
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School De Sterredans,0268::SB18,6522 HE,2045,1043,2,4,0,0,0,938,111,0,0,0,0,0,1049,144,68,192,63,17,144,20,0,227,73,18,8,66,3
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Voormalig Montessori College Verbaas Jezelf,0268::SB19,6522 CH,1348,620,0,1,0,0,0,570,51,0,0,0,0,0,621,85,30,63,52,27,70,9,3,175,43,11,4,47,1
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Logegebouw,0268::SB20,6523 DG,1724,723,2,1,0,0,0,682,49,0,0,5,0,0,731,58,19,100,53,17,91,9,0,228,82,7,5,51,3
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stip Oost,0268::SB21,6523 EV,1531,950,4,3,0,11,0,899,69,0,0,11,0,0,968,57,31,95,123,43,121,15,0,279,81,33,6,59,7
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Erica Terpstra Sportfondsenbad,0268::SB22,6523 MJ,1505,905,2,0,0,3,0,819,91,0,0,3,0,0,910,210,56,138,43,17,67,23,0,201,66,7,7,59,11
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Waalboog locatie Joachim en Anna,0268::SB23,6523 PA,1638,973,2,0,0,0,0,883,92,0,0,0,0,0,975,142,76,142,45,22,97,25,2,266,66,16,15,57,2
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Waalboog locatie Nijevelt,0268::SB24,6525 AH,1066,620,6,0,0,0,1,604,21,0,0,0,0,0,626,57,33,99,39,7,86,19,0,184,47,7,8,32,2
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Voorzieningenhart 't Hert,0268::SB25,6531 CS,2004,1255,5,6,0,0,0,1164,103,1,0,1,0,0,1267,89,21,137,118,72,125,14,2,271,106,34,9,112,145
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum De Klokketoren,0268::SB26,6532 AD,1173,815,3,2,0,0,1,768,51,0,0,0,0,0,820,52,30,79,96,47,84,5,0,238,77,11,14,74,8
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Martinus van Beekschool,0268::SB27,6531 RR,1519,893,0,2,0,0,0,832,63,0,0,0,0,0,895,88,49,140,42,20,101,14,2,285,68,30,5,46,3
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau VC Nijmegen,0268::SB28,6531 TH,1638,1304,3,1,0,19,0,1210,117,0,0,19,0,0,1327,135,81,202,79,36,158,29,2,392,89,34,11,50,6
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School R.O.C. Marterstraat,0268::SB29,6531 KA,1374,1114,0,0,0,0,0,1001,113,0,0,0,0,0,1114,129,63,184,35,10,154,18,0,397,67,14,5,37,1
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau CWZ,0268::SB30,6532 SZ,1007,479,1,0,0,0,1,439,39,0,1,0,0,0,479,47,38,62,49,24,48,10,0,106,31,13,10,34,7
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Blikvanger,0268::SB31,6532 DB,1876,833,3,2,0,0,0,773,66,1,0,1,0,0,839,86,51,86,73,36,86,19,1,210,72,39,1,70,3
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Café Piet Huisman,0268::SB32,6533 BT,1760,1161,2,2,0,8,0,1080,93,0,0,8,0,0,1173,149,53,177,87,27,126,13,2,327,87,26,11,76,0
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Turks Cultureel Centrum,0268::SB33,6533 SZ,1812,972,2,3,0,0,0,896,81,0,0,0,0,0,977,85,59,109,81,46,92,12,2,269,68,30,10,56,53
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Hennes Automobielen BV,0268::SB34,6533 HJ,2283,1154,4,2,0,2,0,1084,78,0,0,2,0,0,1162,104,51,114,128,71,138,15,1,251,96,26,10,127,22
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum De Schakel,0268::SB35,6533 MA,1899,1043,9,5,0,1,0,990,68,0,0,1,0,0,1058,79,57,77,140,82,104,12,3,202,73,52,12,123,27
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Ontmoetingscentrum De Toermalijn,0268::SB36,6534 VZ,1486,605,3,1,0,0,0,572,37,0,0,0,0,0,609,57,40,62,80,39,57,9,1,95,68,35,7,55,0
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School De Vossenburcht,0268::SB37,6535 TK,1746,761,5,3,0,0,0,694,75,0,0,0,0,0,769,70,44,51,110,84,64,14,1,108,35,38,10,115,17
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Hatert,0268::SB38,6535 RZ,2685,1227,4,6,0,1,0,1133,105,0,0,1,0,0,1238,49,48,65,221,158,104,39,4,151,81,56,10,165,76
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Restaurant bij de Buren,0268::SB39,6535 NB,2293,728,8,6,0,0,0,692,53,3,0,3,0,0,745,63,48,46,109,57,64,8,1,117,40,60,8,100,7
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Universiteitsrestaurant De Refter,0268::SB40,6525 HT,193,1449,9,0,0,1,7,1378,74,0,0,1,0,0,1459,129,70,269,41,4,144,52,7,491,156,2,7,75,2
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum Boszicht,0268::SB41,6525 TJ,1351,762,0,2,1,0,1,707,58,1,0,2,0,0,766,77,54,87,91,39,84,14,2,161,68,27,6,48,4
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Roomsch Leven,0268::SB42,6525 SG,1539,1205,2,2,0,1,0,1106,102,0,1,0,0,0,1208,116,116,133,100,26,124,27,3,335,117,24,9,75,0
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Biezantijn,0268::SB43,6541 TN,2574,1359,5,3,0,3,0,1249,121,0,0,3,0,0,1370,127,32,152,153,167,136,20,1,254,105,33,14,154,11
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Titus Brandsma,0268::SB44,6542 VJ,1676,1549,3,10,0,8,5,1426,140,1,0,9,0,0,1571,107,45,219,132,92,147,28,3,394,137,35,10,143,57
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wooncomplex Insulinde,0268::SB45,6542 RT,2095,655,5,3,0,0,0,607,56,0,0,0,0,0,663,62,42,99,73,58,59,11,0,85,40,37,6,69,14
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Villanova,0268::SB46,6542 JP,1882,978,8,2,0,0,0,889,100,1,0,1,0,0,989,56,23,113,104,81,82,24,0,229,80,21,4,71,90
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sint Jozefklooster,0268::SB47,6543 KG,1004,568,3,0,0,1,0,522,50,0,0,1,0,0,572,80,61,61,30,26,70,12,0,132,31,19,3,42,1
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Heseweide,0268::SB48,6543 NA,1203,728,6,7,0,0,0,683,58,0,0,0,0,0,741,50,24,50,98,75,65,6,0,141,58,19,4,96,42
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Brede School De Zonnewende,0268::SB49,6543 RN,1213,654,1,2,0,0,0,609,49,1,0,1,0,0,658,34,26,71,78,48,63,20,0,154,46,12,6,76,20
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stichting GVO de Klup,0268::SB50,6532 XP,1727,747,0,0,0,0,0,685,62,0,0,0,0,0,747,97,44,100,44,17,83,11,4,195,55,19,8,69,1
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Zorgcentrum Huize Rosa,0268::SB51,6543 JG,1734,831,3,5,0,4,0,791,44,0,4,0,0,0,835,87,82,122,48,28,88,32,1,177,45,26,13,77,5
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum De Schalmei,0268::SB52,6544 TN,2200,1019,4,0,0,0,1,943,79,0,0,0,0,0,1023,50,46,67,166,78,92,20,4,128,64,55,14,130,105
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Woonzorgcentrum De Honinghoeve,0268::SB53,6544 RA,1856,603,4,1,0,1,0,550,59,0,0,1,0,0,609,30,42,47,90,59,59,11,1,91,24,27,6,73,43
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Creatief Centrum Nijmegen-Zuid,0268::SB54,6537 PN,1946,873,4,2,0,0,1,805,71,0,2,0,0,0,877,70,47,52,95,82,91,18,3,153,49,49,6,148,10
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Bibliotheek Zwanenveld,0268::SB55,6538 SC,1212,980,4,3,0,0,2,916,69,0,0,0,0,0,987,73,55,68,131,85,92,28,1,115,67,68,13,160,24
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School Prins Maurits,0268::SB56,6538 NK,1306,528,4,4,0,5,0,493,48,0,0,5,0,0,541,22,22,36,62,66,61,10,4,64,10,24,5,130,12
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Ontmoetingsruimte Leuvenshof,0268::SB57,6538 ML,1171,334,1,0,0,0,1,295,39,0,0,0,0,0,335,5,13,15,41,56,36,8,2,33,23,13,3,84,2
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School De Meiboom,0268::SB58,6537 HD,1502,493,1,4,0,0,0,445,53,0,0,0,0,0,498,16,27,37,95,41,48,12,0,45,36,20,6,67,43
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum Dukenburg,0268::SB59,6537 EP,1673,741,2,8,0,2,0,697,56,0,0,2,0,0,753,52,49,53,102,68,80,28,1,94,45,43,10,96,20
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Maatschap v. Fysiother. Lankforst,0268::SB60,6538 HA,1579,715,3,0,0,9,0,682,45,0,0,9,0,0,727,51,32,65,93,52,86,14,4,107,42,32,7,118,12
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Basisschool De Aldenhove,0268::SB61,6537 DG,1866,782,2,3,0,0,0,714,69,0,4,0,4,0,783,48,55,47,147,64,56,17,2,71,36,31,7,164,37
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum De Turf,0268::SB62,6538 DH,1855,727,4,3,0,0,0,679,55,0,0,0,0,0,734,31,55,40,109,79,67,11,9,53,43,43,7,134,46
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Prins Clausschool,0268::SB63,6536 DB,1436,1068,2,0,0,4,0,985,89,0,0,4,0,0,1074,129,75,149,110,36,128,35,4,186,76,40,11,82,7
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Dageraad,0268::SB64,6536 AC,1353,748,7,1,0,0,0,703,53,0,0,0,0,0,756,67,40,68,68,37,85,26,4,129,70,43,2,108,1
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau JC De Sprok,0268::SB65,6546 JZ,1958,598,1,5,0,2,0,550,56,0,0,2,0,0,606,54,21,38,59,89,57,14,0,46,23,40,8,149,0
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sporthal De Horstacker,0268::SB66,6546 EK,1959,866,3,3,0,0,0,779,93,0,0,0,0,0,872,66,35,56,126,83,60,11,2,118,65,40,10,171,23
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School De Luithorst,0268::SB67,6545 LX,1431,689,5,0,0,19,0,643,70,0,0,19,0,0,713,55,27,46,86,57,64,15,8,120,46,23,6,117,19
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Agneskerk Lindenholt,0268::SB68,6545 AW,1695,775,3,0,0,1,0,722,57,0,0,1,0,0,779,82,47,75,80,46,91,19,1,112,48,50,10,109,5
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Bistro `t Zwaantje,0268::SB69,6545 AV,1312,501,4,1,0,0,1,462,43,0,0,0,0,0,506,57,25,45,49,40,58,12,2,74,26,26,3,81,3
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau School De Wingerd,0268::SB70,6546 XN,1516,629,4,4,1,0,0,572,64,0,1,0,0,0,636,66,27,45,71,65,67,12,1,48,32,22,8,160,5
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Wijkcentrum De Brack,0268::SB71,6546 XS,1396,954,4,8,0,0,0,866,100,0,0,0,0,0,966,90,30,60,123,121,88,16,2,106,48,57,12,186,15
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Klif,0268::SB72,6515 DJ,2298,1602,6,3,0,0,0,1428,182,0,1,0,1,0,1610,253,97,253,78,51,189,33,0,335,114,24,22,139,14
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dependance OBS De Oversteek,0268::SB73,6515 AE,2834,1130,6,2,0,2,0,1012,128,0,0,2,0,0,1140,203,91,148,43,39,97,25,4,253,75,19,19,106,8
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Voorzieningenhart De Ster,0268::SB74,6663 HA,1496,1142,2,1,0,0,0,1022,123,0,0,0,0,0,1145,127,42,172,72,30,146,27,1,296,92,25,12,93,7
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sportcentrum De Spil,0268::SB75,6663 CD,1478,1150,2,1,0,9,0,1041,121,0,0,9,0,0,1162,169,101,154,64,29,108,15,0,272,81,32,23,102,0
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Betuweland lokatie St. Jozef,0268::SB76,6663 CP,1568,872,0,2,0,0,0,810,64,0,0,0,0,0,874,141,97,90,38,20,85,15,2,198,68,33,12,70,3
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Centraal Station,0268::SB77,6512 AB,0,1970,7,2,0,5,4,1885,95,0,0,5,0,0,1984,204,67,340,124,20,184,45,3,645,200,15,9,100,14
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Radboud UMC,0268::SB78,6525 GA,0,1269,5,1,0,0,3,1180,92,0,0,0,0,0,1275,157,61,320,42,17,123,36,1,308,85,18,12,80,9
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Kindcentrum De Verwondering,0268::SB79,6663 MH,1488,678,5,0,0,0,0,605,78,0,0,0,0,0,683,90,32,121,44,12,74,12,0,173,43,14,3,47,13
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sportzaal De Zwaluw,0268::SB80,6541 NP,2736,1158,5,1,0,2,0,1095,71,0,0,2,0,0,1166,110,47,150,124,61,118,14,2,303,104,17,12,81,15
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Brede School Michiel De Ruyter,0268::SB81,6542 VJ,1988,374,2,1,0,1,0,342,36,0,0,1,0,0,378,30,9,55,34,21,36,8,0,126,23,1,0,19,12
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Diaconaal Centrum De Haard,0268::SB82,6531 HW,1393,584,2,1,0,1,0,541,47,0,0,1,0,0,588,58,15,87,45,29,57,9,3,196,38,7,5,21,14
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Sportfondsenbad Nijmegen-West,0268::SB83,6543 VW,1007,528,0,1,0,0,0,500,29,0,0,0,0,0,529,65,39,80,33,19,57,14,3,115,35,8,1,52,7
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau R.O.C. Nijmegen Campusbaan,0268::SB84,6512 BT,1137,388,3,0,0,1,0,365,27,0,0,1,0,0,392,38,14,37,31,10,59,4,0,112,36,5,4,36,2
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Thermion,0268::SB85,6663 MM,1464,714,2,4,0,0,0,642,78,0,0,0,0,0,720,106,44,120,43,26,69,16,1,146,48,13,6,71,5
Nijmegen,Nijmegen,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau HAN Nijmegen,0268::SB86,6525 EN,1678,859,3,0,0,0,3,810,49,0,0,0,0,0,862,88,45,156,51,5,89,23,0,255,74,12,4,55,2
