contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Openbare basisschool Het Kleurrijk,0606::SB16,3117 WE,1650,765,5,0,0,0,0,700,70,0,0,0,0,0,770,54,92,48,22,78,52,1,27,80,42,28,61,1,3,173,3,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Pronova College,0606::SB17,3118 BB,2079,689,2,7,0,6,0,610,82,0,6,0,0,0,692,48,50,23,15,68,29,0,15,59,16,15,250,18,0,80,3,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Zorgcentrum Schiewaegh,0606::SB19,3119 AT,2253,990,7,13,0,1,2,901,108,0,0,1,0,0,1011,52,124,35,43,88,64,22,25,96,39,59,177,16,2,140,6,2
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Openbare basisschool Het Startblok,0606::SB20,3119 GD,1662,547,2,2,0,7,0,474,84,0,0,7,0,0,558,25,34,21,10,38,19,1,3,33,11,12,283,13,0,42,2,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum Dreesplein,0606::SB21,3119 CW,2501,1054,5,8,0,0,1,936,130,0,0,0,0,0,1067,61,88,58,32,89,71,5,24,84,37,57,279,23,3,139,3,1
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Openbare basisschool Het Windas,0606::SB23,3121 XP,1093,827,2,0,0,0,0,745,83,0,1,0,1,0,828,161,46,85,72,64,22,6,19,94,39,47,12,0,5,152,3,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Krona Lounge,0606::SB24,3124 KG,1229,1089,6,2,0,0,0,965,132,0,0,0,0,0,1097,240,74,92,62,88,46,5,28,63,29,62,12,1,0,277,10,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Recreatiezaal Van Beethovenflat,0606::SB25,3122 VL,1809,859,4,1,0,0,0,784,82,2,0,2,0,0,866,65,100,31,49,65,73,5,25,61,34,89,60,8,2,186,5,1
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Zorg- en dienstencentrum De Nieuwe Harg,0606::SB26,3122 KT,1083,538,1,1,0,0,0,499,42,1,0,1,0,0,541,70,59,30,51,60,24,8,23,38,22,26,10,1,3,108,5,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Zorgcentrum Harg-Spaland,0606::SB27,3122 JT,2157,900,1,1,0,0,1,795,106,0,0,0,0,0,902,72,98,32,83,78,63,2,27,57,36,59,104,11,5,166,5,2
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Speelboerderij Strauss & Co,0606::SB28,3122 HH,2049,684,1,0,0,0,0,616,69,0,0,0,0,0,685,41,77,16,43,64,50,7,21,49,24,69,32,8,1,177,4,1
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum De Brug,0606::SB29,3123 LA,1746,943,5,0,0,1,0,874,73,0,1,0,0,0,947,80,100,32,73,111,58,7,26,64,38,91,18,6,11,223,3,2
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,"Stembureau Stembureau Dorpskerk Schiedam, Terpzicht",0606::SB30,3121 KG,1611,817,1,4,0,0,0,721,101,0,0,0,0,0,822,142,51,67,78,59,47,5,26,75,29,38,4,0,3,186,6,1
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Geriatrisch centrum DrieMaasStede,0606::SB31,3123 AX,1255,600,2,5,0,0,0,536,71,0,0,0,0,0,607,52,60,31,40,46,31,6,21,32,30,59,13,2,1,169,7,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Openbare basisschool De Klinker,0606::SB32,3123 EN,1659,961,7,0,0,0,0,866,103,1,0,1,0,0,969,106,97,39,60,98,59,2,17,82,55,65,13,2,1,260,5,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Openbare basisschool De Klinker,0606::SB33,3123 EN,1620,877,0,2,0,0,0,770,108,0,1,0,1,0,878,88,81,60,61,78,50,1,19,73,36,54,12,2,5,250,7,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Ontmoetingscentrum De Werf,0606::SB34,3124 KE,1867,853,4,2,0,0,0,754,105,0,0,0,0,0,859,160,49,73,79,60,33,10,29,73,28,35,2,0,2,212,8,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau RK Basisschool De Vlinder,0606::SB35,3124 SG,1295,788,1,1,0,0,0,695,95,0,0,0,0,0,790,159,74,67,30,61,30,2,12,40,26,46,12,0,3,216,8,2
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Mobiel Stembureau,0606::SB36,3112 DZ,0,546,5,2,0,2,0,500,50,0,3,0,1,0,550,84,40,35,28,42,20,1,8,42,18,31,34,0,4,152,5,2
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau RK basisschool St Jozefschool,0606::SB37,3116 EX ,1297,775,2,2,0,1,0,702,78,0,0,1,0,0,780,147,41,100,35,65,38,1,18,111,37,46,10,1,4,117,3,1
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Stedelijk Museum Schiedam,0606::SB38,3111 HL,1001,504,1,1,1,0,3,461,44,0,0,2,0,1,508,47,25,63,15,49,25,0,14,88,41,20,15,2,7,90,2,1
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Portocabin Kamilleveld,0606::SB39,3124CE,2073,868,3,3,0,0,0,785,89,0,0,0,0,0,874,144,62,48,35,73,45,2,15,75,23,58,17,2,7,255,7,0
Dordrecht,Schiedam,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Hof in Zuid,0606::SB40,3114 TM,2185,836,5,5,0,22,1,777,90,0,0,22,0,0,868,80,130,29,22,52,61,5,19,57,40,73,34,3,5,222,3,1
