contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Dorpshuis Het Gebouw,0299::SB17,6988 AG,1159,592,3,1,0,0,0,544,52,0,0,0,0,0,596,109,66,38,15,35,41,8,1,27,25,24,81,122,0,0
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Hof van Giesbeek,0299::SB18,6987 AB,1344,758,5,2,0,2,1,715,47,0,2,0,0,0,763,96,150,65,50,46,89,10,3,52,25,43,24,103,2,0
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Clubgebouw GSV'38,0299::SB19,6987 CM,928,538,0,3,0,1,0,491,51,0,0,1,0,0,542,68,79,27,35,61,48,13,2,39,19,36,13,97,1,0
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Verenigingsgebouw De Ontmoeting,0299::SB20,6915 AH,1579,656,5,3,0,1,0,607,56,0,1,0,0,0,663,70,70,32,54,87,70,13,2,39,30,39,17,132,0,1
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau RK Basisschool De Tragellijn,0299::SB21,6915 VT,1421,662,0,5,0,0,0,590,77,0,0,0,0,0,667,106,51,31,66,96,59,3,1,30,27,44,10,137,1,0
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Dorpshuis De Spieker,0299::SB22,6917 AM,507,254,1,0,0,0,0,242,13,0,0,0,0,0,255,19,22,3,18,50,29,0,3,16,9,18,8,57,0,2
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woonzorgcentrum Lobede,0299::SB23,6916 CA,1681,762,4,3,0,5,0,704,60,0,5,0,0,0,764,105,52,41,51,90,70,11,2,52,27,66,18,175,2,0
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woonservicecentrum De Pannerd,0299::SB24,6911 AX,1935,965,4,0,0,0,0,903,66,0,0,0,0,0,969,142,156,45,74,113,79,15,2,62,27,43,14,191,2,0
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Dorpshuis De Cluse,0299::SB25,6914 AL,818,436,0,1,0,0,0,406,31,0,0,0,0,0,437,60,73,27,37,41,23,9,3,38,14,33,12,65,1,0
Arnhem,Zevenaar,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Dorpshuis Eensgezindheid,0299::SB26,6913 AC,707,421,0,0,0,0,0,381,40,0,0,0,0,0,421,74,78,35,28,34,27,3,1,30,15,19,9,68,0,0
