contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De sleutel,1960::SB11,4191 XT,977,509,0,2,0,0,0,456,55,0,0,0,0,0,511,44,27,27,35,45,40,15,74,23,18,18,7,134,2
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Den Dries,1960::SB12,4191 ZR,1270,759,3,2,0,0,0,667,97,0,0,0,0,0,764,92,53,45,16,55,40,33,196,41,23,21,14,129,1
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Morgenster,1960::SB13,4191 DN,1229,797,3,5,0,0,0,731,74,0,0,0,0,0,805,87,50,43,18,87,48,36,115,67,24,34,18,164,6
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Rode Kruis,1960::SB14,4191 GM,1309,831,3,4,0,1,0,757,82,0,0,1,0,0,839,64,67,44,30,61,62,44,138,42,21,45,25,182,6
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Gereformeerde Kerk,1960::SB15,4191 GR,1011,620,3,3,0,0,0,558,68,0,0,0,0,0,626,87,79,44,24,32,48,28,105,31,10,22,7,99,4
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Tricht,1960::SB16,4196 AC,1633,1085,4,3,0,0,0,985,107,0,0,0,0,0,1092,121,92,69,52,84,64,55,150,106,49,48,20,171,4
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,"Stembureau Buurthuis ""de Heerlijckheyt""",1960::SB17,4155 BD,261,191,0,0,0,0,0,169,22,0,0,0,0,0,191,41,16,15,6,11,10,17,6,10,11,7,7,34,0
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Mr. Aafjesschool,1960::SB18,4194 RR,1584,969,1,5,1,0,0,849,127,0,0,1,0,0,976,176,97,50,28,62,44,67,110,63,20,35,25,190,2
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Meteren,1960::SB19,4194 TH,696,494,0,0,0,1,0,422,73,0,0,1,0,0,495,72,48,26,19,51,24,15,88,19,10,17,8,97,0
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Betuwepoort,1960::SB20,4152 EG,675,387,1,1,0,0,0,357,32,0,0,0,0,0,389,53,35,11,13,31,29,16,22,22,20,12,24,99,0
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau De Pluk,1960::SB21,4191 SG,943,692,1,1,0,2,0,613,83,0,0,2,0,0,696,128,48,50,19,34,34,28,144,39,23,14,14,116,1
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Het Stroomhuis,1960::SB22,4182 CA,763,423,0,0,0,0,0,347,76,0,0,0,0,0,423,54,37,14,6,18,25,13,131,27,15,12,2,69,0
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis De Koeldert,1960::SB23,4181 CK,1253,817,1,4,0,5,0,705,122,0,0,5,0,0,827,52,56,22,24,91,35,42,315,14,11,12,14,128,1
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Tuil,1960::SB24,4176 BH,687,410,0,2,0,0,0,363,49,0,0,0,0,0,412,73,31,32,11,39,26,17,40,13,14,15,11,88,0
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Burcht van Haeften,1960::SB25,4175 HA,2063,1190,2,3,0,0,4,1059,132,0,0,0,0,0,1195,123,137,38,62,89,80,104,140,63,29,53,25,234,13
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis De Biskamp,1960::SB26,4174 GW,765,459,1,1,0,0,0,399,62,0,0,0,0,0,461,40,67,14,14,41,30,46,76,11,8,28,9,75,0
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Hervormd Centrum Maranatha,1960::SB27,4184 EC,878,540,2,3,0,2,0,475,68,0,2,0,0,0,543,95,63,29,17,65,25,22,46,33,21,19,7,97,1
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Est,1960::SB28,4185 NA,425,359,0,0,0,0,0,316,43,0,0,0,0,0,359,71,29,23,7,20,10,29,55,11,14,10,7,73,0
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis Toevershof,1960::SB29,4064 CK,1179,660,1,3,0,0,0,584,78,0,2,0,2,0,662,118,60,41,21,42,58,28,16,63,27,27,19,134,6
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau MFC Huis op Hemert,1960::SB30,4061 AR,1352,834,2,1,0,1,0,733,103,0,1,0,0,0,836,164,88,48,26,68,61,15,28,48,48,63,8,168,1
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis EMM,1960::SB31,4147 BJ,2468,1463,6,1,0,3,2,1289,176,0,3,0,0,0,1467,175,132,54,52,73,80,272,162,104,45,35,17,260,2
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis de Poort,1960::SB33,4171 AH,2075,1237,2,2,0,0,0,1071,170,0,0,0,0,0,1241,159,261,42,34,61,93,199,53,44,31,17,11,229,3
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis De Krakeling,1960::SB34,4161 AL,1914,1149,2,2,0,0,0,1020,133,0,0,0,0,0,1153,175,109,69,46,95,108,114,42,67,28,40,18,238,0
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stichting het dorpshuis Spijk,1960::SB35,4212 CX,693,418,0,0,0,0,2,361,55,0,0,0,0,0,418,70,22,20,8,31,42,53,57,15,15,19,4,61,1
Nijmegen,West Betuwe,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Dorpshuis de Koels,1960::SB36,4214 EA,1576,826,5,3,0,1,0,755,80,0,0,1,0,0,835,101,115,33,49,62,68,75,42,34,23,40,17,164,3
