contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau De Paaskerk,0479::SB111,1501 TN,1310,611,3,4,0,0,0,556,62,0,0,0,0,0,618,38,40,69,73,58,5,69,53,12,9,3,4,146,16,16
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Dependance CBS Tamarinde,0479::SB112,1501 VR,1239,644,6,1,0,0,0,595,56,0,0,0,0,0,651,51,43,56,49,54,23,117,43,26,10,2,13,133,13,11
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Zorgcentrum Het Mennistenerf,0479::SB113,1502 CC,1787,958,5,1,0,2,0,861,101,0,2,0,0,0,962,74,56,103,123,82,40,123,60,45,19,4,13,174,16,26
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurthuis De Kolk,0479::SB114,1502 VP,1663,750,2,2,0,5,0,689,60,0,5,0,0,0,749,90,36,100,58,45,28,83,36,47,23,5,10,133,36,20
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau Hervormd Centrum Pennemes, HOOFDINGANG",0479::SB115,1502 WV,1518,653,2,3,0,0,2,615,41,0,0,0,0,0,658,51,42,81,57,53,53,66,32,35,23,1,7,99,30,23
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau Sporthal De Struijck, INGANG Prof. Struijckenstr",0479::SB116,1502 BL,1645,799,0,2,0,0,0,734,67,0,0,0,0,0,801,56,46,96,88,76,32,84,58,22,19,8,18,149,29,18
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Noorderkerk,0479::SB117,1502 DJ,1965,646,0,5,0,0,0,598,53,0,0,0,0,0,651,49,23,57,77,52,41,78,27,19,12,6,14,111,46,34
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Obs Kogerveld,0479::SB118,1508 AW,1049,376,0,0,0,0,0,341,35,0,0,0,0,0,376,21,25,42,26,42,8,41,20,7,1,0,5,87,35,16
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Jozefparochie,0479::SB119,1508 WV,1291,708,3,2,0,1,0,651,61,0,1,0,0,0,712,52,30,78,65,87,31,67,38,14,8,3,10,146,56,23
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Zorgcentrum Nieuw Groenland,0479::SB120,1509 ED,2039,1053,3,3,0,0,0,961,98,0,0,0,0,0,1059,107,50,123,82,96,49,130,71,43,33,1,12,209,7,40
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Sporthal de Tref,0479::SB121,1509 KR,1563,1027,3,3,0,0,0,950,83,0,0,0,0,0,1033,112,70,109,107,82,39,76,60,52,24,2,11,229,10,44
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau School De Jagersplas,0479::SB122,1509 GE,1805,916,1,1,0,0,0,826,92,0,0,0,0,0,918,77,61,84,74,96,35,86,49,38,28,2,25,222,10,29
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Speeltuinver. Het Havenkwartier,0479::SB123,1506 PK,1743,744,2,1,0,1,0,674,74,0,0,1,0,0,748,93,55,74,91,58,28,100,41,31,11,1,9,134,5,13
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau School De Dijk-Oost,0479::SB124,1506 AE,1426,931,2,2,0,1,1,839,96,0,0,1,0,0,936,99,92,111,77,61,23,166,58,28,19,3,11,134,28,21
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Zorgcentrum Saenden,0479::SB125,1506 VD,1438,992,0,5,0,1,2,902,92,0,1,0,0,0,996,72,83,112,82,82,55,168,72,38,12,1,9,141,24,41
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Het Tolhuys,0479::SB126,1506 GG,1417,623,2,1,0,1,0,567,58,0,1,0,0,0,625,40,48,68,54,59,13,108,58,24,4,1,15,103,11,17
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Obs Hannie Schaft,0479::SB127,1506 HK,2189,1021,6,2,0,0,1,908,120,0,0,0,0,0,1029,116,109,118,57,69,41,210,79,17,22,6,21,120,8,28
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau School De Dijk-West,0479::SB128,1507 BE,1708,786,0,1,0,0,0,716,71,0,0,0,0,0,787,61,50,63,62,78,22,159,58,30,19,5,17,134,13,15
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurthuis De Zeskanter,0479::SB129,1507 JE,1918,807,4,0,0,0,0,740,71,0,0,0,0,0,811,95,46,85,50,68,31,105,35,40,15,1,16,157,16,47
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau obs Het Eiland,0479::SB130,1507 XE,1404,919,2,0,0,0,0,832,89,0,0,0,0,0,921,101,71,76,65,70,31,148,54,41,11,4,17,188,16,26
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau Evean Westerwatering, HOOFDINGANG",0479::SB131,1507 KL,1752,1064,3,2,0,0,0,974,96,1,0,1,0,0,1070,125,70,122,90,78,58,126,51,48,18,1,18,203,17,39
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Kazerne Brandweer Houtveldweg,0479::SB132,1507 AJ,1323,578,3,1,0,0,0,530,52,0,0,0,0,0,582,72,49,56,36,33,28,75,35,9,8,3,8,132,21,13
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Stadhuis van Zaanstad,0479::SB133,1506 MZ,1355,1192,2,6,0,1,2,1119,80,0,0,1,0,0,1201,140,137,144,35,65,33,269,102,29,7,13,17,142,30,29
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Best Western Zaan Inn,0479::SB134,1507 EB,1829,796,2,2,0,0,0,724,78,0,0,2,0,0,802,117,90,53,46,43,26,132,45,19,4,5,20,148,29,19
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Kerk van de Nazarener,0479::SB201,1541 CD,1809,1334,3,3,0,1,0,1219,122,0,0,1,0,0,1341,140,101,137,94,119,43,192,91,54,18,2,31,222,19,71
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Parkzicht,0479::SB202,1541 JX,1691,855,1,3,0,0,0,801,58,0,0,0,0,0,859,81,51,96,73,67,33,107,64,28,22,5,17,155,31,25
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum De Vuister,0479::SB203,1541 WR,1067,791,2,0,0,1,0,736,56,0,1,0,0,0,792,79,72,116,54,62,35,102,56,27,16,5,9,112,5,41
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum De Vuister,0479::SB204,1541 WR,1355,825,0,1,0,0,0,755,71,0,0,0,0,0,826,75,55,105,51,60,40,102,46,58,15,1,12,158,12,35
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Dr. M.J. Prinsenstichting,0479::SB205,1541 VZ,1403,896,2,1,0,0,0,827,72,0,0,0,0,0,899,104,85,123,45,56,54,114,68,38,14,1,16,132,7,39
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau School De Golfbreker,0479::SB206,1541 RT,1358,814,1,3,0,0,1,734,83,0,0,0,0,0,818,78,73,120,54,54,47,107,41,36,15,1,15,140,2,31
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Culturele werkplaats Zaandijk,0479::SB301,1544 RT,1112,606,5,3,0,0,0,565,49,0,0,0,0,0,614,82,46,78,37,42,23,89,44,17,14,0,9,101,7,17
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau Wijksteunpunt De Boed, INGANG W. DREESLAAN",0479::SB302,1544 SB,1397,724,0,6,0,2,0,659,73,0,0,2,0,0,732,90,52,75,82,59,27,101,31,26,11,4,10,126,13,17
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau School het Schatrijk,0479::SB303,1544 VZ,1404,750,2,3,0,0,0,682,73,0,0,0,0,0,755,70,41,80,66,71,27,87,35,35,16,8,13,134,18,49
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Evean Guisveld,0479::SB304,1544 NX,2962,1668,3,5,0,0,0,1530,146,0,0,0,0,0,1676,209,142,206,107,111,85,225,87,62,23,2,35,315,25,34
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Evean Acht Staten,0479::SB401,1521 CK,1938,1064,4,5,0,0,1,975,95,0,0,0,0,0,1071,104,59,98,113,97,34,131,90,38,28,2,26,203,7,34
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurtcentrum De Lorzie,0479::SB402,1521 HS,1869,1181,9,10,0,2,1,1128,69,0,2,0,0,0,1198,96,62,122,111,109,48,173,68,42,28,7,24,241,15,35
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Pinkstergemeente Ruach,0479::SB403,1521 KA,1566,672,4,9,0,0,0,639,46,0,0,0,0,0,685,53,32,66,84,63,39,68,35,36,20,1,13,113,9,40
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau De Bloesem,0479::SB404,1521 XH,1321,542,6,0,0,0,0,516,32,0,0,0,0,0,548,36,29,55,59,61,47,61,29,23,26,1,4,96,3,12
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau Obs De Pionier, INGANG NOORDERSTRAAT",0479::SB405,1521 JP,1982,612,0,3,0,0,0,559,56,0,0,0,0,0,615,59,25,78,58,53,39,54,24,21,14,2,12,130,25,18
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau Dorpshuis ""De Noorddam""",0479::SB406,1525 PA,501,293,2,1,0,1,0,276,21,0,0,1,0,0,297,52,18,18,35,29,10,25,25,10,6,0,7,49,2,7
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau St. Petrusparochie, INGANG KERK",0479::SB501,1561 HD,1691,1160,3,5,0,1,0,1083,86,0,0,1,0,0,1169,138,81,121,82,104,74,165,85,44,33,2,26,174,6,25
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Dependance Hoeksteen,0479::SB502,1561 TT,2278,1481,0,2,0,2,2,1341,142,0,0,2,0,0,1485,270,145,124,87,75,89,186,69,42,24,1,30,275,21,43
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau School De Hoeksteen, INGANG SNUIVERSTRAAT",0479::SB503,1561 JP,1579,906,0,3,0,2,0,839,72,0,0,2,0,0,911,111,56,105,85,81,49,112,42,36,19,3,20,150,7,30
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Durghorstplantsoen,0479::SB504,1561 DB,1985,719,1,1,0,0,0,673,48,0,0,0,0,0,721,62,37,69,76,76,40,79,43,31,39,0,13,131,6,17
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,"Stembureau Stembureau School De Evenaar, HOOFDINGANG",0479::SB505,1562 WP,1371,1116,1,5,0,2,1,1033,86,0,2,0,0,0,1120,153,72,133,94,77,86,130,43,35,20,3,21,199,10,40
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Odd Fellowhuis,0479::SB506,1562 RR,1311,708,1,3,0,0,2,671,39,0,0,0,0,0,712,103,40,74,50,59,52,92,41,28,14,2,5,117,5,26
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Evean Rosariumhorst,0479::SB507,1561 TV,1745,815,4,5,0,5,0,761,58,0,5,0,0,0,819,57,51,80,92,86,50,84,36,30,25,1,12,156,21,34
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Buurtcentrum De Pelikaan,0479::SB508,1562 AJ,1325,648,0,0,0,0,0,595,53,0,0,0,0,0,648,55,51,50,60,47,49,56,34,37,24,1,6,131,29,18
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Kantine vv Assendelft,0479::SB601,1566 BA,1642,799,1,1,0,1,0,720,82,0,0,1,0,0,802,130,50,58,75,50,46,88,33,30,15,3,19,179,0,23
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Gebouw Brandweer,0479::SB602,1566 BE,1806,1179,1,3,0,1,0,1070,114,0,0,1,0,0,1184,154,68,104,118,84,91,108,68,44,23,2,20,264,7,24
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Tennisvereniging Overdan,0479::SB603,1566 LK,1788,1002,4,2,0,1,0,900,107,0,1,0,0,0,1007,156,82,76,62,59,83,115,40,35,22,0,27,204,2,39
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Evean Festina Lente,0479::SB604,1566 WP,1174,672,4,3,0,0,0,630,49,0,0,0,0,0,679,68,33,89,53,54,77,56,25,33,21,0,6,130,2,25
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Gymzaal De Springplank,0479::SB605,1566 KL,1122,664,1,1,0,0,0,609,57,0,0,0,0,0,666,80,38,57,52,61,43,87,33,25,11,1,11,150,2,13
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau School Ayundo,0479::SB606,1566 MX,1411,1022,1,2,0,1,0,924,102,0,0,1,0,0,1026,173,91,92,97,46,51,86,48,35,9,2,19,213,46,14
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau OBS De Delta,0479::SB607,1567 LP,3108,990,2,0,0,1,0,876,115,0,1,0,0,0,991,176,85,96,89,45,32,102,31,17,9,3,23,202,46,34
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Jongerenruimte BAAZ De Kaaik,0479::SB608,1567 HD,3667,2137,5,5,0,0,0,1886,261,0,0,0,0,0,2147,352,201,173,169,103,96,242,91,46,18,17,44,401,138,46
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau ICB De Octant,0479::SB609,1566 MZ,1238,384,1,1,0,1,0,337,48,0,1,0,0,0,385,62,22,30,29,29,14,46,20,9,4,0,6,89,18,6
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Dorpshuis De Kwaker,0479::SB701,1551 RC,1768,895,0,1,0,0,0,779,117,0,0,0,0,0,896,143,51,62,74,55,67,97,64,24,8,3,16,177,1,53
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau Wijksteunpunt Lambert Melisz,0479::SB702,1551 CT,1013,566,5,3,0,1,0,529,46,0,0,1,0,0,575,102,34,71,38,36,38,57,33,15,11,0,9,102,1,19
Den Helder,Zaanstad,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stembureau De Grote Kerk,0479::SB703,1551 AB,1028,837,4,1,0,0,0,754,89,1,0,1,0,0,843,133,67,102,64,52,46,110,55,17,17,1,12,130,1,30
