contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau o.b.s. De Westwijzer,0362::SB34,1187 ZS,1430,735,5,4,0,0,0,691,52,0,1,0,1,0,743,127,80,73,44,38,55,78,43,24,12,7,10,114,10,20
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Boekhandel Libris Venstra,0362::SB35,1181 ZM,1430,1075,2,3,0,1,0,978,101,0,1,0,0,0,1079,255,113,109,35,38,53,186,57,32,7,5,15,132,4,34
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Kruiskerk,0362::SB36,1181 RB,1430,1254,1,1,0,0,0,1162,95,1,0,1,0,0,1257,357,250,112,22,23,72,175,71,13,3,0,12,92,4,48
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Karel Eykman School,0362::SB37,1187 DA,1430,800,3,0,0,2,0,711,94,0,0,2,0,0,805,214,118,56,33,21,40,105,29,3,1,4,18,125,10,23
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gymzaal Oostelijk Halfrond,0362::SB38,1183 EZ,1430,651,1,2,0,0,0,580,74,0,0,0,0,0,654,117,79,79,22,18,34,111,28,19,6,0,7,92,8,31
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Villa Randwijck,0362::SB40,1181 AT,1430,830,0,2,0,0,0,741,91,0,0,0,0,0,832,197,169,78,14,9,34,174,46,12,4,0,15,52,1,25
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum Westend 1,0362::SB41,1187 LS,1430,892,1,3,0,3,0,811,88,0,0,3,0,0,899,196,92,84,35,37,47,120,25,55,5,4,4,143,8,37
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gymzaal Montessorischool,0362::SB42,1181 NC,1430,681,4,2,0,0,0,620,68,1,0,1,0,0,688,103,82,65,28,18,41,125,51,22,5,2,11,95,11,22
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Space ToBe,0362::SB44,1186 ZV,1430,670,0,1,0,0,1,607,63,0,0,0,0,0,671,154,61,78,20,24,38,93,48,19,8,0,6,94,1,26
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau o.b.s. Piet Heinschool,0362::SB46,1181 XW,1430,707,0,1,0,4,0,638,74,0,0,4,0,0,712,190,148,59,12,11,40,92,36,14,4,2,6,72,0,21
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Roelof Venema school,0362::SB48,1181 ER,1430,595,2,2,0,0,0,525,75,1,0,1,0,0,600,146,97,54,10,4,27,95,41,9,3,1,5,82,1,20
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum Westend 2,0362::SB49,1187 LS,1430,901,2,4,0,2,0,821,88,0,0,2,0,0,909,160,95,76,51,44,68,118,48,39,15,6,10,141,4,26
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Enjoy! Learning,0362::SB50,1182 GW,1430,778,3,1,0,0,1,695,86,0,0,0,0,0,782,197,124,76,30,20,44,131,51,15,7,0,6,62,0,15
Haarlem,Amstelveen,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Loetje's Garage,0362::SB51,1184 TZ,1532,375,1,0,0,0,0,318,58,0,0,0,0,0,376,98,44,22,8,5,35,61,21,6,0,1,1,50,0,23
