contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gemeentehuis Schinnen,1954::SB101,6365 BK,1095,623,5,0,0,0,0,569,60,0,0,1,0,0,629,190,80,33,60,28,37,48,19,20,10,96,2,0
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau JIS Schinnen,1954::SB102,6365 CG,1116,597,1,0,0,0,0,529,68,0,1,0,0,0,597,212,53,49,44,17,32,52,14,34,9,75,5,1
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Café Bie Laurengske Puth,1954::SB103,6155 LR,793,394,1,2,2,0,0,366,33,0,0,2,0,0,399,109,44,40,32,33,17,27,20,17,8,45,1,1
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Trefputh Puth,1954::SB104,6155 KL,815,489,2,0,0,0,0,439,51,0,1,0,0,0,490,128,42,27,50,39,31,42,14,22,20,69,5,0
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Bruincafé Boyens Sweikhuizen,1954::SB105,6174 RP,485,300,2,0,0,0,0,271,30,0,1,0,0,0,301,77,16,13,41,19,20,34,10,11,13,41,5,0
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau MFC de Oirsprong Oirsbeek,1954::SB106,6438 GG,1502,656,1,0,0,0,0,570,87,0,0,0,0,0,657,114,63,51,60,31,61,78,20,33,31,100,14,0
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Schepenbank Oirsbeek,1954::SB107,6438 HL,1434,1019,7,1,0,0,0,909,118,0,0,0,0,0,1027,213,98,73,101,66,59,125,33,34,39,160,16,2
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gasterie Dobbelsteyn Doenrade,1954::SB108,6439 AN,1014,652,4,1,0,0,0,581,77,0,0,1,0,0,658,234,50,37,63,36,30,50,28,24,11,86,3,0
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gemeenschapshuis Oud Dorp Amstenrade,1954::SB109,6436 CS,1107,564,0,3,0,0,0,567,0,0,0,0,0,0,567,93,65,48,53,39,37,60,10,25,18,99,17,0
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Verzorgingshuis Elvira Amstenrade,1954::SB110,6436 AX,1012,613,2,0,0,0,0,546,69,0,0,0,0,0,615,95,78,60,69,26,46,45,35,13,21,118,6,1
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gemeentehuis Onderbanken,1954::SB201,6451 EN,1005,568,1,1,0,0,0,490,78,0,2,0,0,0,568,61,152,48,41,37,36,41,22,25,13,83,8,1
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Cafe im weissen Rossl Schinveld,1954::SB202,6451 BJ,1270,537,0,4,0,0,0,474,65,0,2,0,0,0,539,76,117,51,47,21,69,36,15,14,21,65,3,2
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stichting Welzijn Onderbanken,1954::SB203,6451 CD,1469,683,0,2,0,0,0,608,77,0,0,0,0,0,685,93,141,79,65,25,80,37,20,14,25,95,8,1
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Ontmoetingscentrum Bingelrade,1954::SB204,6456 AC,646,398,0,0,0,0,0,361,37,0,0,0,0,0,398,107,50,28,44,15,18,38,19,26,15,35,3,0
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Ontmoetingscentrum Jabeek,1954::SB205,6454 AN,584,312,0,3,0,0,0,281,34,0,0,0,0,0,315,60,43,20,43,18,20,24,9,23,7,41,4,0
Maastricht,Beekdaelen,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau BMV de Henkhof Merkelbeek,1954::SB206,6447 AZ,1305,705,1,1,0,0,0,635,72,0,0,0,0,0,707,218,116,49,53,34,51,54,12,19,20,76,3,0
