contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Veenvlinder,1930::SB21,3205EB,1721,858,2,4,0,0,0,776,88,0,0,0,0,0,864,85,133,34,22,76,55,5,35,49,31,38,2,0,3,259,27,4
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Duif,1930::SB22,3205CK,1687,702,1,4,0,0,0,625,82,0,0,0,0,0,707,51,129,22,27,80,48,9,31,47,22,35,4,2,2,178,8,7
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Piramide,1930::SB24,3207PE,1308,688,0,2,0,0,0,628,62,0,0,0,0,0,690,54,115,21,32,91,60,1,14,39,27,46,2,0,2,166,18,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Rayon Oost (Nieuwe locatie),1930::SB25,3207LA,2228,1115,1,3,0,0,0,1003,116,0,0,0,0,0,1119,162,113,48,71,96,52,6,35,56,42,88,0,0,2,306,38,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum Maaswijk,1930::SB26,3207EJ,1713,822,3,2,0,0,0,727,100,0,0,0,0,0,827,107,128,32,28,81,49,4,27,39,35,66,2,0,3,200,21,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School Annie M.G. Schmidt,1930::SB27,3207WB,1402,729,2,0,0,0,1,631,100,1,0,1,0,0,732,104,74,44,20,52,34,0,12,40,30,42,4,4,1,247,21,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Maasoever,1930::SB28,3207HA,1329,778,1,1,0,0,0,722,58,0,0,0,0,0,780,128,88,51,27,55,42,1,9,39,22,50,1,0,2,242,20,1
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School de Maasoever,1930::SB29,3207HS,2652,1120,5,1,0,0,0,994,132,0,0,0,0,0,1126,210,121,41,49,91,61,14,22,50,34,64,3,1,1,339,17,2
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Recreatieruimte Boezemvrienden,1930::SB30,3207KM,930,463,2,1,0,0,0,429,37,0,0,0,0,0,466,65,49,21,34,57,23,5,15,20,17,26,10,0,2,104,15,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Jan Broekhuishal stadhuis,1930::SB31,3201EL,1028,851,1,3,0,0,0,787,68,0,0,0,0,0,855,93,110,46,36,93,70,10,30,57,35,58,14,2,6,174,16,1
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Mobielstembureau,1930::SB32,,0,142,0,0,0,0,0,133,9,0,0,0,0,0,142,10,22,7,18,20,8,0,2,6,7,16,1,0,0,22,2,1
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum Groenewoud,1930::SB38,3203BM,1829,888,4,4,0,0,0,813,83,0,0,0,0,0,896,73,103,41,40,102,69,8,23,50,41,79,25,2,4,205,18,5
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Jongerencentrum Maaswijk,1930::SB46,3207HX,1660,1079,5,5,0,1,0,952,136,0,1,0,0,0,1088,220,113,59,54,77,30,7,23,52,28,69,3,3,4,306,31,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Elementenhuis,1930::SB52,3201LW,1867,1032,7,3,0,0,0,958,84,0,0,0,0,0,1042,185,96,52,37,108,54,0,21,38,31,92,2,0,2,296,17,1
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dorpshuis Abbenbroek (Nieuwe locatie),1930::SB63,3216AK,1032,618,4,1,0,0,0,562,61,0,0,0,0,0,623,134,59,29,54,44,17,16,14,26,28,37,2,2,5,146,5,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School Markenburg,1930::SB64,3211AV,1370,812,2,1,0,0,0,744,71,0,0,0,0,0,815,180,79,54,56,85,27,7,19,48,30,50,0,0,2,154,20,1
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau voormalig schoolgebouw De Tweespan,1930::SB65,3218XA,2055,1164,1,2,0,3,0,1071,99,0,0,3,0,0,1170,209,116,52,70,87,65,8,37,61,36,82,0,0,5,295,41,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Hoeksteen,1930::SB68,3212LZ,447,239,2,0,0,4,0,224,21,0,0,4,0,0,245,36,30,15,25,16,15,8,7,8,11,13,0,0,0,49,5,1
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Bernissesteyn,1930::SB69,3214DA,1069,746,4,7,0,0,2,690,65,0,0,0,0,0,757,94,63,32,144,55,31,17,52,25,19,39,1,0,0,155,17,2
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Vlasbloem,1930::SB70,3214GA,1603,722,0,2,0,0,0,660,64,0,0,0,0,0,724,193,46,23,76,26,21,4,46,19,23,32,1,1,4,188,19,0
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Aanwas,1930::SB71,3214XE,1729,1088,0,0,0,0,1,997,90,0,0,0,0,0,1088,166,97,53,157,59,44,22,103,38,39,57,0,1,2,222,24,4
Dordrecht,Nissewaard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zomertuinen/De Es,1930::SB72,3203LH,1405,553,0,1,0,0,56,499,0,0,0,1,0,0,555,63,100,23,29,54,27,6,17,16,13,58,3,0,2,125,17,0
