contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Bibliotheek,1783::SB22,2692 AG,1474,1222,9,3,0,0,0,1089,145,0,0,0,0,0,1234,243,82,59,193,60,30,57,83,39,33,47,0,0,0,293,2,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Zalencentrum De Brug,1783::SB23,2691 GC,1474,1333,4,3,0,0,2,1203,135,0,0,0,0,0,1340,279,76,44,208,52,27,69,121,46,41,47,13,4,2,299,5,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Zalencentrum De Kiem,1783::SB24,2691 GC,1474,1097,3,1,0,1,0,982,118,0,1,0,0,0,1100,195,100,43,166,59,24,37,75,47,24,40,6,3,3,261,9,5
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Wijkcentrum Larix,1783::SB25,2691 DE,1474,830,2,2,0,0,1,748,85,0,0,0,0,0,834,116,72,31,170,51,17,51,58,30,25,38,1,0,3,162,5,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Verpleeghuis De Kreek,1783::SB26,2691 CK,1474,874,1,1,0,0,0,788,88,0,0,0,0,0,876,176,47,52,134,53,24,17,69,30,24,36,2,2,0,203,4,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Godfried Bomansschool,1783::SB27,2691 TM,1474,576,1,1,0,0,1,516,61,0,0,0,0,0,578,113,46,30,76,40,5,10,32,30,15,26,0,3,2,140,7,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Woonzorgcentrum Sonnevanck,1783::SB28,2692 BS,1474,785,0,1,0,0,0,686,100,0,0,0,0,0,786,132,50,32,130,30,17,28,83,31,27,40,4,2,0,176,2,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Pr.W.Alexanderschool,1783::SB29,2694 BW,1474,928,2,1,0,1,0,824,108,0,0,1,0,0,932,248,45,64,139,48,20,21,69,30,12,20,1,0,1,205,5,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau 's-Gravenzande Basisschool De Kameleon,1783::SB30,2691 LR,1474,549,3,4,0,0,0,487,69,0,0,0,0,0,556,99,45,16,120,13,7,11,30,15,8,20,3,0,0,159,3,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Monster Basisschool De Zeester,1783::SB31,2681 LB,1474,618,1,1,0,0,0,537,83,0,0,0,0,0,620,173,38,42,82,30,15,7,11,15,16,23,0,0,3,160,3,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Monster De Haven,1783::SB32,2681 LB,1474,1118,3,2,0,0,0,1006,117,0,0,0,0,0,1123,186,71,38,159,50,20,75,126,36,26,57,0,0,1,267,6,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Monster Verenigingsgebouw De Hoeksteen,1783::SB33,2681 AB,1474,863,3,1,0,0,0,792,75,0,0,0,0,0,867,138,67,37,170,34,12,26,60,38,46,30,1,0,2,192,8,2
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Monster Bibliotheek,1783::SB34,2681 NT,1474,1633,5,8,0,0,0,1447,199,0,0,0,0,0,1646,246,148,80,184,98,46,50,98,103,51,75,8,2,2,424,17,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Monster Basisschool De Blinkerd,1783::SB35,2681 NW,1474,946,1,1,0,0,0,842,108,0,0,2,0,0,950,170,54,59,82,45,31,23,87,35,36,43,1,4,2,265,9,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Monster Het Westerhonk,1783::SB36,2681 JB,1474,467,2,1,0,0,0,420,50,0,0,0,0,0,470,99,35,33,59,30,4,9,37,37,21,6,1,0,2,91,3,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Ter Heijde Dorpshuis Het Vrondel,1783::SB37,2684 XE,1474,805,2,0,0,0,0,712,96,0,0,1,0,0,808,96,86,25,96,45,25,14,20,53,48,58,1,1,0,235,2,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Poeldijk Basisschool Verburch-hof,1783::SB38,2685 RS,1474,881,2,0,0,0,0,783,100,0,0,0,0,0,883,239,65,43,118,43,20,8,18,32,23,32,0,0,5,228,7,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Poeldijk Woonzorgcentrum De Terwebloem,1783::SB39,2685 GB,1474,1153,5,10,0,0,0,1066,103,0,0,1,0,0,1169,230,90,46,209,48,31,17,31,34,47,61,2,2,3,290,9,3
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Poeldijk Basisschool  De Nieuwe Weg,1783::SB40,2685 WB,1474,902,4,1,0,0,0,805,102,0,0,0,0,0,907,128,94,51,123,55,37,3,25,40,25,42,10,3,1,253,10,2
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wateringen Wijkcentrum Terra Nova,1783::SB41,2291 VS,1474,692,4,0,0,0,0,617,80,0,0,1,0,0,697,127,68,37,106,29,23,2,7,37,24,44,17,1,2,160,7,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wateringen Parochiezaal De Kolenkit,1783::SB42,2291 SZ,1474,1179,3,4,0,1,0,1063,124,0,0,1,0,0,1187,214,98,72,183,58,31,2,47,50,41,51,32,4,4,280,12,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wateringen Careyn De Ark,1783::SB43,2291 BD,1474,1206,2,4,0,0,0,1076,136,0,0,0,0,0,1212,225,75,89,233,99,30,1,39,70,41,57,9,1,4,230,3,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wateringen Kerkelijk Centrum De Smidse,1783::SB44,2291 CA,1474,1480,2,4,0,0,0,1327,159,0,0,0,0,0,1486,331,93,117,260,74,38,4,55,73,40,53,21,1,5,305,10,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wateringen Ontmoetingsruimte De Vang,1783::SB45,2291 LC,1474,695,1,1,0,0,0,628,69,0,0,0,0,0,697,120,40,54,112,52,31,1,23,39,19,34,0,0,3,158,9,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wateringen Ontmoetingsplek Joop,1783::SB46,2292 CG,1474,872,3,1,0,0,0,775,102,0,0,1,0,0,877,213,46,59,122,62,19,2,17,43,20,34,14,1,4,205,11,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wateringen St. Jozefbasisschool,1783::SB47,2292 AD,1474,585,0,1,0,0,0,506,80,0,0,0,0,0,586,134,39,37,92,35,10,1,13,40,18,25,10,0,1,124,5,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kwintsheul Dorpshuis Kastanjehof,1783::SB48,2295 LB,1474,1254,2,3,0,0,0,1122,136,0,1,0,1,0,1258,328,93,61,267,47,20,7,30,42,17,40,4,2,1,285,10,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kwintsheul Basisschool Andreashof,1783::SB49,2295 PE,1474,751,7,3,0,0,0,685,74,0,2,0,2,0,759,136,75,46,124,42,9,2,16,26,12,42,5,5,1,204,5,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Lier Partycentrum De Rank,1783::SB50,2678 AV,1474,815,1,5,0,1,0,740,82,0,0,1,0,0,822,176,43,50,196,19,9,2,32,26,11,27,0,1,1,219,3,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Lier Partycentrum 't Centrum,1783::SB51,2678 CM,1474,1333,9,3,0,1,0,1204,142,0,0,1,0,0,1346,305,90,66,353,40,17,5,65,51,18,42,3,0,2,266,8,2
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Lier Basisschool Prins Willem-Alexander,1783::SB52,2678 TX,1474,726,2,1,0,0,0,653,76,0,0,0,0,0,729,119,44,36,189,26,15,2,42,39,16,37,2,1,3,152,3,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Lier Bibliotheek / De Viermaster,1783::SB53,2678 BP,1474,953,2,3,0,0,1,872,85,0,0,0,0,0,958,223,58,40,224,47,22,7,32,24,25,24,4,1,0,220,2,0
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Lier Sportcentrum Vreeloo,1783::SB54,2678 LN,1474,1228,0,2,0,0,0,1084,146,0,0,0,0,0,1230,326,78,52,247,37,31,4,34,46,20,23,2,4,4,307,12,1
Dordrecht,Westland,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Lier De Achtsprong,1783::SB55,2678 TC,1474,742,1,1,0,0,1,654,89,0,0,0,0,0,744,147,61,26,166,40,11,5,29,25,21,29,0,3,2,172,4,1
