contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,CDA,Democraten 66 (D66),SP (Socialistische Partij),PVV (Partij voor de Vrijheid),Partij van de Arbeid (P.v.d.A.),ChristenUnie,Staatkundig Gereformeerde Partij (SGP),GROENLINKS,Partij voor de Dieren,50PLUS,Lokale Partijen Gelderland-Code Oranje,Forum voor Democratie,DENK,JEZUS LEEFT
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Serviceflat Lindenhove,0200::SB17,7314 AD,1284,813,0,5,0,0,0,752,68,0,0,2,0,2,820,192,113,57,26,27,64,73,17,71,36,40,9,86,1,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Gereformeerde Kerk,0200::SB18,7316 CE,1449,1042,1,0,0,0,0,936,107,0,0,0,0,0,1043,261,85,148,12,31,67,103,37,101,50,37,18,87,1,4
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Koningin Julianaschool,0200::SB19,7315 BG,1505,1007,2,4,0,0,0,928,85,0,0,0,0,0,1013,167,92,98,38,42,70,90,14,137,72,54,12,118,0,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum De Veenkamp,0200::SB21,7315 EL,1530,964,2,4,0,0,0,884,86,0,0,0,0,0,970,125,91,95,27,64,101,80,31,121,60,39,5,120,2,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Wijkcentrum De Groene Hoven,0200::SB22,7315 EE,1602,1196,5,5,0,0,0,1105,101,0,0,0,0,0,1206,164,143,128,47,49,91,146,40,130,47,61,9,127,13,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Hof van Afscheid,0200::SB23,7316 JD,1267,601,2,1,0,0,0,558,46,0,0,0,0,0,604,61,69,46,44,40,70,42,43,36,30,35,3,75,5,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Zorggroep Apeldoorn Casa Bonita,0200::SB24,7316 MC,1539,782,2,5,0,0,0,714,75,0,0,0,0,0,789,120,80,37,32,50,71,94,41,69,37,39,5,91,14,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Prinses Beatrixschool,0200::SB26,7345 DL,943,585,1,2,0,0,0,524,64,0,0,0,0,0,588,95,99,25,10,39,39,48,39,52,29,27,9,69,2,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Kantine WWNA,0200::SB27,7345 AB,843,518,2,0,0,0,0,451,69,0,0,0,0,0,520,102,46,31,11,34,18,33,22,72,40,13,8,87,1,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau De Woonmensen,0200::SB28,7321 CA,2514,1157,2,4,0,0,0,1047,116,0,0,0,0,0,1163,214,81,100,51,46,131,88,33,129,50,66,9,147,10,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Zaal achter Julianakerk,0200::SB29,7322 JL,2529,1619,5,3,0,0,0,1477,150,0,0,0,0,0,1627,244,140,121,74,66,135,154,35,228,70,106,24,211,11,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Zonnewende,0200::SB30,7325 ET,1836,683,2,0,0,0,0,612,73,0,0,0,0,0,685,129,53,77,22,34,49,53,13,82,26,20,9,85,31,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Eben-Haezerkerk,0200::SB31,7322 EC,1475,800,0,0,0,0,0,738,62,0,0,0,0,0,800,115,72,48,35,34,56,85,44,84,42,59,11,106,5,4
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Geref. Basisschool 't Schrijvertje,0200::SB32,7322 CL,1401,559,3,5,1,0,0,513,55,0,0,1,0,0,568,26,26,25,56,42,47,73,26,38,33,28,5,58,72,4
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Veluwse College Mheenpark,0200::SB33,7322 GG,1162,763,0,0,0,0,0,702,61,0,0,0,0,0,763,92,74,60,25,33,79,82,35,91,39,36,7,97,12,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Ichthusschool,0200::SB34,7322 NS,1622,1017,6,2,0,0,0,958,67,0,0,0,0,0,1025,99,73,67,48,99,80,93,25,143,51,42,5,179,12,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau GGNet (Spatie),0200::SB35,7323 PT,1851,915,0,3,0,0,0,828,90,0,0,0,0,0,918,153,91,70,26,50,58,75,53,87,43,43,21,124,21,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Bundel,0200::SB36,7321 HG,1442,999,2,1,0,0,0,906,96,0,0,0,0,0,1002,125,108,88,45,55,90,95,23,109,57,44,21,133,6,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Kantine ZVV,0200::SB37,7323 AN,1498,534,0,2,0,0,0,481,55,0,0,0,0,0,536,74,49,36,32,49,45,39,22,51,14,19,7,82,13,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woon-Zorgcentrum Kon. Wilhelmina,0200::SB38,7323 EJ,2323,897,3,0,0,0,0,805,95,0,0,0,0,0,900,98,82,59,42,55,63,103,58,79,37,62,14,105,37,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Zevensprong,0200::SB39,7323 HW,2010,988,3,3,0,0,0,891,98,0,5,0,5,0,989,117,79,62,56,66,75,94,69,97,42,45,11,101,73,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woonzorgcentrum Talma Borgh,0200::SB40,7325 ZE,1993,1487,11,3,0,0,0,1374,127,0,0,0,0,0,1501,203,113,110,94,86,132,138,59,170,77,84,21,189,10,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Het Atrium,0200::SB41,7323 NM,1277,612,0,8,0,0,0,575,46,0,0,1,1,0,621,44,38,37,41,55,62,36,30,65,26,22,7,78,68,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Buurthuis Ons Huus,0200::SB43,7341 PB,683,411,1,0,0,0,0,361,51,0,0,0,0,0,412,59,93,23,2,23,18,35,48,26,10,21,0,53,0,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Horst,0200::SB44,7328 TK,1386,812,3,0,0,0,0,748,68,1,0,1,0,0,816,59,37,51,57,82,82,70,31,67,51,44,12,125,41,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Klootschietvereniging Het Woudhuis,0200::SB45,7325 AG,1697,1023,1,1,0,0,0,915,110,0,0,0,0,0,1025,236,64,123,28,38,87,81,44,100,34,41,17,120,6,4
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum Berghorst,0200::SB47,7329 CB,1505,883,4,4,0,0,1,822,68,0,0,0,0,0,891,94,66,53,45,49,101,102,20,106,50,52,9,131,4,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau OBS De Kosmos,0200::SB48,7328 CA,2193,1207,4,3,0,0,0,1132,82,0,0,0,0,0,1214,103,89,88,82,90,119,101,27,137,73,69,12,197,18,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Schakel- RK-school loc.Muntersdonk,0200::SB49,7326 BD,1384,720,0,1,0,0,0,665,57,1,0,1,0,0,722,64,59,45,51,42,64,98,15,81,31,40,11,109,10,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Regenboog Osseveld,0200::SB50,7325 EA,2098,1188,3,2,0,0,0,1067,127,0,0,1,0,0,1194,181,88,94,48,65,107,102,42,113,62,63,27,166,30,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Bongerd,0200::SB51,7326 BD,1297,688,2,2,0,4,0,643,53,0,0,4,0,0,696,53,58,57,49,44,91,39,27,78,24,38,13,102,10,5
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School Het Gilde,0200::SB52,7326 KP,1074,654,1,2,0,0,1,591,65,0,0,0,0,0,657,68,35,29,40,44,67,85,53,52,32,39,11,93,5,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Terebint,0200::SB54,7326 TH,2012,1357,2,7,0,0,0,1264,102,0,0,0,0,0,1366,171,108,82,89,73,154,130,41,140,52,89,39,188,1,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Wijkcentrum De Stolp,0200::SB55,7329 DR,2165,994,0,2,0,0,0,907,89,0,0,0,0,0,996,90,61,48,79,89,92,101,7,115,56,79,9,154,10,4
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum De Matenhof,0200::SB56,7329 GR,1543,684,1,3,0,0,1,635,52,0,0,0,0,0,688,58,57,41,36,68,70,64,17,74,33,45,10,105,4,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau SV Groen Wit '62,0200::SB57,7327 GN,1620,754,2,4,0,0,1,699,60,0,0,0,0,0,760,71,50,53,43,70,77,64,36,85,35,39,8,114,7,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Marke,0200::SB58,7327 DJ,1526,968,0,2,0,0,0,887,83,0,0,0,0,0,970,107,83,64,65,48,103,74,24,127,53,39,18,149,14,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Ploeg,0200::SB59,7327 CA,1444,828,0,0,0,0,0,754,74,0,0,0,0,0,828,91,87,43,41,44,87,91,22,71,31,57,15,141,6,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Veluws College Cortenbosch,0200::SB60,7312 DG,2567,1201,1,1,0,2,0,1075,130,0,0,2,0,0,1205,193,76,123,70,60,129,81,22,174,52,62,13,135,9,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Buurthuis Ugchelens Belang,0200::SB61,7339 AN,2224,1571,0,1,0,0,0,1424,150,2,0,2,0,0,1574,280,182,124,50,80,133,127,36,168,86,81,13,205,3,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woon- en Zorgcentrum Sprengenhof,0200::SB63,7339 MD,2009,1287,0,4,0,0,0,1157,134,0,0,0,0,0,1291,216,141,89,64,57,107,113,51,154,55,72,13,153,0,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Zorggroep Apeldoorn locatie Randerode,0200::SB64,7334 DV,973,690,3,3,0,0,0,632,64,0,0,0,0,0,696,85,74,60,30,41,83,52,23,73,26,47,6,88,2,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Verkeersschool Frank Schuurman,0200::SB65,7328 JH,966,459,0,3,0,0,0,414,48,0,0,0,0,0,462,57,34,29,38,45,30,34,5,53,21,26,4,73,10,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Zaal Vrijzicht,0200::SB66,7335 AW,1502,797,2,1,0,8,0,729,63,0,8,0,0,0,792,81,53,60,46,49,79,68,10,93,46,60,12,118,11,11
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau De Rietendakschool,0200::SB67,7335 DC,1220,660,1,4,0,1,0,597,67,0,1,0,0,0,664,60,34,53,45,53,65,37,16,79,30,33,7,120,26,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Eendracht,0200::SB68,7335 JC,1299,837,0,5,0,0,0,762,80,0,0,0,0,0,842,101,62,65,58,71,77,54,36,83,62,43,10,98,12,5
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Lokaal bij As Soena Moskee,0200::SB69,7331 AJ,1458,722,1,4,0,0,0,666,61,0,0,0,0,0,727,103,54,47,38,45,79,52,15,87,36,50,9,88,19,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Duivensportcentrum,0200::SB70,7335 GT,1498,819,0,1,0,0,0,756,64,0,0,0,0,0,820,108,50,73,39,67,75,60,10,91,48,56,11,123,7,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woon- zorgcentrum Avondzon,0200::SB72,7331 EB,1613,807,2,3,0,0,0,741,72,1,0,1,0,0,813,57,55,35,58,110,73,46,23,75,43,45,15,150,21,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Koningin Emmaschool,0200::SB73,7331 RG,1558,882,0,5,0,1,0,804,84,0,0,1,0,0,888,48,30,58,65,128,91,32,11,70,42,49,6,156,94,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School Onze Wereld,0200::SB74,7331 PH,1579,361,1,1,0,0,0,342,21,0,0,0,0,0,363,21,18,20,21,38,47,21,9,33,10,26,3,63,28,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau ROC Aventus,0200::SB75,7331 VZ,1941,758,2,2,0,0,0,699,63,0,0,0,0,0,762,90,39,54,53,59,71,56,7,105,40,36,14,120,12,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Nieuw Zuidzicht,0200::SB76,7331 JX,1240,384,2,1,0,0,0,358,29,0,0,0,0,0,387,38,28,16,35,45,35,22,3,23,12,30,6,71,19,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Woonmensen locatie Elizabethshof,0200::SB77,7333 ZA,993,696,0,6,0,5,1,648,47,0,6,0,1,0,696,65,66,39,51,70,69,51,18,62,19,40,14,102,29,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Apeldoornse Boys,0200::SB78,7333 NJ,985,277,0,2,0,0,0,257,22,0,0,0,0,0,279,23,19,19,29,23,26,17,8,19,15,26,5,39,8,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Buurthuis Maasstraat,0200::SB79,7333 JG,1283,887,2,1,0,0,0,804,86,0,0,0,0,0,890,72,72,54,51,67,93,82,17,80,47,57,11,129,53,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau De Hofstad,0200::SB80,7331 KE,1455,714,0,5,0,0,0,648,71,0,0,0,0,0,719,56,59,50,44,87,58,63,19,43,21,32,5,116,53,8
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau DokZuid,0200::SB81,7333 GZ,1251,873,2,5,0,0,0,807,73,0,0,0,0,0,880,70,45,49,45,101,81,60,20,87,54,50,11,123,77,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Dorpshuis Het Blanke Schot,0200::SB82,3888 LA,1870,1312,0,0,0,0,2,1123,187,0,0,0,0,0,1312,70,86,19,16,23,19,105,802,34,18,5,4,103,0,8
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Kamp Nieuw Milligen gebouw 20,0200::SB83,3888 NH,373,223,0,0,0,0,0,195,28,0,0,0,0,0,223,25,17,11,4,8,10,15,83,11,10,1,1,27,0,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Brandweerkazerne Hoog Soeren,0200::SB84,7346 AC,307,255,0,2,0,0,1,237,19,0,0,0,0,0,257,33,23,24,13,7,15,14,9,50,35,11,0,21,0,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Het Dorpshuus,0200::SB86,7351 AG,1120,696,4,7,0,0,2,641,64,0,0,0,0,0,707,137,45,32,34,28,57,49,8,87,52,36,14,114,2,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Het Zonnehuis,0200::SB87,7361 AR,1258,743,9,1,0,0,0,714,39,0,0,0,0,0,753,92,71,40,27,41,50,83,91,64,33,37,8,102,3,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Zorgcentrum De Vier Dorpen,0200::SB88,7361 GB,1655,750,3,6,1,0,0,677,81,0,1,0,0,0,758,135,61,50,22,57,36,45,33,64,39,44,14,148,1,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Zaal achter Gereformeerde Kerk,0200::SB89,7364 BH,1043,680,2,0,0,0,0,623,61,2,0,2,0,0,684,97,95,35,20,38,29,80,79,46,30,26,6,99,0,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Wijkcentrum De Hoge Weye,0200::SB90,7361 AV,1021,765,0,0,0,0,0,696,69,0,0,0,0,0,765,136,88,55,17,46,46,59,69,55,43,30,7,109,3,2
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Verenigingsgebouw De Brink,0200::SB91,7371 AC,1229,792,4,1,0,0,0,736,61,0,0,0,0,0,797,116,124,56,33,51,58,33,14,76,49,37,10,131,4,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau School De Tweede Stee,0200::SB92,7371 BW,1414,773,0,2,0,0,0,713,62,0,0,0,0,0,775,86,104,75,28,63,66,36,10,80,47,52,7,116,2,1
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Brandweerkazerne,0200::SB93,7381 BE,1244,674,0,0,0,0,0,606,68,0,0,0,0,0,674,95,164,33,48,36,31,25,30,51,23,13,15,110,0,0
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Het Kristal,0200::SB94,7323 XB,1880,1475,5,6,0,0,2,1301,183,0,0,0,0,0,1486,261,125,144,64,79,99,141,52,122,46,61,32,211,35,3
Arnhem,Apeldoorn,PS2019_Gelderland,Provinciale Staten Gelderland 2019,,Gelderland,2019-03-20,Stembureau Stembureau Groot Schuylenburg (Brasserie De Zon),0200::SB96,7325 BA,980,566,0,0,0,0,1,509,56,0,0,0,0,0,566,112,53,54,26,22,59,62,24,62,21,19,12,37,3,0
