contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),GROENLINKS,ChristenUnie,Partij voor de Dieren,Staatkundig Gereformeerde Partij (SGP),50PLUS,DENK,U26 GEMEENTEN,Forum voor Democratie
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau Parochiesecretariaat,0342::SB11,3768 CP,1726,1204,1,1,0,0,0,1079,127,0,0,0,0,0,1206,275,115,156,70,48,16,187,56,55,20,40,1,17,148
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau 3e Van der Huchtschool,0342::SB13,3765 EM,1603,1051,2,1,0,1,1,976,78,0,0,1,0,0,1055,201,99,96,79,65,32,147,61,44,14,32,19,18,144
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau BEC De Plantage,0342::SB14,3765 CJ,1646,730,1,1,0,2,0,661,73,0,0,2,0,0,734,57,34,46,114,53,35,90,45,33,9,30,115,4,65
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau De Open Hof,0342::SB15,3765 BA,1657,960,3,1,0,0,0,900,64,0,0,0,0,0,964,150,88,91,84,67,35,109,50,40,11,46,4,11,174
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau Ontmoetingscentrum Klaarwater,0342::SB17,3762 GN,1489,1013,4,4,0,0,0,946,74,0,1,0,0,0,1020,161,64,90,92,85,36,116,85,54,22,50,3,5,150
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau Ontmoetingscentrum De Klarinet,0342::SB18,3766 GH,953,701,2,0,0,0,0,644,59,0,0,0,0,0,703,82,45,81,52,58,34,73,41,40,15,62,6,7,105
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau Pr. Chr. Basisschool De Bron,0342::SB19,3766 ED,1473,845,2,1,0,0,2,781,65,0,0,0,0,0,848,106,55,71,75,76,33,102,65,30,6,55,3,12,156
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau Basisschool De Wegwijzer,0342::SB20,3766 CR,1371,908,2,0,0,0,0,811,99,0,0,0,0,0,910,115,63,79,84,63,30,138,65,38,29,39,23,18,124
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau Insingerschool,0342::SB21,3766 MA,1633,984,3,1,0,0,0,872,114,0,2,0,2,0,986,222,84,91,50,71,21,111,46,40,30,35,6,9,168
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,"Stembureau Stembureau Postduivenvereniging ""Soest""",0342::SB22,3763 LZ,1666,1009,2,0,0,0,0,909,102,0,0,0,0,0,1011,184,77,104,95,80,24,104,56,29,24,37,34,13,148
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau Ontmoetingscentrum De Drie Eiken,0342::SB25,3769 VA,1691,1090,2,1,0,0,0,992,101,0,0,0,0,0,1093,190,67,113,82,108,26,100,42,67,10,73,11,31,170
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau Vredekerk,0342::SB26,3769 EC,1654,779,4,0,0,0,0,711,72,0,0,0,0,0,783,90,45,68,47,65,54,95,39,49,16,34,10,18,149
,Soest,PS2019_Utrecht,Provinciale Staten Utrecht 2019,,Utrecht,2019-03-20,Stembureau Stembureau OBS De Startbaan,0342::SB27,3769 JA,1711,1035,3,2,0,0,0,939,101,0,0,0,0,0,1040,160,80,63,52,67,48,115,37,66,8,54,4,94,187
