contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Parochiezaal,0928::SB11,6463 AS,1187,513,0,0,0,0,0,465,48,0,0,0,0,0,513,50,129,72,15,11,49,28,23,21,9,94,6,6
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zorgcentrum Hoog Anstel,0928::SB12,6463 XX,782,300,2,0,0,0,0,275,27,0,0,0,0,0,302,46,68,48,22,3,28,12,11,10,11,38,3,0
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Oleanderhof,0928::SB13,6463 GN,1220,510,1,1,0,0,0,460,52,0,0,0,0,0,512,58,144,78,10,12,40,20,38,24,9,74,2,1
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Centrum Op de Bies,0928::SB14,6463 DM,1617,613,2,1,0,0,0,546,70,0,0,0,0,0,616,52,128,82,57,12,62,25,21,39,21,108,1,5
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gebouw Scouting,0928::SB15,6464 CH,1191,615,0,2,0,0,0,560,57,0,0,0,0,0,617,80,115,81,31,15,40,36,51,26,26,110,2,2
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gebouw speeltuin van Meertenstraat,0928::SB16,6464 HK,1171,500,1,1,0,0,0,453,49,0,0,0,0,0,502,36,112,50,42,13,37,29,24,26,57,70,4,0
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zorgcentrum Laethof,0928::SB17,6471 GB,2004,983,0,1,0,0,0,904,80,0,0,0,0,0,984,106,139,111,65,33,63,61,35,45,172,139,8,6
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool de Schatkist,0928::SB18,6471 HN,1572,683,0,0,0,0,0,599,84,0,0,0,0,0,683,27,168,83,21,11,42,37,21,32,114,112,5,10
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool de Veldhof,0928::SB19,6471 GL,1010,610,2,1,0,0,0,543,70,0,0,0,0,0,613,61,88,96,17,17,32,45,16,37,115,79,7,0
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Gezondheidscentrum Kling Nullet,0928::SB20,6462 XB,0,231,2,0,0,0,0,209,24,0,0,0,0,0,233,50,44,38,8,5,20,16,12,10,8,18,2,0
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Clublokaal v.v. R.K.T.S.V,0928::SB21,6467 BH,1120,478,1,0,0,0,0,432,47,0,0,0,0,0,479,41,116,88,30,6,26,28,35,22,8,74,3,1
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool de Doorkijk,0928::SB22,6467 CE,1632,870,0,1,0,0,0,771,100,0,0,0,0,0,871,100,164,101,72,45,50,77,49,48,19,133,4,8
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zorgcentrum Firenschat,0928::SB23,6467 EA,1127,651,1,1,0,0,0,605,48,0,0,0,0,0,653,98,93,108,42,17,43,39,53,35,19,94,9,1
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool de Schakel,0928::SB24,6466 XN,1167,531,0,1,0,0,0,463,69,0,0,0,0,0,532,56,127,85,19,11,44,29,44,20,8,78,1,9
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Lupinehof,0928::SB25,6466 SK,717,330,0,1,0,0,0,298,33,0,0,0,0,0,331,20,100,68,9,4,19,20,21,13,12,39,0,5
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau 't Westhoes,0928::SB26,6466 SZ,1363,567,2,2,0,0,0,504,67,0,0,0,0,0,571,45,167,95,22,8,39,27,38,20,22,78,2,4
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau voormalig Schoolgebouw,0928::SB27,6466 JM,1020,414,0,2,0,0,0,379,37,0,0,0,0,0,416,55,89,66,19,7,25,30,23,22,14,55,8,1
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Verenigingsgebouw Heidsjer Trefpunt,0928::SB28,6466 HR,1529,695,5,1,0,0,0,630,71,0,0,0,0,0,701,80,150,96,52,24,32,40,32,40,24,113,7,5
Maastricht,Kerkrade,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Basisschool De Spoorzoeker,0928::SB29,6466 GG,1375,787,0,2,0,0,0,681,108,0,0,0,0,0,789,97,215,137,30,9,50,33,38,16,25,132,2,3
