contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,"Stembureau BMV ""De Schakel"" (Broekhuizenvorst)",1507::SB11,5871 AW,827,452,0,2,0,1,0,405,50,0,0,1,0,0,455,101,39,51,35,49,26,50,14,16,15,50,6,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau WZV Naesenhof (Broekhuizen),1507::SB12,5872 CK,609,397,0,0,0,0,0,354,43,0,0,0,0,0,397,124,24,31,48,23,15,40,11,17,6,54,4,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau De Smetenhof (Lottum),1507::SB13,5973 PL,1556,880,5,1,0,0,0,802,84,0,0,0,0,0,886,270,65,82,123,61,32,45,26,8,9,152,7,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau MFC 't Haeren (Gr. vorst),1507::SB14,5971 BS,1825,984,6,0,0,3,0,896,91,0,3,0,0,0,987,206,76,120,131,75,53,86,47,28,19,136,7,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Zorgc. La Providence (Gr. vorst),1507::SB15,5971 ED,1798,1019,1,2,0,1,1,933,87,0,1,0,0,0,1021,228,100,110,117,98,43,90,33,43,19,129,8,1
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Sporthal De Kruisweide (Sevenum),1507::SB16,5975 AN,1579,1004,0,0,0,0,1,912,91,0,0,0,0,0,1004,401,68,76,97,78,39,77,22,21,17,105,3,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Verzorgingshuis Sevenheym (Sevenum),1507::SB17,5975 BN,1843,1225,2,0,0,0,1,1093,133,0,0,0,0,0,1227,460,67,103,110,93,58,91,33,29,23,147,9,2
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau De Torrekoel (Kronenberg),1507::SB18,5976 NS,1273,650,2,2,0,1,0,581,74,0,0,1,0,0,655,277,42,51,64,41,34,31,14,12,12,64,8,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau 't Brugeind (Meerlo),1507::SB19,5864 BZ,1413,838,1,0,0,1,0,761,79,0,0,1,0,0,840,202,73,70,80,120,41,58,32,25,11,115,11,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Café-Zaal Wilhelmina (Swolgen),1507::SB20,5866 BH,991,534,1,1,0,0,0,475,61,0,0,0,0,0,536,171,43,48,46,30,27,23,20,17,10,92,5,2
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Dienstencentrum Zonnehof (Tienray),1507::SB21,5865 BL,895,465,6,0,0,0,0,429,42,0,0,0,0,0,471,111,61,59,39,26,14,36,14,7,10,87,1,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,"Stembureau Kapel ""de Schuilplaats"" (Horst)",1507::SB22,5961 JX,1353,463,1,0,0,0,0,405,59,0,0,0,0,0,464,114,43,40,41,48,41,44,16,11,7,55,3,0
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Clubgebouw TV Apollo '69 (Sevenum),1507::SB23,5975 XP,1623,748,10,0,0,0,0,665,93,0,0,0,0,0,758,278,40,69,70,56,36,63,23,8,14,84,6,1
Venlo,Horst aan de Maas,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Mobiel stembureau NS station en gemeenschapshuis Smêlentôs,1507::SB24,5963 AA,0,130,1,0,0,0,0,120,11,0,0,0,0,0,131,47,8,8,13,6,6,13,1,7,2,19,0,0
