contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum Delft Noord,0503::SB18,2612 CB,1520,745,2,2,0,0,0,748,1,0,0,0,0,0,749,77,68,84,48,66,63,2,25,108,44,27,4,3,0,121,4,1
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Historisch Joris,0503::SB19,2612 GA,1076,773,3,0,0,1,0,719,56,0,1,0,0,0,775,130,29,109,56,79,29,7,51,137,43,21,1,1,1,73,6,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Verpleeghuis De Bieslandhof,0503::SB20,2612 VC,1939,1050,1,2,0,2,1,919,131,0,0,2,0,0,1051,124,89,121,67,93,57,4,46,185,54,44,9,3,2,148,4,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Montessorischool Jan Vermeer,0503::SB21,2612 SR,1255,585,1,1,0,0,0,556,31,0,0,0,0,0,587,96,18,111,21,54,32,0,37,97,23,16,4,0,2,72,2,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Van Lodensteynstraat 83A,0503::SB22,2612 RZ,1466,646,2,3,0,1,0,614,38,0,0,1,0,0,652,45,79,47,37,62,64,6,18,70,46,25,8,1,2,131,3,2
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Buurthuis Onder de Schie,0503::SB23,2628 AJ,1532,1152,3,2,0,0,0,1084,73,0,0,0,0,0,1157,192,35,210,65,139,27,11,58,250,53,22,2,4,3,77,4,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau TU Aula,0503::SB24,2628 CC,592,1044,7,1,0,1,4,1015,34,0,0,1,0,0,1053,203,7,307,46,61,19,5,39,251,34,6,5,1,1,53,6,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Prins Mauritsschool,0503::SB25,2628 GJ,1659,1044,3,4,0,8,0,988,71,0,0,8,0,0,1059,97,91,155,60,107,67,7,86,167,36,31,8,3,2,123,4,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Vrijetijdscentrum De Wipmolen,0503::SB26,2628 JR,1628,698,7,3,1,0,1,659,49,0,0,1,0,0,709,67,60,91,31,61,55,7,36,71,26,33,19,0,0,137,3,1
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Aventurijn,0503::SB27,2614 SK,1749,776,4,1,0,0,1,687,93,0,0,0,0,0,781,165,21,100,56,75,26,6,57,108,36,27,2,1,4,80,12,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkwerk Wippolder,0503::SB28,2628 JN,1618,578,2,4,0,0,0,545,38,0,1,0,1,0,583,62,58,81,32,48,46,7,25,85,34,15,16,1,3,60,3,2
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Buurthuis De Wending,0503::SB29,2613 RW,1677,948,2,2,0,0,0,867,85,0,0,0,0,0,952,98,54,173,26,89,38,9,32,201,93,19,0,1,3,104,8,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Delftse Montessorischool,0503::SB30,2613 JK,1486,698,4,2,0,1,3,670,32,0,0,1,0,0,705,97,32,152,25,67,31,0,21,113,28,15,28,0,0,86,3,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Woonzorgcentrum Delfshove,0503::SB31,2624 DS,1714,572,2,2,0,0,2,522,52,0,0,0,0,0,576,54,46,56,41,56,45,3,28,71,31,12,60,2,4,62,0,1
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Marcuskerk,0503::SB32,2624 TH,1548,1012,5,1,0,2,1,962,57,0,0,2,0,0,1020,135,36,204,47,85,30,11,80,160,44,30,26,0,8,110,3,3
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Praktijkschool Grotius College,0503::SB33,2624 LD,1343,584,2,2,0,2,0,544,46,0,0,2,0,0,590,75,23,69,37,79,38,3,35,66,30,31,15,2,1,76,3,1
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum De Vleugel,0503::SB34,2624 LD,1987,790,4,8,0,1,2,727,74,0,0,1,0,0,803,88,26,100,61,94,41,11,32,107,43,32,50,6,0,88,8,3
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Buurthuis Het Voorhof,0503::SB35,2624 XL,1467,716,5,3,0,0,0,670,54,0,0,0,0,0,724,81,41,118,42,63,31,7,43,97,26,23,39,6,2,92,2,3
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Basisschool De Bron,0503::SB36,2622 EA,2135,876,4,9,0,0,0,789,100,0,0,0,0,0,889,134,57,70,39,85,49,1,41,101,44,53,11,2,1,169,19,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Woonzorgcentrum Stefanna,0503::SB37,2624 LW,1311,723,3,0,0,0,0,678,48,0,0,0,0,0,726,106,64,61,60,78,29,3,44,94,36,39,9,3,3,89,5,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Woonzorgcentrum Vijverhof,0503::SB38,2625 PM,1471,939,5,2,0,0,0,878,68,0,0,0,0,0,946,88,67,120,66,97,54,8,44,114,43,43,9,3,4,167,8,4
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Delftse Daltonschool,0503::SB39,2625 KX,1437,952,1,1,0,0,0,854,100,0,0,0,0,0,954,179,20,149,84,106,30,5,56,148,37,24,5,4,1,101,3,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Jongerencentrum The Culture,0503::SB40,2625 CZ,1268,462,4,2,0,0,0,427,41,0,0,0,0,0,468,26,38,14,36,69,52,1,21,49,29,26,15,3,1,78,1,3
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wooncentrum Die Buytenweye,0503::SB41,2625 TD,1495,623,4,6,0,2,0,586,49,0,0,2,0,0,635,33,41,45,54,71,55,3,43,71,22,31,52,8,0,86,4,4
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum Het Buitenhuis,0503::SB42,2625 RE,1061,597,5,2,0,0,2,579,24,1,0,1,0,0,605,66,40,90,27,59,39,3,15,100,32,18,19,1,3,78,5,2
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Basisschool De Horizon,0503::SB43,2625 BW,1520,514,3,4,0,1,0,486,36,0,0,1,0,0,522,34,41,72,23,47,49,8,12,88,15,11,51,6,2,51,2,2
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Rkbs  De Bonte Pael,0503::SB44,2622 EE,2283,1521,5,7,2,0,0,1390,141,0,2,0,0,0,1531,165,126,122,75,179,91,2,63,172,75,92,10,3,5,325,15,1
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Vierhovenkerk,0503::SB45,2625 XN,1663,499,7,3,0,0,0,473,36,0,0,0,0,0,509,42,56,30,36,53,48,1,22,50,19,22,22,3,3,88,4,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum De Hofstee,0503::SB46,2622 DW,1682,546,4,1,0,1,0,508,42,0,1,0,0,0,550,53,32,46,41,69,33,2,37,78,24,26,4,0,0,91,7,3
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Basisschool De Regenboog,0503::SB47,2623 MZ,1482,1382,10,3,0,4,1,1268,131,1,0,5,0,0,1400,146,113,122,48,168,96,10,40,225,71,79,14,6,2,236,5,1
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Ark,0503::SB48,2623 NW,1688,948,1,4,0,0,0,858,93,0,2,0,0,0,951,85,46,102,56,154,56,8,44,133,50,34,9,2,2,161,6,0
Dordrecht,Delft,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau School De Eglantier Tanthof,0503::SB49,2622 HB,1979,985,3,1,0,3,0,904,88,0,0,3,0,0,992,114,84,90,51,117,63,4,47,123,44,44,9,2,2,182,9,0
