contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Sporthal De Dres,0420::SB15,1688 BE,1848,1076,5,7,0,0,0,994,95,1,0,1,0,0,1089,175,90,66,76,53,227,76,23,39,24,2,28,172,1,24
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Wildebras,0420::SB17,1685 PN,435,266,1,1,0,0,0,244,24,0,0,0,0,0,268,49,5,12,26,9,57,17,7,11,3,0,3,65,0,2
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Bloesem,0420::SB18,1687 RA,1901,1196,2,3,0,0,0,1097,104,0,0,0,0,0,1201,206,150,106,50,56,179,112,48,30,23,0,22,184,1,29
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Verzorgingshuis Sorghvliet,0420::SB20,1619 XC,1472,844,4,1,0,1,0,777,73,0,0,1,0,0,850,138,37,50,48,28,127,52,34,16,20,1,15,153,0,125
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Basisschool De Bangert,0420::SB21,1619 CT,1301,777,3,2,0,0,1,726,55,0,0,0,0,0,782,192,44,66,47,48,91,79,22,15,24,1,8,124,0,16
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Idenburgschool,0420::SB22,1619 HB,921,533,0,0,0,0,0,480,53,0,0,0,0,0,533,89,12,46,20,18,81,42,26,6,7,0,8,107,0,71
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Basisschool De Piramide,0420::SB23,1619 VC,1413,863,2,3,0,1,0,795,74,0,0,1,0,0,869,154,32,54,44,48,97,70,23,18,14,4,18,173,3,111
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Verzorgingshuis St. Jozef,0420::SB25,1693 DC,1458,833,3,2,0,0,2,767,71,2,0,2,0,0,840,173,51,37,57,23,168,58,29,11,27,1,12,174,0,12
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau De Dijkwerkers,0420::SB26,1693 KT,1554,862,3,4,0,1,0,796,72,0,1,0,0,0,868,150,69,73,52,45,138,69,18,11,20,2,25,174,0,16
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Cafe De Hoek,0420::SB28,1693 AA,1769,981,0,5,0,0,0,914,72,0,0,0,0,0,986,169,62,68,59,55,192,49,24,31,19,1,19,220,3,10
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis De Onderdijk,0420::SB29,1693 CZ,1341,693,3,1,0,0,0,639,58,0,0,0,0,0,697,116,51,40,45,37,89,66,29,20,17,0,13,153,0,17
Den Helder,Medemblik,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Dorpshuis Zwaagdijk,0420::SB30,1682 NP,868,506,3,0,0,0,0,442,67,0,0,0,0,0,509,103,34,18,27,20,102,21,26,10,8,0,17,116,0,4
