contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),PVV (Partij voor de Vrijheid),SP (Socialistische Partij),CDA,GROENLINKS,Partij voor de Dieren,50PLUS/PARTIJ VAN DE OUDEREN,Ouderenpartij Noord-Holland,NIDA,Code Oranje,Forum voor Democratie,DENK,ChristenUnie
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Paulusschool,0402::SB20,1214 ET,1677,596,1,5,0,0,0,556,46,0,0,0,0,0,602,77,87,57,33,28,34,123,40,18,3,0,9,60,8,19
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau  Goudenregenschool,0402::SB21,1214 NC,2121,1115,3,0,0,0,1,1024,96,0,0,3,0,0,1121,198,146,98,47,56,63,202,67,41,7,2,13,117,11,47
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Woond.centr. 'De Egelantier',0402::SB22,1214 EH,1923,1154,1,4,0,2,1,1077,78,0,3,0,1,0,1156,194,149,88,84,58,65,181,66,49,13,2,9,145,9,42
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Diependaalse Kerk,0402::SB23,1214 KE,2102,1226,2,1,0,0,1,1078,150,0,0,0,0,0,1229,373,182,87,32,16,114,121,40,30,4,2,10,129,2,84
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Villa Vrolik,0402::SB24,1223 MP,209,283,1,0,0,0,0,250,34,0,0,0,0,0,284,31,59,24,11,9,11,60,20,9,1,0,3,20,19,6
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum Lopes Dias,0402::SB25,1222 VE,2722,1336,5,5,0,1,1,1239,105,0,1,0,0,0,1345,79,101,121,149,94,62,173,106,55,12,6,19,211,87,61
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Station Hilversum (achterzijde),0402::SB26,,0,969,2,3,0,0,1,914,60,0,0,1,0,0,975,100,133,95,47,32,31,232,87,26,4,4,17,97,16,48
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Fresh Forward,0402::SB27,1222 HJ,1460,476,0,1,0,0,0,442,35,0,0,0,0,0,477,40,32,48,35,24,20,71,36,28,5,3,8,98,6,22
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Da Costaschool,0402::SB28,1222 LH,1866,1114,1,4,0,0,0,1025,94,0,0,0,0,0,1119,141,113,100,66,48,68,163,68,43,6,3,16,169,23,87
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Sterrenschool Hilversum,0402::SB29,1222 SW,1688,750,0,1,0,0,2,698,51,0,0,0,0,0,751,99,125,61,30,35,57,143,45,22,1,2,8,72,7,43
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Scouting clubhuis 'De Orion',0402::SB30,1223 AJ,2060,1054,0,0,0,0,1,954,100,0,0,1,0,0,1055,141,168,114,49,45,54,197,78,35,8,1,10,106,3,45
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum De Geus,0402::SB31,1221 BV,2362,833,0,0,0,0,0,777,56,0,0,0,0,0,833,74,78,62,65,56,34,158,69,28,6,4,18,137,20,24
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Bedrijfsgebouw (Gooi- en Eemlander),0402::SB32,1223 DA,1990,672,1,2,0,0,0,617,58,0,0,0,0,0,675,106,68,61,22,24,37,126,44,25,1,1,18,92,14,33
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Sportcafé 'De Lieberg',0402::SB33,1221 EM,2081,1196,4,4,0,0,0,1087,117,0,0,0,0,0,1204,129,137,123,105,73,42,152,64,43,8,2,12,222,34,50
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Lorentzschool,0402::SB34,1223 HN,1914,1522,9,1,0,1,0,1379,154,0,0,1,0,0,1533,136,180,146,85,71,80,294,88,56,10,3,15,237,37,84
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum 'St.Joseph',0402::SB35,1223 LD,2266,1196,6,6,0,1,0,1108,99,0,1,0,0,0,1207,115,92,117,118,72,49,145,63,75,18,6,21,176,75,54
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Heelo,0402::SB36,1212 CN,1820,414,3,5,0,1,0,391,32,0,0,1,0,0,423,34,30,20,45,29,21,63,35,24,3,5,4,56,27,18
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Evangelische Omroep,0402::SB37,1213 AC,1493,717,1,1,0,0,3,648,68,0,0,0,0,0,719,117,94,51,29,32,29,130,43,31,10,2,10,76,17,46
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau obs De Dubbeldekker,0402::SB38,1212 AL,1416,455,3,1,0,0,0,417,42,0,0,0,0,0,459,42,46,56,23,17,30,59,24,27,6,4,4,51,35,31
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Wijkcentrum 'De Kruisdam',0402::SB39,1218 CB,1498,1308,1,10,0,0,1,1316,2,0,0,0,0,0,1319,186,142,126,74,98,98,142,61,90,16,6,15,194,6,54
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Gebouw 'T Luye Gat',0402::SB40,1218 CR,1726,735,1,3,0,1,0,678,60,0,1,0,0,0,738,93,98,98,30,34,39,137,45,27,5,1,12,68,2,46
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Stationplein (paviljoen),0402::SB41,1211 EX,0,1008,5,2,0,0,1,958,56,0,0,0,0,0,1015,136,130,88,41,54,32,239,90,13,3,5,19,105,18,35
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Ned. Inst. voor Beeld en Geluid,0402::SB42,1217 WE,589,388,0,0,0,0,0,346,42,0,0,0,0,0,388,84,65,23,1,9,22,68,30,5,2,1,9,45,0,24
Haarlem,Hilversum,PS2019_NoordHolland,Provinciale Staten Noord-Holland 2019,,Noord-Holland,2019-03-20,Stembureau Comenius College,0402::SB43,1217 GH,0,246,0,1,0,0,0,222,25,0,0,0,0,0,247,74,44,24,6,5,12,45,7,1,0,1,5,17,0,5
