contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Stadhuis,0637::SB11,2711 EB,1484,1317,4,3,0,1,1,1226,96,0,1,0,0,0,1323,172,104,113,79,125,71,13,44,108,69,92,23,6,5,276,17
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Stadstheater,0637::SB12,2711EK,1660,773,2,3,0,0,0,711,67,0,0,0,0,0,778,132,68,67,44,62,38,11,26,68,27,57,4,1,4,160,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wooncomplex Albrandswaard,0637::SB15,2716 DA,2154,1199,5,8,0,2,0,1135,79,0,0,2,0,0,1214,113,161,73,67,126,101,10,56,64,46,105,15,3,1,248,10
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Speelboerderij Het Buitenbeest,0637::SB16,2715 VP,2029,680,2,3,0,0,0,623,63,0,0,1,0,0,686,60,78,51,30,66,51,19,23,44,34,46,14,4,3,149,8
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Basisschool De Vuurvogel,0637::SB18,2716 GV,1777,556,1,2,0,0,0,508,51,0,0,0,0,0,559,57,48,34,39,43,47,9,32,48,35,27,6,1,3,122,5
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau IKC De Piramide,0637::SB19,2716 BG,1879,1211,1,4,0,5,0,1121,100,0,0,5,0,0,1221,161,107,105,74,128,69,9,45,120,67,71,18,2,2,217,16
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Buurthuis 't Anker,0637::SB20,2715 BL,1869,792,5,0,0,0,1,718,78,0,0,0,0,0,797,123,70,64,57,75,40,5,48,65,31,49,4,2,1,148,10
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Kindcentrum Toverberg,0637::SB21,2716 LW,1875,1140,3,1,0,1,0,1012,133,0,0,1,0,0,1145,164,105,107,78,116,43,15,74,116,66,46,4,0,2,195,9
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau SBO Horizon,0637::SB22,2717 CR,1726,452,2,2,0,0,0,421,35,0,0,0,0,0,456,53,34,29,32,34,30,4,24,52,23,28,8,2,3,89,7
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau IKC De Watersnip,0637::SB23,2717 BG,1785,915,2,3,0,1,0,839,82,0,0,1,0,0,921,97,98,65,53,102,57,14,44,92,57,40,12,2,2,170,10
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Buytenwegh stichting Middin,0637::SB24,2726 CV,1471,352,0,1,0,1,0,326,28,0,0,1,0,0,354,42,47,24,12,30,32,3,13,46,13,18,7,0,2,60,3
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau REAKT,0637::SB25,2717 HR,1313,959,1,5,0,1,1,885,80,0,0,1,0,0,966,97,116,67,63,87,77,5,34,96,57,54,11,1,3,181,10
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau RK Basisschool 't Schrijverke,0637::SB26,2717 XK,794,476,2,2,0,0,0,431,50,0,0,1,0,0,481,42,61,28,12,52,40,7,27,44,21,39,16,0,0,83,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau IKC Klimboom,0637::SB27,2726 BL,660,472,8,1,0,0,0,442,39,0,0,0,0,0,481,74,28,48,30,50,26,3,19,60,19,27,9,1,1,70,7
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau WelThuis Buytenhaghe,0637::SB28,2726 RR,1445,801,0,4,0,3,0,755,53,0,0,3,0,0,808,116,71,64,52,83,45,3,23,59,37,61,3,0,4,169,11
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau OBS 't Plankier,0637::SB30,2725 PG,790,658,2,5,0,0,0,605,60,0,0,0,0,0,665,81,56,50,26,70,46,7,26,79,40,42,11,4,4,112,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Het Fregat,0637::SB31,2725 CW,1403,893,3,6,0,0,0,829,73,0,0,0,0,0,902,176,73,86,64,86,37,7,39,70,32,69,0,0,3,145,6
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau IKC De Tjalk,0637::SB32,2725  BR,1288,937,6,0,0,1,0,838,106,0,0,1,0,0,944,219,44,138,49,76,17,8,30,108,34,44,2,0,4,156,8
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau RK Kerk De Doortocht,0637::SB33,2725 AR,1555,1000,1,2,0,3,0,915,91,0,0,3,0,0,1006,147,63,108,78,102,28,5,53,104,62,66,0,3,2,171,8
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau LangeLand Ziekenhuis,0637::SB34,2725 NA,972,430,1,0,0,0,1,400,30,0,0,0,0,0,431,56,36,36,28,43,23,7,18,41,17,39,1,0,0,82,3
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Kindcentrum de Touwladder,0637::SB35,2727 CV,1269,1088,2,4,0,2,0,987,109,0,0,2,0,0,1096,156,99,64,47,109,75,14,43,96,51,68,18,2,5,227,14
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Kindcentrum De Spelevaert,0637::SB37,2724 TT,1922,875,1,2,0,0,0,785,92,0,1,0,1,0,877,120,84,69,44,84,50,11,24,93,44,51,6,1,6,184,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Dienstencentrum Petuniatuin,0637::SB38,2724 NA,2164,1347,5,4,0,2,0,1244,110,0,2,0,0,0,1354,160,130,94,66,148,66,15,49,134,62,93,11,3,8,294,14
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Gebouw 't SegheWaert,0637::SB39,2724 GE,1713,727,2,2,0,0,0,658,73,0,0,0,0,0,731,105,63,72,32,76,37,7,30,57,33,46,2,1,5,147,14
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Basisschool Meester Verwers,0637::SB42,2724 CA,1729,852,1,3,0,0,0,782,74,0,0,0,0,0,856,99,82,67,49,76,46,11,42,83,33,46,5,1,5,200,7
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Ichthuskerk,0637::SB43,2724 EZ,1677,819,4,2,0,2,0,755,72,0,0,2,0,0,827,112,77,54,45,69,41,11,35,76,41,53,0,0,3,197,5
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Basisschool Noordeinde,0637::SB44,2728 DC,1337,873,2,3,0,0,0,803,75,0,0,0,0,0,878,172,72,72,54,89,47,8,39,78,33,53,6,1,6,138,5
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkgebouw 't Span,0637::SB45,2728 BR,1229,611,0,0,0,0,0,546,65,0,0,0,0,0,611,96,52,33,37,58,35,5,31,58,31,49,1,0,1,113,11
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau OBS De Baanbreker,0637::SB46,2728 AG,1688,814,0,3,0,2,0,715,104,0,0,2,0,0,819,156,59,83,33,88,29,3,28,81,34,37,3,1,3,172,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau RKBS De Buut,0637::SB47,2728 AG,1787,1201,4,2,0,1,0,1046,160,0,1,0,0,0,1206,218,93,86,55,116,47,15,48,89,45,71,18,1,2,292,5
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau RK Kerk Tabor,0637::SB48,2728 AC,1902,864,2,6,0,1,0,788,85,0,0,1,0,0,873,147,91,51,54,91,24,13,22,85,34,68,4,1,5,170,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Montessorischool De Trinoom,0637::SB50,2729 EB,2137,799,3,2,0,0,0,696,108,0,0,0,0,0,804,183,50,85,59,60,21,8,22,66,33,45,3,0,3,157,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Montessorischool De Trinoom,0637::SB51,2729 EB,1982,863,5,1,0,2,0,753,118,0,0,2,0,0,871,213,58,65,42,65,33,16,30,59,36,44,14,0,9,171,8
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Oosterkerk,0637::SB52,2721 ND,2127,1463,2,8,0,1,0,1315,159,0,0,1,0,0,1474,241,132,115,77,97,48,18,78,102,43,99,30,7,9,356,11
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Middin-Heemburgh,0637::SB54,2729 LR,2055,700,0,3,0,0,0,610,93,0,0,0,0,0,703,157,53,53,22,57,31,9,23,38,29,39,19,2,4,157,7
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Woongroep Shaanti Dhaam,0637::SB55,2729 LN,2035,774,0,1,0,2,0,660,117,0,0,2,0,0,777,136,95,55,32,60,32,3,15,45,30,57,30,4,3,168,9
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Stadsboerderij De Weidemolen (Brasserie Up),0637::SB56,2721 DX,2075,899,0,5,0,0,0,789,115,0,0,0,0,0,904,232,61,68,70,67,23,9,35,46,31,57,7,2,5,178,8
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Basisschool De Oranjerie,0637::SB57,2721 GG,2051,1270,4,3,0,1,0,1102,176,0,0,1,0,0,1278,310,84,113,77,89,36,7,53,95,23,67,38,0,9,263,6
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkcentrum Oosterpoort,0637::SB58,2721 GE,1914,727,0,3,0,0,0,631,98,0,1,0,1,0,729,152,64,59,43,50,25,2,25,36,23,51,21,3,4,163,6
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Wijkpost Rokkeveen,0637::SB59,2719 CP,1372,991,2,3,0,1,4,890,103,0,0,1,0,0,997,174,76,103,65,89,44,5,49,76,42,66,1,3,5,185,8
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Stadsboerderij De Balijhoeve,0637::SB60,2719 JZ,1323,902,4,2,0,2,0,811,99,0,0,2,0,0,910,166,64,78,53,68,37,9,33,76,50,62,5,1,3,193,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau IKC De Waterlelie,0637::SB61,2719 HE,1492,1004,1,2,0,2,0,904,105,0,0,2,0,0,1009,222,57,112,78,83,26,4,30,90,26,59,2,3,3,204,5
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau IKC De Edelsteen,0637::SB62,2719 SN,1429,964,1,3,0,1,0,870,99,0,0,1,0,0,969,224,60,96,67,72,39,11,43,77,41,57,1,4,2,165,5
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Prins Clausschool,0637::SB63,2719 VG,1416,903,2,2,0,2,0,800,109,0,0,2,0,0,909,179,53,72,62,75,32,15,48,83,29,58,5,0,2,184,6
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Kerkelijk Centrum De Regenboog,0637::SB64,2719 CR,1482,655,2,3,0,1,0,606,55,0,0,1,0,0,661,93,47,47,72,69,36,12,38,50,22,51,1,2,1,110,4
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau RK Kerk De Wijngaard,0637::SB65,2719 AZ,1862,1018,5,2,0,3,0,917,111,0,0,3,0,0,1028,185,59,83,65,99,42,11,48,77,45,76,9,0,3,210,6
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau IKC Het Palet,0637::SB66,2718 BZ,1951,1026,2,1,0,2,1,898,132,0,0,2,0,0,1031,176,104,82,44,76,32,9,46,92,42,51,9,7,6,243,7
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Buurtcentrum De Vlieger,0637::SB68,2718 GH,2092,1405,0,5,0,2,0,1256,156,0,0,2,0,0,1412,216,117,115,74,102,75,13,42,105,38,127,17,1,8,340,15
Leiden,Zoetermeer,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Stembureau Basisschool De Saffier,0637::SB69,2718 JT,2052,921,0,4,0,0,0,833,92,0,0,0,0,0,925,134,123,58,27,58,39,2,36,61,46,63,21,0,4,239,10
