contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH),JEZUS LEEFT
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Rehobothschool,1963::SB17,3299 BR,903,404,0,2,0,0,0,353,53,0,0,0,0,0,406,81,18,22,29,22,8,73,17,15,16,7,1,0,0,91,4,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gemeentehuis Maasdam,1963::SB18,3299 XG,1564,593,1,3,0,1,0,521,77,0,0,1,0,0,598,129,54,35,52,31,29,43,16,15,17,20,2,0,1,144,5,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gemeentehuis Numansdorp,1963::SB21,3281 LK,1139,894,1,7,0,2,1,807,96,0,0,2,0,0,904,184,51,70,123,54,30,38,26,48,29,55,0,0,3,176,7,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Buitensluis,1963::SB22,3281 BC,1299,802,1,1,0,0,0,732,72,0,0,0,0,0,804,83,91,26,85,88,45,59,38,51,27,53,0,0,4,138,14,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Hoeksteen,1963::SB23,3281 JH,1286,803,1,1,0,0,0,724,81,0,0,0,0,0,805,151,65,47,105,55,39,20,41,33,22,40,1,1,5,168,9,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Ark,1963::SB24,3281 AW,1111,500,1,0,0,14,0,442,73,0,0,14,0,0,515,106,43,33,44,33,15,26,18,15,22,19,0,1,1,124,0,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Voorhof,1963::SB25,3281 XP,1247,605,1,2,0,0,0,529,79,0,0,0,0,0,608,149,29,43,70,38,19,32,20,28,24,27,0,0,3,116,6,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Tuindorp,1963::SB26,3281 CV,1074,487,1,4,0,0,0,442,50,0,0,0,0,0,492,63,25,21,48,47,32,30,23,19,22,29,0,0,2,122,4,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau NLS Gebouw,1963::SB27,3286 VT,1126,769,0,0,0,0,0,678,89,0,2,0,2,0,767,96,58,49,76,55,50,98,37,28,22,39,1,0,7,144,8,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau CBS De Vliet,1963::SB28,3286 XC,1126,778,1,2,0,0,2,692,87,0,0,0,0,0,781,116,61,46,90,52,33,89,38,36,28,33,0,0,3,148,5,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Groen van Prinstererschool,1963::SB29,3286 BC,1034,472,0,0,0,0,0,406,66,0,0,0,0,0,472,57,23,19,35,12,8,159,32,19,8,11,0,0,0,86,3,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau MFA De Wurf,1963::SB31,3265 BT,1420,813,4,3,0,2,0,710,112,0,0,2,0,0,822,105,56,35,58,55,38,79,63,33,34,37,0,0,6,207,6,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zalencentrum De Ark,1963::SB32,3284 KJ,1707,866,4,0,0,0,0,781,89,0,0,0,0,0,870,126,55,35,121,46,32,42,50,60,42,45,1,0,4,196,11,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Eendrachtshoeve,1963::SB33,3284 XR,1244,894,1,0,0,0,0,802,93,0,0,0,0,0,895,137,67,53,121,58,39,43,23,65,37,41,0,0,9,196,4,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Verenigingsgebouw Rehoboth,1963::SB34,3267 AK,1491,914,2,1,0,0,0,781,136,0,0,0,0,0,917,74,79,20,73,38,36,294,34,26,41,21,1,0,3,164,6,4
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dorpshuis De Swaensvoet,1963::SB35,3264 AL,1313,804,3,3,0,0,0,680,130,0,0,0,0,0,810,86,46,33,57,44,18,293,41,27,19,23,0,0,5,101,10,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Ver.gebouw De Hoeksteen,1963::SB36,3264 AJ,1607,1092,2,1,0,3,0,940,158,0,0,3,0,0,1098,123,31,39,82,39,34,414,68,28,21,27,0,0,5,174,5,2
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gemeentehuis Oud-Beijerlabd,1963::SB41,3262 GM,1413,1092,2,2,0,3,0,944,155,0,0,3,0,0,1099,118,68,66,68,85,38,167,101,77,31,41,5,0,7,209,8,3
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kerkelijk Cedntrum Maranatha,1963::SB42,3262 PG,1551,1015,0,5,0,0,0,876,144,0,0,0,0,0,1020,81,57,63,72,74,35,254,84,62,29,26,7,0,2,161,6,2
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Renbrandt,1963::SB43,3262 HW,1529,972,2,4,0,0,0,852,127,1,0,1,0,0,979,120,35,54,121,79,36,173,71,60,35,33,0,4,5,137,7,2
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Lindenhoeve,1963::SB44,3262 JM,1161,660,1,3,0,19,0,543,102,0,19,0,0,0,645,92,23,41,52,40,24,140,57,42,20,25,0,1,3,97,2,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Voetbalver. Zinkwegse Boys,1963::SB45,3262 BH,369,266,3,1,0,0,0,233,37,0,0,0,0,0,270,46,15,20,15,11,8,39,17,21,8,7,0,0,1,55,3,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Sportplaza Oud-Beijerland,1963::SB46,3261 BG,1327,840,0,2,0,0,0,751,91,0,0,0,0,0,842,121,48,46,92,58,27,134,73,25,20,33,3,1,5,149,4,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Gravin,1963::SB47,3261 AZ,1169,695,2,4,0,0,0,599,102,0,0,0,0,0,701,93,53,32,66,47,29,97,48,27,20,51,0,1,5,119,7,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau CBS 'De Hoeksteen',1963::SB48,3263 BP,1898,857,0,3,0,0,0,758,102,0,0,0,0,0,860,116,63,55,73,48,41,23,81,86,29,43,3,1,1,185,9,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijckplein De Open Waard,1963::SB49,3262 DA,2004,1246,2,4,0,0,0,1120,132,0,0,0,0,0,1252,136,78,107,94,119,69,54,80,97,50,69,1,0,11,265,14,2
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkgebouw 't Gors,1963::SB50,3261 EJ,1827,967,1,7,0,0,0,877,98,0,0,0,0,0,975,136,67,77,77,80,38,36,58,74,49,52,1,0,4,212,6,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Paviljoen 'De Oude Tol',1963::SB51,3263 RA,1274,682,1,0,0,0,0,607,76,0,0,0,0,0,683,115,23,67,52,33,16,33,74,37,25,36,4,0,6,149,12,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dienstencentrum Zuidwester,1963::SB52,3261 SJ,1779,842,0,2,0,1,0,745,100,0,0,1,0,0,845,174,37,60,72,53,23,43,57,61,22,31,0,1,3,199,6,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Bethelkerk,1963::SB53,3261 WB,1552,1023,0,0,0,0,0,1025,0,2,0,2,0,0,1025,215,48,84,85,77,22,46,74,61,33,37,0,1,2,226,11,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Salvatori,1963::SB61,3291 AT,1171,655,0,0,0,0,0,575,80,0,0,0,0,0,655,104,48,34,89,37,24,44,60,25,24,21,0,0,6,134,4,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Ver.gebouw Mookhoek,1963::SB62,3293 AJ,443,246,2,2,0,4,0,225,21,0,4,0,0,0,246,29,14,13,32,11,9,25,12,20,14,12,0,0,0,54,0,1
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Ver.gebouw Strijensas,1963::SB63,3292 AB,491,279,2,0,0,0,0,250,31,0,0,0,0,0,281,38,17,12,22,22,32,16,7,14,12,9,1,0,1,76,0,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gebouw De Rank,1963::SB64,3291 CE,352,233,0,0,0,0,0,194,39,0,0,0,0,0,233,41,14,15,30,11,5,28,17,7,6,5,0,0,0,52,2,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Dorpshuis Streona,1963::SB65,3291 TP,1154,735,2,2,0,0,0,661,78,0,0,0,0,0,739,91,44,26,96,53,44,34,53,47,27,36,0,1,5,166,6,6
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau OBS De Meerwaarde,1963::SB66,3291 GJ,1187,889,1,1,0,0,1,781,109,0,0,0,0,0,891,152,58,68,102,50,28,28,45,37,33,35,0,0,5,239,9,0
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zorgcentrum De Hoge Weide,1963::SB67,3291 DA,1409,708,4,0,0,0,1,631,80,0,0,0,0,0,712,124,64,30,79,44,28,32,37,42,33,21,0,0,3,157,12,2
Dordrecht,Hoeksche Waard,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau CBS De Parel,1963::SB68,3291 XJ,995,396,0,0,0,0,0,356,40,0,0,0,0,0,396,44,24,12,68,34,17,8,43,25,15,19,2,1,2,76,6,0
