contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,VVD,PVV (Partij voor de Vrijheid),Democraten 66 (D66),CDA,Partij van de Arbeid (P.v.d.A.),SP (Socialistische Partij),Staatkundig Gereformeerde Partij (SGP),ChristenUnie,GROENLINKS,Partij voor de Dieren,50PLUS,DENK,NIDA,Code Oranje,Forum voor Democratie,Lokale Partijen Zuid Holland (LPZH)
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Basisschool De Cirkel,0513::SB406,,1704,799,3,2,0,0,0,732,72,0,0,0,0,0,804,77,59,55,47,67,52,27,78,74,47,35,33,6,1,133,8
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum de Buurtstee,0513::SB407,,1926,1294,7,1,0,1,0,1177,124,0,1,0,0,0,1301,137,85,99,99,125,73,46,141,158,58,82,16,1,3,160,11
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Sportzaal Aakwerf,0513::SB408,,1959,1335,3,7,1,0,0,1210,136,0,0,1,0,0,1346,230,56,161,113,136,39,36,134,128,53,40,10,1,3,189,6
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Wijkcentrum De Bühne,0513::SB501,,1701,760,0,2,0,0,0,684,78,0,0,0,0,0,762,94,28,46,58,60,37,97,85,64,36,21,23,5,1,100,5
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau MBO Rijnland (zij ingang),0513::SB502,,0,201,0,0,0,0,3,184,14,0,0,0,0,0,201,32,7,19,11,20,5,10,18,30,10,6,10,1,1,20,1
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zorgcentrum Savelberg,0513::SB503,,2119,1111,1,2,0,0,0,1009,105,0,0,0,0,0,1114,146,52,109,87,95,41,98,112,151,56,35,3,0,0,120,6
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Basisschool Vindingrijk,0513::SB504,,1752,1179,2,7,0,0,0,1068,120,0,0,0,0,0,1188,149,65,85,86,95,46,62,121,135,43,65,35,6,0,177,9
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Pauluskerk ingang De Brug,0513::SB505,,1785,1076,2,7,0,0,0,962,123,0,0,0,0,0,1085,124,66,64,93,67,55,93,126,91,47,44,9,3,6,178,10
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Zuidrandflat,0513::SB603,,1002,745,3,4,0,0,0,682,68,0,2,0,0,0,750,57,57,75,51,81,34,25,82,109,39,33,22,4,2,67,7
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zorgcentrum De Hanepraij,0513::SB604,,1068,500,0,2,0,0,1,447,55,1,0,1,0,0,503,74,36,68,51,39,13,24,39,68,21,7,2,2,1,54,1
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau BSC Nelson Mandela,0513::SB605,,1628,801,1,13,0,0,0,724,91,0,0,0,0,0,815,54,57,40,47,70,32,83,103,94,25,24,72,14,2,79,5
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Buurthuis de Kade,0513::SB607,,1653,877,4,2,0,0,0,815,68,0,0,0,0,0,883,74,45,79,45,81,49,68,71,126,57,35,5,2,6,127,7
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Gymzaal Johan den Haenstraat,0513::SB608,,2110,1209,1,1,0,0,0,1083,128,0,0,0,0,0,1211,137,39,159,52,103,43,81,191,177,70,39,4,2,2,107,3
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Ring,0513::SB701,,1387,616,0,7,0,0,0,554,69,0,0,0,0,0,623,62,26,35,44,72,42,32,57,55,28,25,50,6,1,74,7
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Molenkap,0513::SB702,,1711,988,2,0,0,0,0,876,114,0,0,0,0,0,990,143,57,73,71,91,41,23,84,105,37,41,48,4,2,159,9
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau De Oostpoort,0513::SB703,,1795,1141,3,2,0,6,0,1025,127,0,0,6,0,0,1152,159,45,117,80,92,26,40,144,161,36,46,10,0,3,168,14
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kindcentrum Goejanverwelle,0513::SB704,,1882,921,2,4,0,1,0,816,110,0,1,0,0,0,926,101,75,82,56,86,29,24,82,110,45,38,28,9,6,144,6
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Zorgcentrum Irishof,0513::SB705,,1362,1031,3,3,0,0,0,913,124,0,0,0,0,0,1037,138,77,79,78,87,40,31,80,122,35,49,51,6,1,144,13
Leiden,Gouda,PS2019_ZuidHolland,Provinciale Staten Zuid-Holland 2019,,Zuid-Holland,2019-03-20,Stembureau Kindcentrum De Ontdekkingsreizigers,0513::SB901,,787,410,0,1,0,0,0,369,42,0,0,0,0,0,411,86,27,41,12,28,15,21,33,41,19,6,7,1,1,69,3
