contest_name,managing_authority,election_id,election_name,election_domain_id,election_domain_name,election_date,station_name,station_id,postcode,cast,total_counted,rejected_blanco,rejected_ongeldig,uncounted_andere verklaring,uncounted_geen verklaring,uncounted_geldige kiezerspassen,uncounted_geldige stempassen,uncounted_geldige volmachtbewijzen,uncounted_meegenomen stembiljetten,uncounted_meer getelde stembiljetten,uncounted_minder getelde stembiljetten,uncounted_te veel uitgereikte stembiljetten,uncounted_te weinig uitgereikte stembiljetten,uncounted_toegelaten kiezers,CDA,PVV (Partij voor de Vrijheid),SP (Socialistische Partij),VVD,Democraten 66 (D66),Partij van de Arbeid (P.v.d.A.),GROENLINKS,50PLUS,Partij voor de Dieren,LOKAAL-LIMBURG,Forum voor Democratie,ChristenUnie,DENK
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum Sint Pieter,0935::SB13,6212 BT,994,730,2,2,0,0,0,663,71,0,0,0,0,0,734,92,17,16,134,115,56,146,25,36,11,59,23,0
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Bernard Lievegoed School BO,0935::SB14,6229 GX,1345,714,1,1,0,2,1,664,56,3,0,5,0,0,721,77,33,52,76,84,61,146,25,54,13,74,17,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Pieterkelderke,0935::SB15,6212 CB,1241,821,3,1,0,0,0,755,70,0,0,0,0,0,825,99,33,38,131,124,86,153,22,39,15,58,23,0
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Stichting Moetiara Maloekoe,0935::SB16,6227 RJ,1675,642,1,2,0,0,1,566,79,1,0,1,0,0,646,65,108,68,35,31,57,71,30,34,4,112,24,3
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Sportcafé Jekerdal,0935::SB17,6212 XK,951,566,4,2,0,0,0,500,72,0,0,0,0,0,572,54,23,21,82,89,55,118,10,45,7,50,12,0
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Envida locatie Croonenhoff,0935::SB18,6227 SZ,1538,890,4,6,0,0,0,800,100,0,0,0,0,0,900,129,109,50,136,67,64,97,41,36,9,132,19,1
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Athos,0935::SB19,6213 CD,1158,708,0,3,0,0,0,626,85,0,0,0,0,0,711,106,11,29,128,91,78,132,20,35,11,56,9,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Bernard Lievegoed School VO,0935::SB20,6227 AL,1386,625,1,1,0,0,0,562,65,0,0,0,0,0,627,73,65,51,40,49,57,97,22,31,8,117,9,6
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,"Stembureau Stembureau Campagne, Mosae Zorggroep",0935::SB21,6213 EC,1118,606,2,3,0,0,0,537,74,0,0,0,0,0,611,102,41,23,131,58,45,65,28,32,5,67,9,0
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Aen de Wan,0935::SB22,6227 BZ,1891,1005,6,5,0,0,0,930,86,0,0,0,0,0,1016,168,129,81,67,56,69,98,73,34,32,181,12,5
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool Petrus en Paulus,0935::SB23,6213 HM,1111,632,2,1,0,0,0,567,68,0,0,0,0,0,635,87,40,37,67,80,53,99,49,30,8,66,13,3
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool Anne Frank,0935::SB24,6229 AV,1652,885,3,3,0,0,0,805,85,0,1,0,1,0,890,103,82,73,76,89,78,141,45,54,18,113,11,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,"Stembureau Stembureau Daalhof, Mosae Zorggroep",0935::SB25,6215 BM,2452,1090,4,9,0,0,0,960,143,0,0,0,0,0,1103,92,200,108,50,50,100,106,75,59,32,197,14,7
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Envida locatie La Valence,0935::SB26,6229 VN,2202,778,3,4,0,0,0,692,93,0,0,0,0,0,785,63,128,62,84,65,72,90,23,35,9,124,16,7
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum Atrium,0935::SB27,6215 SW,2615,1156,1,6,0,1,0,1052,112,0,0,1,0,0,1164,100,218,116,62,63,89,91,87,44,28,235,14,9
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum De Boeckel,0935::SB28,6228 DN,1562,680,1,4,0,0,0,615,70,0,0,0,0,0,685,40,135,70,26,35,58,76,26,44,8,141,11,10
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum Ut Förtsje,0935::SB29,6216 PS,1307,698,3,0,0,0,0,641,61,1,0,1,0,0,702,91,81,56,68,41,54,59,50,34,12,140,7,5
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool de Kring,0935::SB30,6228 GC,1558,833,2,4,0,0,0,746,94,1,0,1,0,0,840,84,115,88,61,53,85,96,29,40,16,144,19,3
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Kindcentrum Dynamiek,0935::SB31,6216 TT,1486,782,1,4,0,0,0,692,95,0,0,0,0,0,787,89,95,55,81,57,55,63,33,27,23,192,6,6
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Harmoniezaal Kon. Harmonie Heer,0935::SB32,6226 GP,1666,916,2,3,0,0,0,834,87,0,0,0,0,0,921,91,76,57,111,90,97,131,44,63,14,132,9,1
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum Mariaberg,0935::SB33,6214 SW,1255,593,1,2,0,0,1,530,65,0,0,0,0,0,596,43,164,42,33,24,45,65,27,47,12,77,7,7
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Sint Maartenscollege,0935::SB34,6226 NK,1801,881,1,3,0,0,0,801,84,0,0,0,0,0,885,105,59,54,151,108,69,153,31,23,8,101,19,0
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Flat Elisabeth Gruytersstraat,0935::SB35,6216 EN,1678,723,5,2,0,0,0,672,58,0,0,0,0,0,730,116,88,40,59,58,63,62,52,33,11,133,7,1
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Nutsschool Maastricht,0935::SB36,6224 JR,1394,616,1,1,0,0,0,584,34,0,0,0,0,0,618,50,35,35,80,94,58,116,14,38,11,66,16,3
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Schoolgebouw Elisabeth Strouvenlaan,0935::SB37,6214 AX,1991,662,4,3,0,0,1,621,47,0,0,0,0,0,669,37,140,51,54,45,45,94,24,52,4,95,14,7
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Trefcentrum Wittevrouwenveld,0935::SB38,6224 GK,1225,687,5,2,0,0,1,625,69,1,0,1,0,0,695,40,189,55,38,42,40,85,19,42,10,107,3,17
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Stichting 't Gilde,0935::SB39,6217 KM,1194,711,2,4,0,0,0,656,61,0,0,0,0,0,717,59,26,44,84,88,73,165,15,68,13,67,6,3
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Maris Stella,0935::SB40,6226 XZ,1126,396,0,1,0,0,1,334,62,0,0,0,0,0,397,15,129,40,18,15,24,20,9,20,3,75,2,26
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Zaaltje St. Annakerk,0935::SB41,6217 JJ,1213,534,4,6,0,0,3,482,59,0,0,0,0,0,544,61,81,28,32,39,58,65,26,26,8,78,8,24
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Parochiecentrum Amby,0935::SB42,6225 AJ,1262,768,0,2,0,1,0,674,97,0,0,1,0,0,771,82,52,41,105,68,64,114,34,37,16,133,21,1
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum De Romein,0935::SB43,6216 VG,1882,671,0,6,0,0,1,594,82,0,0,0,0,0,677,47,188,42,37,22,50,46,32,27,11,130,5,34
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Envida locatie De Zeven Bronnen,0935::SB44,6225 AG,2040,891,2,3,0,0,0,803,93,0,0,0,0,0,896,139,107,67,69,65,59,100,58,48,12,155,10,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Bibliotheeksteunpunt Malpertuis,0935::SB45,6217 CG,1620,535,6,5,0,0,0,490,56,0,0,0,0,0,546,36,154,46,19,25,36,21,16,24,6,123,3,26
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Envida locatie Hagerpoort,0935::SB46,6225 GA,1548,918,2,4,0,0,0,843,81,0,0,0,0,0,924,120,84,62,93,75,85,135,59,41,25,122,15,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau De Wiemerink,0935::SB47,6217 XL,2288,725,2,10,0,0,0,661,78,2,0,2,0,0,739,52,222,49,20,32,56,69,32,35,13,115,9,21
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum Nazareth,0935::SB48,6222 TE,2431,877,3,4,0,0,0,796,87,0,1,0,1,0,883,63,219,84,52,48,58,83,37,41,17,150,4,21
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,"Stembureau Stembureau Scharwyerveld, Mosae Zorggroep",0935::SB49,6218 EM,1835,664,1,3,0,0,0,604,63,0,1,0,1,0,667,67,193,46,25,22,50,35,46,28,14,124,9,5
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Gemeenschapshuis Kap. Lochtmanhuis,0935::SB50,6222 CS,1596,666,1,7,0,0,0,604,70,0,0,0,0,0,674,60,159,54,63,44,44,46,26,20,10,128,6,6
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Centre Manjefiek Malberg,0935::SB51,6218 AV,1448,721,2,10,0,0,0,629,104,0,0,0,0,0,733,49,223,82,25,25,46,35,38,17,11,133,9,28
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Basisschool De Maasköpkes,0935::SB52,6223 BD,1409,763,4,1,0,0,0,694,74,0,0,0,0,0,768,142,135,44,44,30,51,64,37,32,22,155,6,1
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Centre Manjefiek Malberg,0935::SB53,6218 AV,1400,716,0,6,0,0,0,643,79,0,0,0,0,0,722,51,217,76,27,23,37,43,45,19,19,132,8,19
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau  Dorpscentrum De Aw Sjaol,0935::SB54,6223 HE,776,418,1,0,0,0,1,371,47,0,0,0,0,0,419,60,42,33,36,17,25,83,14,21,9,76,1,1
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Wijkcentrum De Luibe,0935::SB55,6218 HK,1092,631,4,1,0,1,0,576,59,0,1,0,0,0,635,106,69,40,84,36,53,73,31,28,11,89,9,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau OBS de Perroen,0935::SB56,6228 XZ,1396,653,1,0,0,0,0,594,60,0,0,0,0,0,654,43,91,63,39,46,55,88,38,41,2,132,12,3
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Buurtcentrum Boschpoort,0935::SB57,6219 AX,1277,655,0,1,0,0,1,580,74,0,1,0,1,0,655,48,132,67,42,25,41,84,26,47,15,119,7,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,"Stembureau Stembureau AZM, serrehal",0935::SB58,6229 HX,0,933,1,2,0,1,3,857,75,0,1,0,0,0,935,67,44,54,138,187,67,181,19,48,10,100,16,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Winkelcentrum Brusselse Poort,0935::SB59,6216 CG,0,547,1,7,0,0,0,510,45,0,0,0,0,0,555,59,87,41,40,44,37,75,32,33,11,80,6,2
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau NS Centraal Station,0935::SB60,6221 BT,0,774,2,1,0,0,1,734,42,0,0,0,0,0,777,54,24,26,111,142,68,188,8,49,7,82,12,3
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau OBS de Regenboog,0935::SB61,6226 AR,1166,689,1,2,0,0,0,622,70,0,0,0,0,0,692,43,58,33,92,116,59,146,27,31,4,61,10,9
Maastricht,Maastricht,PS2019_Limburg,Provinciale Staten Limburg 2019,,Limburg,2019-03-20,Stembureau Stembureau Mob. Stembur. Mondriaan/SSC-UM/Maasveld,0935::SB62,,0,87,0,0,0,0,0,82,5,0,0,0,0,0,87,8,2,12,2,11,8,25,4,5,3,7,0,0
